,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.5935055172326518,0.3608203977140598,0.0759272426366806,0.10847196727991104,0.03254472836852074,1000
1,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,2,0.7867647058823529,0.861244019138756,0.5350906204651383,0.23440621420638635,0.20760953426361084,0.2957875430583954,0.08817800879478455,1000
2,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,3,0.8137254901960784,0.875,0.6495007302876854,0.13180417470335962,0.2884083092212677,0.3595561981201172,0.07114788889884949,1000
3,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,4,0.8480392156862745,0.8938356164383562,0.5281225098958969,0.09399263120595132,0.29897910356521606,0.3466734290122986,0.04769431799650192,1000
4,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,5,0.8333333333333334,0.8855218855218855,0.6977472418152234,0.0654233740607684,0.2813681364059448,0.318920761346817,0.0375526137650013,1000
5,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,6,0.8529411764705882,0.8954703832752613,0.6172537252583139,0.04675610710059262,0.24521926045417786,0.27632197737693787,0.031102724373340607,1000
6,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,7,0.8455882352941176,0.8926746166950597,0.7006096846170669,0.04433785013948364,0.25034570693969727,0.2796686291694641,0.02932293340563774,1000
7,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,8,0.8602941176470589,0.901213171577123,0.6685201674619891,0.03802938029100624,0.22449421882629395,0.2503002882003784,0.025806063786149025,1000
8,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,9,0.8602941176470589,0.9015544041450777,0.6725360416868866,0.029897327326380764,0.19054517149925232,0.21137242019176483,0.02082725241780281,1000
9,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,10,0.8504901960784313,0.8950086058519794,0.6810587871375758,0.0295203478158568,0.21003606915473938,0.23291996121406555,0.02288389950990677,1000
10,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,11,0.8529411764705882,0.8954703832752613,0.6712798499838933,0.02074945171802101,0.1664378046989441,0.1839379370212555,0.017500130459666252,1000
11,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,12,0.8553921568627451,0.8973913043478261,0.6936374865814715,0.022454686251538805,0.18842428922653198,0.20840875804424286,0.019984468817710876,1000
12,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,13,0.8529411764705882,0.8958333333333334,0.7150763339019499,0.01752666198923616,0.15695881843566895,0.1734728366136551,0.016514012590050697,1000
13,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,14,0.8431372549019608,0.8896551724137931,0.7589251120687763,0.021430938017849257,0.18475158512592316,0.20459499955177307,0.019843412563204765,1000
14,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,15,0.8504901960784313,0.8946459412780656,0.7382054471184828,0.01677082911582693,0.1824655532836914,0.20214448869228363,0.019678937271237373,1000
15,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,16,0.8504901960784313,0.8942807625649913,0.7538762682533535,0.015222278187324991,0.15996018052101135,0.17674753069877625,0.01678735390305519,1000
16,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,17,0.8504901960784313,0.8942807625649913,0.7381334010852323,0.013268597226509884,0.1491849720478058,0.1647411286830902,0.015556156635284424,1000
17,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,18,0.8480392156862745,0.8938356164383562,0.7684178714490354,0.01639151294702824,0.1618906557559967,0.17960239946842194,0.017711743712425232,1000
18,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,19,0.8529411764705882,0.8961937716262975,0.7493613702899893,0.012292543201961416,0.12257225066423416,0.1355307549238205,0.012958502396941185,1000
19,roberta-base,glue,mrpc,2,10,10,1.0,8,20,-1,100,False,0.0,,SGD,1.0,SGD,0.001,20,0.8553921568627451,0.8970331588132635,0.7358828187124363,0.010382149921222297,0.13439667224884033,0.14872883260250092,0.01433215755969286,1000
