,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,1,0.5270758122743683,0.6936035122190203,0.7093629162079973,2.4183120727539062,3.716228485107422,1.2979164123535156,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,2,0.5270758122743683,0.6935094901493617,0.8377327812835574,7.957056999206543,11.1104097366333,3.1533524990081787,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,3,0.5270758122743683,0.6933941534587316,0.7340237828471312,5.363561630249023,7.3343987464904785,1.970837116241455,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,4,0.5270758122743683,0.6932756100382124,0.7278426187726237,1.1417527198791504,2.1678240299224854,1.026071310043335,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,5,0.5270758122743683,0.6931212680680411,0.7049763441892204,5.853840827941895,8.405486106872559,2.551645278930664,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,6,0.5270758122743683,0.6929830772536142,0.739605597150512,0.8281294107437134,1.7684433460235596,0.9403139352798462,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,7,0.5270758122743683,0.6928389872823443,0.6855290705837855,0.8291509747505188,1.5768790245056152,0.7477280497550964,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,8,0.5270758122743683,0.692703766482217,0.7206440040977988,0.9613182544708252,1.9570270776748655,0.9957088232040404,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,9,0.5270758122743683,0.6925748007638114,0.6807255396574008,0.8916370272636414,1.8125923871994016,0.9209553599357604,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,10,0.5270758122743683,0.692464051927839,0.7360565855735686,1.896651268005371,2.8548004627227783,0.958149254322052,41,-1
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,11,0.5270758122743683,0.6923460296222141,0.7237937283952062,1.9513425827026367,3.1590416431427,1.2076990604400637,41,-1
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,12,0.5270758122743683,0.6922369480133057,0.7668221687761749,6.732049942016602,8.948324203491211,2.2162742614746094,41,-1
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,13,0.5270758122743683,0.6921379855700902,0.7912118799751624,0.718599796295166,1.6573947668075562,0.93879497051239,32,-1
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,14,0.5270758122743683,0.6920290606362479,0.693669399073938,3.356795072555542,4.832606315612793,1.475811243057251,41,-1
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,15,0.5270758122743683,0.6919491410255432,0.788484693877399,4.144598960876465,5.938974857330322,1.7943756580352783,32,-1
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,0.1,16,0.5270758122743683,0.6918758051736015,0.6580831487186071,0.6920065879821777,1.2981394529342651,0.6061328649520874,41,-1
