,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,1,0.5389908256880734,0.6794273142420918,0.44574072576659757,0.01416950486600399,0.016396526247262955,0.002227021846920252,1760
1,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,2,0.7041284403669725,0.5358133307837565,0.24582398378033593,0.015737459063529968,0.027734672650694847,0.011997212655842304,1760
2,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,3,0.8990825688073395,0.33790164127296535,0.16456411422452555,0.019596140831708908,0.0310912374407053,0.011495097540318966,1760
3,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,4,0.9185779816513762,0.3846047717347365,0.11693210871107032,0.023138679563999176,0.028057629242539406,0.00491894967854023,1760
4,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,5,0.930045871559633,0.35378447240709815,0.07522743095338227,0.019213929772377014,0.02233259379863739,0.0031186630949378014,1760
5,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,6,0.9105504587155964,0.42947175248083874,0.07557784246022824,0.020571677014231682,0.02457146905362606,0.003999792039394379,1760
6,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,7,0.9197247706422018,0.3205000997153581,0.10472509776224219,0.026909559965133667,0.03124818578362465,0.0043386248871684074,1760
7,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,8,0.9334862385321101,0.24120402352888684,0.08482841199237803,0.022357545793056488,0.02587239444255829,0.003514849115163088,1760
8,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,9,0.9288990825688074,0.24242359232328353,0.06864085068205235,0.018210511654615402,0.02079598605632782,0.0025854746345430613,1760
9,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,10,0.9254587155963303,0.28902613144333755,0.0663598298358606,0.01720368303358555,0.019844334572553635,0.0026406515389680862,1760
10,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,11,0.9208715596330275,0.37067846162191276,0.04773698200353134,0.015756553038954735,0.01803703047335148,0.002280476735904813,1760
11,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,12,0.9243119266055045,0.3678513189525143,0.05267769550952174,0.015716662630438805,0.01829223893582821,0.0025755760725587606,1760
12,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,13,0.9288990825688074,0.36381194113092624,0.030705630508771054,0.010847650468349457,0.012284723110496998,0.0014370727585628629,1760
13,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,14,0.9288990825688074,0.35174990169503173,0.0360330428764709,0.01370182354003191,0.015555644407868385,0.0018538207514211535,1760
14,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,15,0.9311926605504587,0.3183876579606568,0.03098392290771368,0.012549541890621185,0.014303808100521564,0.0017542666755616665,1760
15,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,16,0.9288990825688074,0.3160689126974113,0.03329626927490939,0.01321018859744072,0.014892230741679668,0.0016820421442389488,1760
16,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,17,0.9277522935779816,0.31073092769910454,0.040751913870570367,0.012778961099684238,0.014471768401563168,0.0016928075347095728,1760
17,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,18,0.9311926605504587,0.31470098630861604,0.03427092843049898,0.012907581403851509,0.014556086622178555,0.00164850486908108,1760
18,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,19,0.9380733944954128,0.304210382412239,0.03764834841159096,0.013529764488339424,0.015307659283280373,0.0017778950277715921,1760
19,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,20,0.9380733944954128,0.3034456061538941,0.030412691777437433,0.010760629549622536,0.0121340062469244,0.0013733768137171865,1760
20,roberta-base,glue,sst2,2,100,10,1.0,8,20,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,21,0.9403669724770642,0.3011588056909813,0.024883246218545204,0.010011410340666771,0.011135130189359188,0.001123719965107739,1760
