,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,1,0.4729241877256318,0.7087258270808628,0.6373186413834735,0.0025736354291439,0.0040158927440643,0.0014422574313357,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,2,0.4729241877256318,0.7022554516792298,0.6887040518224239,0.0002209503436461,0.0018443380249664,0.0016233876813203,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,3,0.5270758122743683,0.6919103418077741,0.6433356933477448,0.0022143528331071,0.0023845313116908,0.0001701784640317,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,4,0.5270758122743683,0.7048437527247837,0.6581884571691837,0.0013153746258467,0.0014324096264317,0.000117035000585,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,5,0.5270758122743683,0.6908778122493199,0.6271454629738157,0.0021805739961564,0.003857584670186,0.0016770105576142,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,6,0.5270758122743683,0.6904887744358608,0.6708209067583084,0.0006917216232977,0.0012049517827108,0.000513230159413,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,7,0.5090252707581228,0.6914258684430804,0.6272325517927728,0.0021539679728448,0.0022744403686374,0.0001204723812406,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,8,0.5306859205776173,0.6892885599817549,0.6597186412753129,0.0008743060752749,0.0010307560442015,0.0001564499398227,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,9,0.5342960288808665,0.6889876689229693,0.6220741366104382,0.0019612910691648,0.0021051634103059,0.0001438722974853,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,10,0.5451263537906137,0.6874162367412022,0.658691844707582,0.0011184356408193,0.0012420846614986,0.0001236490352312,41,-1
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,0.001,11,0.5776173285198556,0.6872328758239746,0.6307660027248103,0.0020484931301325,0.0022242781706154,0.0001757849677233,41,-1
