,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,1,0.31818644931227713,1.103882647765392,0.318246541903987,1.1036085612023139,1.0519771268367768,0.0005182440509088337,0.0005827536224387586,6.450957880588248e-05,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,2,0.31818644931227713,1.1030986767623516,0.318246541903987,1.1028352175620244,1.0824330619573594,0.00030436553061008453,0.0004366172943264246,0.0001322517782682553,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,3,0.3150280183392766,1.1022493321427311,0.31265256305939787,1.1020054019884524,1.060067591905594,0.00046231740270741284,0.0004821362963411957,1.981888090085704e-05,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,4,0.30555272542027506,1.1015083489616226,0.301973148901546,1.1012922559354827,1.0461513568162917,0.0005356248002499342,0.0005626235506497324,2.6998739485861734e-05,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,5,0.3215486500254712,1.1010268652643143,0.3249593165174939,1.1008225243881138,1.0282590844631196,0.0006034737452864647,0.0006348159513436258,3.1342176953330636e-05,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,6,0.3239938869077942,1.1008125263787716,0.3263832384052075,1.100617340272573,1.043464459657669,0.00046598067274317145,0.0005327988183125854,6.681816012132913e-05,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,7,0.32592969943963324,1.1008674052058922,0.3275020341741253,1.100666301923617,1.0352550728321075,0.0005178746650926769,0.0005544630694203079,3.658839705167338e-05,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,8,0.3256240448293428,1.1009846434130743,0.3274003254678601,1.1007767224137235,1.0642924829721452,0.0003309807798359543,0.0003371778584551066,6.1970745264261495e-06,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,9,0.31981660723382577,1.1006411904713538,0.32434906427990234,1.1004598489905684,1.073655564904213,0.00028156430926173925,0.0004314000252634287,0.00014983573055360466,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,10,0.30677534386143657,1.1004277287990754,0.3017697314890155,1.100277427253537,1.0361084679365158,0.0005829252186231315,0.0006464851903729141,6.355994992190972e-05,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,11,0.3074885379521141,1.1003267638743555,0.3054312449145647,1.1001792682487854,1.0428339719772342,0.0003345838631503284,0.0005254290881566703,0.00019084522500634193,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,12,0.3064696892511462,1.0999822964392354,0.30248169243287226,1.0998599478827928,1.0504798016548156,0.000490812526550144,0.0005618351860903203,7.102264498826116e-05,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,13,0.3130922058074376,1.0996186546708087,0.3074654190398698,1.0995297923720495,1.052848747968674,0.0004752682871185243,0.0004941824590787292,1.8914173779194243e-05,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,14,0.31136016301579217,1.0991440297338957,0.30502441008950365,1.0990927408534983,1.04911311006546,0.00048763351514935493,0.0005321192438714206,4.448572872206569e-05,50
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,15,0.30820173204279167,1.098759171140806,0.3117371847030106,1.0987314640554207,1.050037131667137,0.0004433862050063908,0.0004860209010075778,4.263470691512339e-05,50
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,16,0.3560876209882832,1.0983762290289272,0.35577705451586655,1.0983896743387978,1.0494921872615814,0.0004354528500698507,0.0005003047408536077,6.485189078375697e-05,50
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,17,0.3544574630667346,1.0979779147480013,0.3522172497965826,1.0980401020694108,1.0422232567071916,0.0004941988736391068,0.0005421515670605004,4.7952704335330054e-05,50
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,18,0.3544574630667346,1.0977561064823527,0.3522172497965826,1.097858215367726,1.03741885638237,0.0006279490189626813,0.0006400407874025404,1.2091785720258486e-05,50
18,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,19,0.3544574630667346,1.0976720340094532,0.3522172497965826,1.0977941320813507,1.0388334275484086,0.0006293273763731122,0.0006754288333468139,4.6101471525616944e-05,50
19,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,20,0.3544574630667346,1.097648823951062,0.3522172497965826,1.0977862790117814,1.076585357427597,0.00024862552527338266,0.0002727644459810108,2.4138913431670517e-05,50
20,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,21,0.3544574630667346,1.0976519647806566,0.3522172497965826,1.09778299750692,1.0580051382780074,0.00041841427446343005,0.00047830326366238296,5.9888985560974106e-05,50
21,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,22,0.3544574630667346,1.0976573622314154,0.3522172497965826,1.0977827144697296,1.0483818930387496,0.0005145563627593219,0.0005151916411705315,6.35297737971996e-07,50
22,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,23,0.3544574630667346,1.0976301630823808,0.3522172497965826,1.0977506369861574,1.0386459145545959,0.000538844324182719,0.0005638041766360402,2.4959828806458972e-05,50
23,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,24,0.3544574630667346,1.0975744627118595,0.3522172497965826,1.0977047576081762,1.0256572382450104,0.000625196669716388,0.000653713068459183,2.851638782885857e-05,50
24,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.1,0.9,SGD,0.0001,25,0.3544574630667346,1.0975359406234193,0.3522172497965826,1.0976734599803306,1.047276059269905,0.00050316471606493,0.0005049103056080639,1.7455685110689956e-06,50
