,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,1,0.0,0.754470291369744,0.3861793221022678,1.107558250427246,1.677963137626648,0.5704048275947571,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,2,0.0,0.8843786149420811,0.2212923659609673,0.3510647416114807,0.4293158054351806,0.0782510638236999,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,3,0.0,0.9384904253573818,0.4853235006882724,0.7095596194267273,1.2306458950042725,0.5210862755775452,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,4,0.0,1.0050234893009862,0.2774207624003544,0.1469922661781311,0.7082120180130005,0.5612197518348694,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,5,0.0,0.7329012910828335,0.6777259471402927,0.1755726337432861,0.6877648234367371,0.5121921896934509,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,6,0.0,0.8517824328923953,0.240500172517601,0.2182746529579162,0.4982392489910126,0.2799645960330963,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,7,0.0,0.8592770793510758,0.2519687947033989,0.1611899137496948,0.1743095815181732,0.0131196621805429,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,8,0.0,0.6657004870531213,0.46026183237237,0.2751684188842773,0.4524048864841461,0.1772364526987075,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,9,0.0,0.6260955531633537,0.2733269554647532,0.2921706140041351,0.3464815318584442,0.0543109290301799,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.1,10,0.0,0.876494531924943,0.2748090881272219,0.1187738329172134,0.1718786805868148,0.0531048439443111,22,-1
