,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,1,0.5,0.6831264955188157,0.4355554422597175,0.014964732341468334,0.018255267292261124,0.003290535183623433,2640
1,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,2,0.7018348623853211,0.5338632666736568,0.19286733792613217,0.025211017578840256,0.04688315838575363,0.021672140806913376,2640
2,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,3,0.9059633027522935,0.31047423373173,0.1304529474390967,0.03313910961151123,0.05055312067270279,0.01741400919854641,2640
3,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,4,0.9208715596330275,0.37106323907463684,0.08894807204623552,0.0340413860976696,0.041090529412031174,0.00704914378002286,2640
4,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,5,0.930045871559633,0.380809782748431,0.059584270046982434,0.025971222668886185,0.029806528240442276,0.0038353060372173786,2640
5,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,6,0.9162844036697247,0.4856939566462651,0.06424058287366995,0.03099224902689457,0.03626012057065964,0.005267871078103781,2640
6,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,7,0.9174311926605505,0.3988643853579127,0.08608082962181388,0.04310739412903786,0.05010078474879265,0.006993389688432217,2640
7,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,8,0.9288990825688074,0.2799866988468881,0.06629816367399612,0.034860651940107346,0.04017278924584389,0.005312136374413967,2640
8,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,9,0.9323394495412844,0.24214385969803556,0.0510652773414084,0.02670208364725113,0.030203670263290405,0.0035015856847167015,2640
9,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,10,0.930045871559633,0.2632242526304737,0.05076444250354667,0.024621082469820976,0.028341224417090416,0.0037201414816081524,2640
10,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,11,0.9174311926605505,0.3561096341320348,0.03531533498765356,0.02018754743039608,0.023485127836465836,0.0032975804060697556,2640
11,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,12,0.9185779816513762,0.4142784498719533,0.03797447972972419,0.02005130611360073,0.023662887513637543,0.003611580701544881,2640
