,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.6270383859381956,0.4972625351846219,0.008673194795846939,0.013362052850425243,0.004688858520239592,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.6077577343174055,0.37990285941997226,0.06499387323856354,0.08119692653417587,0.016203055158257484,600
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,3,0.696078431372549,0.8181818181818182,0.5738107451036865,0.35537949459243107,0.04161979258060455,0.05329573154449463,0.011675938963890076,400
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,4,0.7941176470588235,0.8576271186440678,0.45118661721547443,0.29973823435103986,0.04337178170681,0.06535977125167847,0.02198799140751362,400
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,5,0.8112745098039216,0.8731466227347611,0.4399816199552779,0.2590135564018041,0.04541076719760895,0.057806290686130524,0.012395523488521576,250
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,6,0.8529411764705882,0.8939929328621908,0.408203096439441,0.220956360643419,0.07554975897073746,0.09135279804468155,0.015803039073944092,300
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,7,0.8357843137254902,0.8834782608695653,0.4664063040605363,0.16476867284319766,0.09440609812736511,0.11214113235473633,0.017735032364726067,350
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,8,0.8480392156862745,0.8864468864468864,0.38594586033301026,0.1665235186489299,0.10450191795825958,0.11913664638996124,0.01463472843170166,300
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,9,0.8529411764705882,0.8943661971830986,0.48308547996167167,0.12688185587117912,0.12459541112184525,0.14167462289333344,0.01707921363413334,400
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,10,0.8504901960784313,0.892416225749559,0.4663926612074469,0.12492379365252729,0.12057766318321228,0.13515794277191162,0.014580277726054192,350
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,11,0.8529411764705882,0.8961937716262975,0.5290651891115761,0.09383108764067584,0.12745164334774017,0.14336103200912476,0.01590939238667488,400
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,14,100,True,0.0,,SGD,1.0,SGD,0.001,12,0.8602941176470589,0.9018932874354562,0.5302323209231391,0.10543601593790422,0.12218593806028366,0.13630831241607666,0.014122375287115574,300
