,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,1,0.6838235294117647,0.8122270742358079,0.6465488976123286,0.6857686650156974,0.0003670506412163377,0.0005970456986688077,0.00022999505745247006,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,0.6866084810565499,0.5062262356206777,0.003570790635421872,0.004283183719962835,0.0007123930263333023,200
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,0.5648294690192914,0.3786250730184838,0.007479215040802956,0.009512310847640038,0.0020330960396677256,900
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,4,0.7156862745098039,0.824773413897281,0.5733146955277405,0.34556805553494235,0.003808676963672042,0.00475070346146822,0.0009420264977961779,450
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,5,0.7965686274509803,0.8609715242881072,0.5011958958325433,0.28068472259460664,0.004039970226585865,0.005193237215280533,0.0011532667558640242,600
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,6,0.8406862745098039,0.8789571694599627,0.49918595456755627,0.2426537618436851,0.003247377462685108,0.003908192273229361,0.0006608148105442524,400
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,7,0.8529411764705882,0.8924731182795699,0.45163398005944844,0.21051708594554416,0.0036962274461984634,0.0046582408249378204,0.0009620134951546788,300
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,8,0.8455882352941176,0.8904347826086957,0.4565656577766526,0.12710748446775086,0.005966813303530216,0.007137177977710962,0.0011703649070113897,550
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,9,0.8504901960784313,0.8950086058519794,0.5566131122611171,0.08166516949201466,0.005027917679399252,0.006038588937371969,0.0010106712579727173,600
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adam,0.0001,SGD,0.0001,10,0.8578431372549019,0.8989547038327527,0.6160731429882421,0.051136000855677675,0.004095316398888826,0.004710692446678877,0.0006153760477900505,550
