,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,1,0.3161764705882353,0.0,0.7403151170880187,0.479531351970043,3.014085054397583,3.959744691848755,0.9456595778465272,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,2,0.3161764705882353,0.0,0.7328362394781673,0.4744070506445278,3.045370817184448,3.955137729644776,0.9097669124603271,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,3,0.3161764705882353,0.0,0.7230384431633294,0.4536495890306086,7.544690608978271,8.680434226989746,1.1357436180114746,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,4,0.3161764705882353,0.0,0.7111517319492265,0.4474841298374231,2.7815492153167725,3.501407623291016,0.7198584675788879,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,5,0.3161764705882353,0.0,0.6998197237650553,0.4594690883585136,4.749443531036377,5.660533905029297,0.9110904932022096,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,6,0.6838235294117647,0.8122270742358079,0.6890352765719095,0.442840965441137,1.44386887550354,1.993326425552368,0.5494575500488281,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,7,0.6838235294117647,0.8122270742358079,0.6791907315160713,0.4397703013014107,2.2049038410186768,2.721022605895996,0.5161187052726746,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,8,0.6838235294117647,0.8122270742358079,0.6696260583166983,0.4407652450955429,4.559861183166504,5.317275524139404,0.7574144601821899,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,9,0.6838235294117647,0.8122270742358079,0.6617462436358134,0.4379810052625252,5.153122425079346,5.892162322998047,0.7390397787094116,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,10,0.6838235294117647,0.8122270742358079,0.6550305123422661,0.4335002274558465,2.1817336082458496,2.5591933727264404,0.3774596750736236,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,11,0.6838235294117647,0.8122270742358079,0.6490412073976853,0.4290573716538202,1.2762548923492432,1.6071194410324097,0.3308645784854889,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,12,0.6838235294117647,0.8122270742358079,0.6439730408144932,0.4290871349530935,5.7146100997924805,6.39362096786499,0.679010808467865,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,13,0.6838235294117647,0.8122270742358079,0.640000744193208,0.4326135393623262,2.5079054832458496,2.9203240871429443,0.4124185442924499,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,14,0.6838235294117647,0.8122270742358079,0.6366286529045478,0.4245887331606354,1.5018689632415771,1.801673173904419,0.299804151058197,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,15,0.6838235294117647,0.8122270742358079,0.6332376237009086,0.421405014453805,1.2858883142471311,1.4996941089630127,0.2138057649135589,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,16,0.6838235294117647,0.8122270742358079,0.6311616763180378,0.4146688508728984,7.852912902832031,8.38404369354248,0.5311305522918701,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,17,0.6838235294117647,0.8122270742358079,0.6292714149344201,0.4086691228148701,0.7097151279449463,0.8462791442871094,0.1365640312433242,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,18,0.6838235294117647,0.8122270742358079,0.6279098981735753,0.423805040980078,2.0127694606781006,2.251063585281372,0.2382941097021103,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,19,0.6838235294117647,0.8122270742358079,0.6268554925918579,0.4117313003479211,0.9920591115951538,1.1495641469955444,0.1575050503015518,50,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,20,0.6838235294117647,0.8122270742358079,0.6258072052516189,0.4214187858474907,0.8610680103302002,1.0016295909881592,0.1405616104602813,50,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,21,0.6838235294117647,0.8122270742358079,0.6251339380647621,0.4236617976571433,1.5319422483444214,1.7558869123458862,0.223944678902626,50,-1
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,22,0.6838235294117647,0.8122270742358079,0.624614068106109,0.4101398919927887,0.6578124165534973,0.7450209259986877,0.0872085094451904,50,-1
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,23,0.6838235294117647,0.8122270742358079,0.6241985664648169,0.405573488119524,1.0689234733581543,1.2194559574127195,0.1505325436592102,50,-1
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,24,0.6838235294117647,0.8122270742358079,0.6238758178318248,0.4104084157595643,2.0300276279449463,2.2552812099456787,0.2252535372972488,50,-1
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,25,0.6838235294117647,0.8122270742358079,0.6236381297018013,0.4153574704820057,1.070040225982666,1.209928035736084,0.1398877501487732,50,-1
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,26,0.6838235294117647,0.8122270742358079,0.623480734871883,0.4178545459490269,1.5228275060653689,1.6986650228500366,0.1758375316858291,50,-1
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,27,0.6838235294117647,0.8122270742358079,0.6233924060475593,0.4131468994063325,0.8378194570541382,0.9478948712348938,0.110075443983078,50,-1
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,28,0.6838235294117647,0.8122270742358079,0.6233479234517789,0.4065355532306712,0.5705908536911011,0.6421416401863098,0.0715507790446281,50,-1
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,29,0.6838235294117647,0.8122270742358079,0.6233507792154948,0.4062711778325029,0.6247706413269043,0.7074740529060364,0.0827033817768096,50,-1
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,30,0.6838235294117647,0.8122270742358079,0.6234138789130192,0.4006367762179579,0.5993752479553223,0.6695702075958252,0.0701949894428253,50,-1
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,31,0.6838235294117647,0.8122270742358079,0.6235889780755136,0.4081990050910972,0.5553467273712158,0.6244251728057861,0.0690784156322479,50,-1
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,32,0.6838235294117647,0.8122270742358079,0.6238682860252904,0.397563597000204,0.5547246336936951,0.6315970420837402,0.0768724158406257,50,-1
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,33,0.6838235294117647,0.8122270742358079,0.624213212261013,0.4004883594933198,0.6894097924232483,0.7681024074554443,0.0786926001310348,50,-1
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,34,0.6838235294117647,0.8122270742358079,0.6243968851426068,0.4129959788888227,1.08685040473938,1.210618495941162,0.1237680688500404,50,-1
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,35,0.6838235294117647,0.8122270742358079,0.6244921152498207,0.407207769975299,0.5705149173736572,0.6419178247451782,0.0714028775691986,50,-1
35,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,36,0.6838235294117647,0.8122270742358079,0.6246463259061178,0.394265519682318,0.4211221635341644,0.4629150032997131,0.0417928472161293,50,-1
36,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,37,0.6838235294117647,0.8122270742358079,0.6248562593086093,0.3945853029061109,0.5751038193702698,0.6347164511680603,0.0596126466989517,50,-1
37,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,38,0.6838235294117647,0.8122270742358079,0.625101260694803,0.3983598963159602,0.5182812213897705,0.5702791213989258,0.0519979000091552,50,-1
38,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,39,0.6838235294117647,0.8122270742358079,0.6253423907008826,0.397142721857992,0.4576602876186371,0.4986463487148285,0.0409860610961914,50,-1
39,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,40,0.6838235294117647,0.8122270742358079,0.6255648399100584,0.4030950011818204,0.5561689138412476,0.6155839562416077,0.0594150722026824,50,-1
40,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,41,0.6838235294117647,0.8122270742358079,0.6257737395810146,0.3959989597866079,0.6220924258232117,0.6808468699455261,0.0587544292211532,50,-1
41,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,42,0.6838235294117647,0.8122270742358079,0.6260838520293143,0.3895386709752493,0.3986284434795379,0.4349391460418701,0.0363107025623321,50,-1
42,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,43,0.6838235294117647,0.8122270742358079,0.6264173815063402,0.3990876326453872,0.5269674062728882,0.5730443000793457,0.0460769161581993,50,-1
43,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,44,0.6838235294117647,0.8122270742358079,0.6266936689030891,0.3934296975401229,0.5040547251701355,0.5501145124435425,0.0460597984492778,50,-1
44,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,45,0.6838235294117647,0.8122270742358079,0.6269074590767131,0.3987695672027185,0.7115147113800049,0.7802591323852539,0.0687443986535072,50,-1
45,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,46,0.6838235294117647,0.8122270742358079,0.6270002418873357,0.3980401585381478,0.407538890838623,0.4449706673622131,0.0374317839741706,50,-1
46,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,47,0.6838235294117647,0.8122270742358079,0.6269394428122277,0.3973224429235561,0.459514319896698,0.4992643892765045,0.0397500768303871,50,-1
47,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,48,0.6838235294117647,0.8122270742358079,0.6268319020084306,0.3951404787574429,0.4938941299915313,0.5416243672370911,0.047730229794979,50,-1
48,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,49,0.6838235294117647,0.8122270742358079,0.6267984673088672,0.3993220746279694,0.3634638488292694,0.3906508386135101,0.0271869972348213,50,-1
49,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,50,0.6838235294117647,0.8122270742358079,0.626814942149555,0.40271507837018,0.5285968780517578,0.5730279684066772,0.0444310642778873,50,-1
50,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,51,0.6838235294117647,0.8122270742358079,0.6267737974138821,0.3962438220828772,0.4906917810440063,0.5345334410667419,0.0438416600227355,50,-1
51,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,52,0.6838235294117647,0.8122270742358079,0.6267996331055959,0.3963691714813467,0.3760887682437897,0.4093409180641174,0.033252153545618,50,-1
52,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,53,0.6838235294117647,0.8122270742358079,0.6267837993070191,0.4013790082343621,0.4293802380561828,0.4594945013523102,0.0301142521202564,50,-1
53,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,54,0.6838235294117647,0.8122270742358079,0.6267712940188015,0.3963477708017454,0.3901294767856598,0.4240798950195312,0.033950425684452,50,-1
54,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,55,0.6838235294117647,0.8122270742358079,0.6270115305395687,0.391818556360784,0.290381908416748,0.3180038630962372,0.0276219397783279,50,-1
55,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,56,0.6838235294117647,0.8122270742358079,0.627277545484842,0.3950952254012226,0.4192767739295959,0.4504711329936981,0.0311943516135215,50,-1
56,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,57,0.6838235294117647,0.8122270742358079,0.6274296536165125,0.3965182058755309,0.3884571194648742,0.419094055891037,0.0306369420140981,50,-1
57,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,58,0.6838235294117647,0.8122270742358079,0.6274841860228894,0.3936359088611789,0.4298387467861175,0.4646597802639007,0.0348210297524929,50,-1
58,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,59,0.6838235294117647,0.8122270742358079,0.627540282759012,0.3993430224335752,0.4335700869560241,0.4741237759590149,0.0405536741018295,50,-1
59,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,60,0.6838235294117647,0.8122270742358079,0.6274638573328654,0.3932747576297261,0.3879004418849945,0.4201684892177582,0.0322680436074733,50,-1
60,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,61,0.6838235294117647,0.8122270742358079,0.6274503884362239,0.3941727809527656,0.4013376235961914,0.4342498779296875,0.0329122468829155,50,-1
61,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,62,0.6838235294117647,0.8122270742358079,0.6274152590947992,0.3954534046243643,0.3210672438144684,0.3424610197544098,0.0213937703520059,50,-1
62,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,63,0.6838235294117647,0.8122270742358079,0.627240015595567,0.3947321834191679,0.5510154366493225,0.5989258289337158,0.0479103848338127,50,-1
63,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,64,0.6838235294117647,0.8122270742358079,0.6272678188249177,0.3999870342016219,0.2994515895843506,0.3219452798366546,0.022493690252304,50,-1
64,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,65,0.6838235294117647,0.8122270742358079,0.6272112446672776,0.395849366939161,0.32373908162117,0.3433056771755218,0.0195665936917066,50,-1
65,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,66,0.6838235294117647,0.8122270742358079,0.627137107592003,0.3824358222105075,0.4292711913585663,0.4569605886936188,0.0276893898844718,50,-1
66,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,67,0.6838235294117647,0.8122270742358079,0.6269529228116951,0.3939489532858133,0.3356316685676574,0.3589509427547455,0.0233192816376686,50,-1
67,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,68,0.6838235294117647,0.8122270742358079,0.6269589919669956,0.386496015837416,0.4089009761810303,0.4438796043395996,0.0349786393344402,50,-1
68,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,69,0.6838235294117647,0.8122270742358079,0.6271622367933685,0.3939412769288756,0.439036875963211,0.4714130461215973,0.0323761738836765,50,-1
69,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,70,0.6838235294117647,0.8122270742358079,0.6269372502962748,0.4047343095801771,0.4722417593002319,0.5157972574234009,0.0435555055737495,50,-1
70,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,71,0.6838235294117647,0.8122270742358079,0.6265608136560402,0.3925710005032597,0.3857797682285309,0.4097773730754852,0.0239975918084383,50,-1
71,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,72,0.6838235294117647,0.8122270742358079,0.6258214869919945,0.4025625475051347,0.4399760961532593,0.4901107251644134,0.0501346364617347,50,-1
72,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,73,0.6838235294117647,0.8122270742358079,0.6251858484511282,0.3843195663120132,0.3934193849563598,0.4201192855834961,0.0266998931765556,50,-1
73,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,74,0.6838235294117647,0.8122270742358079,0.6242796206006817,0.3989002778937574,0.4416312575340271,0.4789279997348785,0.0372967384755611,50,-1
74,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,75,0.6838235294117647,0.8122270742358079,0.6232433739830466,0.3951136553597171,0.5365031361579895,0.5831203460693359,0.0466172248125076,50,-1
75,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,76,0.6838235294117647,0.8122270742358079,0.6224711040655772,0.3912317151151364,1.729410171508789,1.9266788959503172,0.1972687840461731,50,-1
76,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,77,0.6838235294117647,0.8122270742358079,0.6219017236840492,0.3964128423039801,0.423633873462677,0.4685597419738769,0.0449258647859096,50,-1
77,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,78,0.6838235294117647,0.8122270742358079,0.6213240623474121,0.3867443282164167,0.3721751868724823,0.394974797964096,0.0227996073663234,50,-1
