,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.6261268415871788,0.4935700291842223,0.008833613246679306,0.013335262425243855,0.004501648712903261,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,2,0.6936274509803921,0.8169838945827232,0.6251795020173577,0.41310512051731346,0.006540211848914623,0.007137599866837263,0.0005973880179226398,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,3,0.6691176470588235,0.7867298578199052,0.6083532793849122,0.3954928365498781,0.005647074431180954,0.006479640956968069,0.000832566583994776,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,4,0.7156862745098039,0.8,0.5574360893053167,0.36347601550444963,0.0050997044891119,0.0057257236912846565,0.0006260190857574344,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,5,0.7303921568627451,0.8338368580060423,0.5535771700681424,0.3551946542784572,0.004444899968802929,0.0053662690334022045,0.0009213692392222583,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,6,0.7598039215686274,0.8492307692307692,0.48723270013636233,0.324154473785311,0.005635507870465517,0.006540915463119745,0.0009054075344465673,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,7,0.8235294117647058,0.8775510204081632,0.3847523270284428,0.31311023037135605,0.006931659299880266,0.008125449530780315,0.0011937901144847274,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,8,0.8553921568627451,0.8948306595365418,0.334607622933154,0.2725942819658667,0.007045168429613113,0.008196323178708553,0.0011511549819260836,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,9,0.8578431372549019,0.896797153024911,0.33180543977548094,0.25059735617600387,0.010381780564785004,0.011910895816981792,0.0015291156014427543,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,10,0.8627450980392157,0.9027777777777778,0.35187519732497485,0.2310534544587135,0.012598175555467606,0.01410271879285574,0.0015045433538034558,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,11,0.8284313725490197,0.8833333333333333,0.40858453258360716,0.1941767812250182,0.014628591015934944,0.016661468893289566,0.0020328781101852655,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,12,0.8480392156862745,0.8945578231292517,0.40879696317236214,0.17094375779852272,0.012655631639063358,0.014361402951180935,0.001705771661363542,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,13,0.8725490196078431,0.9078014184397163,0.3939823820483962,0.15071328815445303,0.014286044985055923,0.015889953821897507,0.001603908953256905,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,14,0.8700980392156863,0.9051878354203936,0.40745346344021316,0.113110539348796,0.014941664412617683,0.016642380505800247,0.0017007160931825638,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,15,0.8578431372549019,0.8960573476702509,0.4265114527250476,0.10997062637261115,0.016155492514371872,0.017954131588339806,0.0017986389575526118,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,16,0.8578431372549019,0.8993055555555556,0.47896600743600476,0.06455894869088662,0.010852093808352947,0.01214898657053709,0.0012968926457688212,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,17,0.8529411764705882,0.8972602739726028,0.5311543240677565,0.06829235776432324,0.013311147689819336,0.014800818637013435,0.0014896710636094213,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,18,0.8553921568627451,0.8998302207130731,0.5541237349742932,0.05816022445383714,0.012559512630105019,0.013946570456027985,0.0013870574766770005,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,19,0.8676470588235294,0.9052631578947369,0.5146290711720711,0.03538802964112256,0.011027599684894085,0.012245315127074718,0.0012177156750112772,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,20,0.8774509803921569,0.910394265232975,0.5111309067944211,0.04012785634974716,0.014320168644189835,0.016031881794333458,0.0017117129173129797,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,21,0.8823529411764706,0.9136690647482014,0.49927704611920987,0.042324747808626856,0.016681356355547905,0.01860969327390194,0.0019283370347693563,50
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,22,0.8725490196078431,0.9081272084805654,0.5162898719952186,0.021425140437175288,0.008394476026296616,0.009365838021039963,0.0009713622857816517,50
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,23,0.8578431372549019,0.8996539792387543,0.5723804341795781,0.021489127739769173,0.00997186079621315,0.011036194860935211,0.0010643338318914175,50
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,24,0.8504901960784313,0.8957264957264958,0.6324325356402494,0.02371800044606789,0.01275014877319336,0.014131463132798672,0.001381313893944025,50
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,25,0.8553921568627451,0.8987993138936535,0.6516833188024796,0.01618767984493752,0.006711446214467287,0.0074577005580067635,0.0007462541689164937,50
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,26,0.8578431372549019,0.9,0.6753334015272284,0.009557232586026657,0.0071745687164366245,0.007872522808611393,0.0006979541503824294,50
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,27,0.8651960784313726,0.9036777583187391,0.6539513904960282,0.019077544137195215,0.011485566385090351,0.012673236429691315,0.00118766981177032,50
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,28,0.8627450980392157,0.9024390243902439,0.6842350391345784,0.007010929851239779,0.0034063514322042465,0.0038273881655186415,0.0004210368206258863,50
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,29,0.8627450980392157,0.903448275862069,0.7254434050489947,0.012589956356416224,0.009122808463871479,0.010043437592685223,0.0009206292452290654,50
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,30,0.8602941176470589,0.9015544041450777,0.7040664192246885,0.022062395212153207,0.011989541351795197,0.013321719132363796,0.0013321777805685997,50
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,31,0.8578431372549019,0.8989547038327527,0.6551901149180006,0.008021938163423328,0.004628414753824472,0.005109757650643587,0.00048134272219613194,50
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,32,0.8651960784313726,0.9029982363315696,0.618760572921019,0.012319130838499405,0.006165392696857452,0.006796948611736298,0.000631556031294167,50
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,33,0.8627450980392157,0.9027777777777778,0.6226375034240453,0.00858784415340051,0.008062517270445824,0.008923959918320179,0.0008614424150437117,50
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,34,0.8627450980392157,0.9027777777777778,0.620800617848313,0.013999598320529914,0.011063732206821442,0.01226082444190979,0.0011970923515036702,50
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,35,0.8602941176470589,0.901213171577123,0.6218539698619518,0.010781667838178693,0.007494366727769375,0.008176889270544052,0.0006825227756053209,50
35,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,36,0.8602941176470589,0.901213171577123,0.6344245899429856,0.006886630447639616,0.006001763045787811,0.006594426464289427,0.0005926634185016155,50
36,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,37,0.8602941176470589,0.9008695652173913,0.6510876131737057,0.010544761417477278,0.01132354699075222,0.012544008903205395,0.001220461679622531,50
37,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,38,0.8602941176470589,0.900523560209424,0.6681188311962544,0.006774882776066078,0.005467760376632214,0.005992851685732603,0.0005250911344774067,50
38,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,Adam,0.0001,SGD,0.001,39,0.8553921568627451,0.8970331588132635,0.6955838999030461,0.005194255968133802,0.005311218556016684,0.0057853045873343945,0.0004740861477330327,50
