,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,1,0.4908256880733945,0.708085811466252,0.4721866293122398,0.0123992208391428,0.0136353224515914,0.0012361016124486,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,2,0.5091743119266054,0.7816296862352878,0.3734480116886764,0.0130074182525277,0.0172699000686407,0.0042624818161129,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,3,0.5091743119266054,0.7050238459482105,0.4684934341094711,0.0068231606855988,0.009253280237317,0.0024301197845488,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,4,0.6055045871559633,0.601628030658862,0.4397708921185271,0.0090248826891183,0.0135389668866992,0.0045140846632421,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,5,0.856651376146789,0.3987363964455937,0.2302859489382668,0.014753496274352,0.0186591167002916,0.0039056201931089,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,6,0.7580275229357798,0.8030684371436134,0.2647464686740105,0.0178311578929424,0.0235728695988655,0.0057417126372456,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,7,0.8795871559633027,0.3333930462735509,0.447694968606811,0.030597461387515,0.0393506251275539,0.0087531637400388,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,8,0.7557339449541285,0.4742621776707675,0.4002455498621037,0.0328476838767528,0.0401069372892379,0.0072592534124851,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,9,0.8256880733944955,0.3913463690412154,0.2892709881294815,0.0383552610874176,0.0446083918213844,0.0062531288713216,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,10,0.8474770642201835,0.3544064243452264,0.2266644655922639,0.025564607232809,0.0309788677841424,0.0054142600856721,88,-1
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,11,0.7626146788990825,0.7078898346752202,0.2421119602579644,0.0290847513824701,0.0346474274992942,0.0055626756511628,88,-1
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,12,0.8646788990825688,0.3599048329927369,0.2481511807759737,0.0249921921640634,0.0313433296978473,0.0063511370681226,88,-1
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,13,0.8990825688073395,0.2602989481454459,0.1543202882173566,0.0237068589776754,0.0270817037671804,0.0033748445566743,88,-1
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,14,0.904816513761468,0.2346716802396358,0.2297084596568973,0.0293531622737646,0.0347461402416229,0.005392977502197,88,-1
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,15,0.9013761467889908,0.2499333389547713,0.1948340019785312,0.023760013282299,0.0269974954426288,0.0032374812290072,88,-1
