,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,1,0.0,0.6216409736462222,0.5371871413155036,0.0039571421220898,0.0076443045400083,0.003687162650749,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,2,0.0,0.6485172869594953,0.3689655185423114,0.0040959869511425,0.0061102244071662,0.0020142374560236,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,3,0.0,0.7164040062263721,0.6275380608710376,0.0048846821300685,0.0117901917546987,0.0069055096246302,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,4,0.0,0.7149593312549227,0.4149504309350794,0.0003415886312723,0.009202073328197,0.0088604846969246,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,5,0.0551079937280815,0.6857566728846718,0.723594954745336,0.002225880511105,0.0093327779322862,0.0071068974211812,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,6,0.0,0.6572639054924477,0.3663183291527357,0.0041758613660931,0.0083977347239851,0.004221873357892,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,7,0.0,0.7442820274647866,0.3085654503919861,0.0033473912626504,0.0037868686486035,0.0004394772986415,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,8,0.0,0.6476130116986865,0.5565312464467503,0.0054485816508531,0.0099452128633856,0.0044966312125325,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,9,0.0,0.6144608461674843,0.3809586475179954,0.006296370178461,0.006772425957024,0.000476055953186,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,10,0.0,0.7792798045823592,0.3327112486416643,0.0008379349019378,0.0036527004558593,0.0028147655539214,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,1.0,SGD,0.001,11,0.0,0.9843431128800372,0.1932815091515129,0.0004205400473438,0.0013894255971536,0.0009688855498097,22,-1
