,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6556156324405297,0.6844531255364419,0.0003702581161633,0.0006098608137108,0.0002396026975475,500,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6201937555098066,0.6034712868779897,0.0004634181386791,0.0005175850237719,5.416688145487569e-05,500,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6266763566755781,0.5423017724692821,0.0007359143346548,0.0007554178009741,1.9503477233229205e-05,500,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,4,0.6838235294117647,0.8122270742358079,0.5947210747821658,0.505922366900742,0.0006528228404931,0.0006989035173319,4.608068411471322e-05,500,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,0.7668672547328705,0.4785612052544951,0.0004818593151867,0.0005623698816634,8.05105737526901e-05,500,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,6,0.6176470588235294,0.6623376623376623,0.6201590188578063,0.4409304812803865,0.0003810281632468,0.0005652667023241,0.0001842385390773,500,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,7,0.7450980392156863,0.8385093167701864,0.6300481587064033,0.3805080613836645,0.00048936647363,0.0007740833098068,0.0002847168070729,500,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,8,0.7745098039215687,0.8566978193146417,0.6124673297300058,0.3258541836723684,0.0002443985431455,0.0003018627758137,5.746424722019583e-05,500,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,9,0.6397058823529411,0.6681715575620768,0.6710142969500785,0.2944894115967676,0.0002301236090715,0.0002835654595401,5.344185410649516e-05,500,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,10,0.8357843137254902,0.8822495606326889,0.3905322821993454,0.2733911128424108,0.0002100321871694,0.0003202117222826,0.0001101795423892,500,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,AdamW,0.0001,SGD,1e-05,11,0.7843137254901961,0.861198738170347,0.5801234999123741,0.234353906212002,0.0001761656749295,0.0002117636468028,3.55979755113367e-05,500,-1
