,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,1,0.4908256880733945,0.7482930186691634,0.5419876225913565,0.00469506811350584,0.004874627571552992,0.00017955944349523634,264
1,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,2,0.5091743119266054,0.729494483372487,0.4577225748520119,0.00578434020280838,0.008545800112187862,0.002761460142210126,264
2,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,3,0.4908256880733945,1.0243765804745735,0.5154693997281632,0.0030215498991310596,0.004849271383136511,0.001827721600420773,264
3,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,4,0.5091743119266054,1.100476632014327,0.49421993933730957,0.0029447078704833984,0.005493407137691975,0.002548699267208576,264
4,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,5,0.4908256880733945,0.8650528206190932,0.3057372856602976,0.00357157364487648,0.00579081429168582,0.0022192406468093395,264
5,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,6,0.5298165137614679,1.6840390182535994,0.22606080764848174,0.0014023487456142902,0.004253011662513018,0.0028506629168987274,264
6,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,7,0.8107798165137615,0.5839414858353247,0.27206283466481235,0.0018540644086897373,0.003963187336921692,0.0021091229282319546,264
7,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,8,0.8589449541284404,0.3449746360916884,0.22640388085520965,0.00230672350153327,0.003249692963436246,0.000942969461902976,264
8,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,9,0.908256880733945,0.23329201321023593,0.1719144164422301,0.0019889315590262413,0.0023677838034927845,0.0003788523026742041,264
9,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,10,0.8761467889908257,0.31479454666820417,0.16332315944918344,0.0020263795740902424,0.002365879248827696,0.000339499645633623,264
10,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,11,0.9185779816513762,0.2541517607115824,0.14706185336355262,0.001611734856851399,0.0018759863451123238,0.00026425145915709436,264
11,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,12,0.9208715596330275,0.21142388653830377,0.1658621178520138,0.0021274269092828035,0.0027477305848151445,0.000620303675532341,264
12,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,13,0.8910550458715596,0.3431485558629309,0.0994173246114797,0.0013901668135076761,0.001918545924127102,0.0005283791106194258,264
13,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,14,0.9185779816513762,0.23184071758915797,0.13413053713368506,0.002025314373895526,0.0022903569042682648,0.00026504258858039975,264
14,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,15,0.9288990825688074,0.2093418360252036,0.126056752906703,0.0016573879402130842,0.0018489450449123979,0.00019155704649165273,264
15,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,16,0.9036697247706422,0.2744945504258327,0.11714206217527105,0.001706226379610598,0.0019432706758379936,0.00023704433988314122,264
16,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,17,0.930045871559633,0.2048863499476617,0.14109250200016313,0.0015905930195003748,0.0018197702011093497,0.0002291771670570597,264
17,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,18,0.930045871559633,0.21663235952872612,0.12681601188378408,0.0017518126405775547,0.001958757173269987,0.00020694456179626286,264
18,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,19,0.9277522935779816,0.2030505416359445,0.14066020673807625,0.0016783374594524503,0.0019055746961385012,0.00022723726578988135,264
19,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,20,0.9128440366972477,0.2613746455075954,0.1089315008215966,0.0014076805673539639,0.0016114447498694062,0.00020376418251544237,264
20,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,21,0.930045871559633,0.1993001606229932,0.1142461742023994,0.0016745877219364047,0.0018765388522297144,0.00020195117394905537,264
21,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,22,0.9220183486238532,0.24085815390358345,0.11579231330110677,0.0018044087337329984,0.0020133720245212317,0.00020896326168440282,264
22,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,23,0.9346330275229358,0.19955767862447496,0.10988179487008672,0.0016486573731526732,0.0019057616591453552,0.0002571042568888515,264
23,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,24,0.9357798165137615,0.2046827887496783,0.08990526906793203,0.0014553193468600512,0.001637526205740869,0.00018220684432890266,264
24,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,25,0.9243119266055045,0.24072837648024664,0.08870323114432253,0.0015843005385249853,0.001844475045800209,0.0002601744781713933,264
25,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,26,0.9288990825688074,0.23093051447558705,0.1108401569505187,0.0016415681457147002,0.0018258661730214953,0.00018429802730679512,264
26,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,27,0.9334862385321101,0.21581305302636816,0.13699209974094465,0.001901304698549211,0.002111263806000352,0.00020995909289922565,264
27,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,28,0.893348623853211,0.34260251103268097,0.09324243596409251,0.001385152107104659,0.0015575740253552794,0.00017242194735445082,264
28,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,29,0.9323394495412844,0.20699756186874158,0.08979750875909247,0.0015340775717049837,0.0017722273478284478,0.00023814979067537934,264
29,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,30,0.9025229357798165,0.31584435216270795,0.11117679463755903,0.0016675250371918082,0.00197452655993402,0.0003070015227422118,264
30,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,31,0.9139908256880734,0.2919745231538567,0.07373766262043677,0.0014870567247271538,0.0016458936734125018,0.00015883690502960235,264
31,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,32,0.9323394495412844,0.22467378618135844,0.09241415831343285,0.0016483529470860958,0.0018362216651439667,0.00018786865985020995,264
32,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,33,0.9323394495412844,0.23016864746390336,0.08680316732334728,0.0016189778689295053,0.0018172092968598008,0.00019823142793029547,264
33,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,34,0.9288990825688074,0.22810458175735462,0.07946256779127217,0.001610556966625154,0.001786101027391851,0.00017554406076669693,264
34,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adagrad,0.0001,SGD,0.0001,35,0.9403669724770642,0.21492550783970077,0.10855870980131758,0.001704472117125988,0.0018838050309568644,0.0001793328847270459,264
