,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,1,0.4946000366099213,0.7024475130992962,0.4750983518964077,0.4999904036521911,0.558079719543457,0.0580893121659755,56,-1
1,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,2,0.4946000366099213,0.7024186529317328,0.413584621283787,0.1232358962297439,0.1357513666152954,0.0125154731795191,56,-1
2,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,3,0.4946000366099213,0.7021686130177399,0.4276038893421562,0.0847548022866249,0.0930961966514587,0.0083413952961564,56,-1
3,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,4,0.4946000366099213,0.7018378447648547,0.4830650304710225,0.0515657477080822,0.057031400501728,0.0054656532593071,56,-1
4,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,5,0.4946000366099213,0.7010367895813323,0.4719195692758408,0.249284952878952,0.2752418220043182,0.0259568765759468,56,-1
5,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,6,0.4946000366099213,0.6998415707145568,0.4015397482518373,0.1071900129318237,0.1218037232756614,0.0146137112751603,56,-1
6,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,7,0.4946000366099213,0.6990012501204171,0.4536866566877246,0.0976636707782745,0.1072189584374427,0.0095552895218133,56,-1
7,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,8,0.4946000366099213,0.6987524598095113,0.4779169925854408,0.1298324763774871,0.1483758687973022,0.0185433942824602,56,-1
8,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,9,0.4946000366099213,0.6983553270644359,0.4388147628383844,0.0583928562700748,0.0637775063514709,0.0053846486844122,56,-1
9,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,10,0.4946000366099213,0.6983691766356305,0.4472603074491157,0.0474390536546707,0.0561433993279933,0.0087043456733226,56,-1
10,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,11,0.4946000366099213,0.697808070814627,0.4886286588098821,0.1118766516447067,0.1283180713653564,0.0164414159953594,56,-1
11,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,12,0.4946000366099213,0.6972044394794704,0.4704098414862528,0.0593808069825172,0.0645665675401687,0.0051857596263289,56,-1
12,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,13,0.4946000366099213,0.6963307246631271,0.4093754610364807,0.089276798069477,0.103180430829525,0.0139036318287253,56,-1
13,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.01,14,0.4946000366099213,0.6955610417691366,0.5189286290967304,0.1316518485546112,0.145233616232872,0.0135817751288414,56,-1
