,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,1,0.3161764705882353,0.0,0.7456486657554028,0.4935700291842223,0.0088336132466793,0.0133352624252438,0.0045016487129032,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,2,0.3161764705882353,0.0,0.7452991219127879,0.496185975536704,0.008894246071577,0.0132819507271051,0.004387704655528,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,3,0.3161764705882353,0.0,0.7447974518233654,0.4892829183936119,0.0084493141621351,0.0129848048090934,0.0045354906469583,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,4,0.3161764705882353,0.0,0.744149834501977,0.4876961923837662,0.0086917467415332,0.0135455206036567,0.0048537738621234,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,5,0.3161764705882353,0.0,0.7433802625712227,0.4950247769653796,0.0083425575867295,0.0129036307334899,0.0045610731467604,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,6,0.3161764705882353,0.0,0.7425009339463478,0.4898024171590805,0.0083658974617719,0.0131519082933664,0.0047860112972557,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,7,0.3161764705882353,0.0,0.7415178137667039,0.4900713564306497,0.0089412964880466,0.0137839308008551,0.0048426343128085,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,8,0.3161764705882353,0.0,0.7404407192679012,0.4843098484575748,0.008609240874648,0.0136832473799586,0.0050740065053105,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,9,0.3161764705882353,0.0,0.7392892346662634,0.4857867838591337,0.0091962879523634,0.0138872889801859,0.0046910010278224,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,10,0.3161764705882353,0.0,0.7380706960079717,0.4882578476518393,0.0087185502052307,0.0134314326569437,0.0047128829173743,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,11,0.3161764705882353,0.0,0.7367928226788839,0.4886960941702128,0.0084710763767361,0.0133390752598643,0.0048679988831281,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,12,0.3161764705882353,0.0,0.7354668437265882,0.4916401708722114,0.0084033738821744,0.0129049737006425,0.0045015993528068,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,13,0.3161764705882353,0.0,0.7341029795945859,0.4882965100407599,0.0084143988788127,0.0127311022952198,0.0043167038820683,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,14,0.3161764705882353,0.0,0.7327043776418648,0.4853179755955934,0.0111806122586131,0.0160276759415864,0.0048470636829733,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,15,0.3161764705882353,0.0,0.7312819829174116,0.4905650024712086,0.0088176792487502,0.0130890412256121,0.0042713619768619,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,16,0.3161764705882353,0.0,0.7298379587192162,0.4862922115325928,0.0090746600180864,0.0135243283584713,0.0044496688060462,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,17,0.3161764705882353,0.0,0.7283799987213284,0.4860050580054522,0.0088387578725814,0.0129845663905143,0.0041458089835941,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.001,18,0.3161764705882353,0.0,0.7269079673523996,0.487439252063632,0.0104341804981231,0.0151695730164647,0.0047353929840028,50,-1
