,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6614803741959965,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6224890801252103,0.644812769214312,4.21368567913305e-05,4.777233334607445e-05,5.635475645249244e-06,150
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6198257710419449,0.5967345065116881,0.0001312557142227888,0.0001349875092273578,3.731796596184722e-06,250
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.37254901960784315,0.17419354838709677,0.7074032718060064,0.5344941574782135,0.0002461379044689238,0.0002530017518438399,6.863833277748199e-06,200
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,1.00359315059933,0.4555295993813446,0.0005762859946116805,0.0009193301084451377,0.0003430440847296268,700
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.5343137254901961,0.5642201834862385,0.6894931594530741,0.706865994825028,0.00041320695891045034,0.0006956519209779799,0.00028244496206752956,200
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.6985294117647058,0.8183161004431314,0.5981150024077472,0.5713379718448435,0.0009491179371252656,0.0014172835508361459,0.0004681655846070498,700
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.7156862745098039,0.8258258258258259,0.5712910306219962,0.4971737724178367,0.0006337141967378557,0.0006544307107105851,2.0716488506877795e-05,450
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.7230392156862745,0.8269525267993875,0.5422962927350811,0.4647510693669322,0.0006792268250137568,0.000702634162735194,2.3407348635373637e-05,450
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,18,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.7696078431372549,0.8395904436860068,0.49255244375443924,0.3872492740790952,0.0007229597540572286,0.0007751137600280344,5.21540132467635e-05,550
