,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,1,0.4908256880733945,0.7029634867239436,0.4680134426759728,7.984995365142822,9.04790496826172,1.062909483909607,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,2,0.4908256880733945,0.7007245793255097,0.3485454860320655,1.7837283611297607,2.352806568145752,0.5690782070159912,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,3,0.4908256880733945,0.6983963420631689,0.5063827638000442,5.50058126449585,6.799022674560547,1.2984412908554075,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,4,0.4908256880733945,0.6966918280365271,0.4937327517819622,2.429129838943481,3.5693376064300537,1.1402077674865725,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,5,0.4908256880733945,0.695397928767248,0.2947550040326748,3.83134126663208,4.4934163093566895,0.6620749235153198,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,6,0.4908256880733945,0.6939648269513331,0.3324979062243731,3.1375176906585693,3.775759935379028,0.6382423043251038,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,7,0.5091743119266054,0.693377123513353,0.546190140640498,1.7181239128112793,2.3357903957366943,0.617666482925415,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,8,0.5091743119266054,0.6933320356071542,0.5476269383486149,2.119360446929932,2.6530404090881348,0.5336800217628479,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,9,0.5091743119266054,0.6935921202012159,0.4520429832579049,2.050502061843872,2.548637866973877,0.4981357753276825,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,10,0.5091743119266054,0.6941181410343276,0.4024591731631972,0.9787038564682008,1.2074331045150757,0.2287292182445526,88,-1
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,11,0.5091743119266054,0.6949467609781738,0.4726819816479209,1.1177847385406494,1.4733630418777466,0.3555783033370971,88,-1
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,12,0.5091743119266054,0.6954136862667328,0.4819519412843296,2.270800828933716,2.76989483833313,0.4990940392017364,88,-1
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,13,0.5091743119266054,0.6959318835800941,0.3025888808489112,1.2796989679336548,1.4600863456726074,0.1803873777389526,88,-1
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,14,0.5091743119266054,0.6963941843137829,0.4527524582842901,1.343786358833313,1.6060186624526978,0.2622322738170624,88,-1
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,15,0.5091743119266054,0.6965801081526171,0.4310654922602969,1.219774842262268,1.4348996877670288,0.2151248753070831,88,-1
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,16,0.5091743119266054,0.6969163385006266,0.3637861710591757,0.9367012977600098,1.0952998399734497,0.1585985720157623,88,-1
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,17,0.5091743119266054,0.6970547968094502,0.4590110718696616,1.003718614578247,1.1619067192077637,0.1581880450248718,88,-1
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,18,0.5091743119266054,0.6969764052181069,0.4521420386210428,1.199563980102539,1.3605244159698486,0.160960391163826,88,-1
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,19,0.5091743119266054,0.696604781741396,0.4850832465694773,1.1951820850372314,1.3820449113845823,0.186862826347351,88,-1
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,20,0.5091743119266054,0.6961087972745983,0.3608519691505865,0.7646758556365967,0.860479474067688,0.0958036333322525,88,-1
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,21,0.5091743119266054,0.6954685291019055,0.4220462554327241,0.9544662237167358,1.0863462686538696,0.1318800449371338,88,-1
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,22,0.5091743119266054,0.6949205830556537,0.4441411818183868,0.6421664357185364,0.7122457027435303,0.070079281926155,88,-1
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,23,0.5091743119266054,0.6942413449287415,0.4492280618175176,0.7997933030128479,0.9360380172729492,0.1362447142601013,88,-1
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,24,0.5091743119266054,0.6935572432815482,0.3716815529102776,0.8754903078079224,1.0276422500610352,0.1521519422531128,88,-1
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,25,0.5091743119266054,0.693167980657805,0.3416004463020479,0.913061261177063,1.0101655721664429,0.0971042960882186,88,-1
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,26,0.5091743119266054,0.6929479268712735,0.4671962068957161,0.6660993099212646,0.7444049715995789,0.0783056318759918,88,-1
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,27,0.5091743119266054,0.6927917840283945,0.5335310663467019,0.5857057571411133,0.6531640291213989,0.0674582570791244,88,-1
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,28,0.5091743119266054,0.6927765066470575,0.3529793325340341,1.037150502204895,1.1855124235153198,0.1483619511127472,88,-1
28,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,29,0.5091743119266054,0.6927474551244613,0.350089573808013,0.7662978768348694,0.8852183222770691,0.1189204603433609,88,-1
29,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,30,0.5091743119266054,0.6928131334278562,0.4622679342524531,0.639096736907959,0.7796446681022644,0.140547901391983,88,-1
30,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,31,0.5091743119266054,0.6929469950702212,0.3492335174648195,0.6741849184036255,0.7532667517662048,0.0790818184614181,88,-1
31,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,32,0.5091743119266054,0.6930908320146963,0.450965521255983,0.730969250202179,0.8093457221984863,0.0783764943480491,88,-1
32,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,33,0.5091743119266054,0.6932966118558831,0.4318312099569249,0.7079336643218994,0.7845601439476013,0.0766264572739601,88,-1
33,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,34,0.5091743119266054,0.6935498900369766,0.316327536203442,0.9432485699653624,1.0601062774658203,0.1168576851487159,88,-1
34,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,35,0.5091743119266054,0.6938734530308924,0.473173893254319,0.710031270980835,0.7865412831306458,0.0765100196003913,88,-1
35,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,36,0.5091743119266054,0.6941057055368336,0.4536545530236749,0.7657848000526428,0.8604235649108887,0.094638779759407,88,-1
36,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,37,0.5091743119266054,0.6943856094955304,0.4496202890264446,0.7460495233535767,0.8168425559997559,0.070793017745018,88,-1
37,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,38,0.5091743119266054,0.6944288266908138,0.3925327245191015,0.6051250696182251,0.7174205183982849,0.112295463681221,88,-1
38,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,39,0.5091743119266054,0.6944545884744837,0.457716598757642,0.7330780625343323,0.8012301325798035,0.0681520700454711,88,-1
39,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,40,0.5091743119266054,0.6944861816703727,0.3822751689271337,0.6877734661102295,0.7530900835990906,0.0653166472911834,88,-1
40,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,41,0.5091743119266054,0.6941990081323396,0.4881288179863159,0.6264444589614868,0.7490079998970032,0.1225635111331939,88,-1
41,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,42,0.5091743119266054,0.693937456389086,0.4422626928802691,0.7388067841529846,0.8051376342773438,0.0663308352231979,88,-1
42,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,43,0.5091743119266054,0.6936453662881064,0.335920763939496,1.9365119934082031,2.1633899211883545,0.2268779873847961,88,-1
43,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.1,44,0.5091743119266054,0.6933766789392594,0.460512425374327,0.7692592144012451,0.843850314617157,0.0745911076664924,88,-1
