,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,1,0.3273560876209883,1.1032733332362714,0.3295362082994304,1.1028398185168173,1.0519771270751952,0.0005182440509088337,0.0005827536224387586,6.450957880588248e-05,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,2,0.3273560876209883,1.123400464471803,0.3295362082994304,1.1230406204891747,1.0411474453210832,0.000310378207359463,0.00040292064659297466,9.254243195755407e-05,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,3,0.3544574630667346,1.1284913704370034,0.3522172497965826,1.128431935878766,1.0475539017915725,0.0006151670240797102,0.0006434409297071397,2.8273894713493064e-05,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,4,0.3544574630667346,1.1137726789776057,0.3522172497965826,1.1139658088117619,1.0894462389945985,0.0007535960176028311,0.000876387523021549,0.00012279150541871786,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,5,0.3544574630667346,1.1061406599474615,0.3522172497965826,1.1062833570774442,1.0455317239761353,0.0006810790509916842,0.0007487988332286477,6.771980406483635e-05,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,6,0.3544574630667346,1.0999147524752069,0.3522172497965826,1.0999759419649184,1.1172677050828934,0.00048298091860488057,0.0006428076885640621,0.00015982676995918155,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,7,0.45389709628120223,1.0975232071864867,0.4704027664768104,1.0974298291714624,1.0712113181352616,0.000516319356393069,0.0005944143049418926,7.809494127286598e-05,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,8,0.3273560876209883,1.097656091442901,0.3295362082994304,1.0973929909790696,1.0760890183448792,0.0003225418913643807,0.0003414129023440182,1.8871018255595118e-05,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,9,0.3273560876209883,1.097266554346683,0.32963791700569567,1.0969976324488033,1.0662605731487274,0.00027026343741454184,0.00040815878310240805,0.0001378953456878662,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,AdamW,0.0001,SGD,0.0001,10,0.31818644931227713,1.0976104706210048,0.318246541903987,1.0973405962168832,1.0401409831047057,0.0005594284739345312,0.0006227994454093277,6.337097147479653e-05,50
