,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,1,0.0,0.6235591842018011,0.3861793221022678,1.107558250427246,1.677963137626648,0.5704048275947571,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,2,0.0,1.2912593112746609,0.2231045111673004,0.1999751180410385,0.2607025802135467,0.0607274658977985,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,3,0.0,0.6505619984774189,0.5645850122747519,0.8452954292297363,2.12157678604126,1.2762813568115234,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,4,0.0,0.6329062383138496,0.2169828042811291,0.0763911455869674,0.1461059749126434,0.0697148293256759,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,5,0.0,0.6210766173046054,0.6789331491359256,0.1650820970535278,0.4522984027862549,0.287216305732727,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,6,0.0,0.6187475840098985,0.1977671004450795,0.1919634342193603,0.2655282020568847,0.0735647678375244,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,7,0.0,0.6904788798730792,0.248216132432307,0.1618207097053527,0.2440369129180908,0.082216203212738,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,8,0.0,0.6896405657966629,0.4468661518905057,0.3134180307388305,0.4436507821083069,0.1302327513694763,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,9,0.0,0.6693065612370731,0.2739834201162342,0.3258963227272033,0.349144846200943,0.0232485197484493,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.1,10,0.0,0.6711848068783302,0.2757581189846281,0.1594266593456268,0.1901893466711044,0.030762679874897,22,-1
