,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,1,0.4946000366099213,0.7537995781504043,0.4750983518964077,0.4999904036521911,0.558079719543457,0.0580893121659755,56,-1
1,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,2,0.4946000366099213,0.701184894905956,0.4117907017085859,0.0777833238244056,0.0881559774279594,0.0103726536035537,56,-1
2,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,3,0.5053999633900788,0.7266363534710941,0.4190770705215982,0.0618985146284103,0.0667117461562156,0.0048132301308214,56,-1
3,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,4,0.5053999633900788,0.7519457259080421,0.4740052106657199,0.0776380747556686,0.0870092883706092,0.0093712154775857,56,-1
4,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,5,0.5053999633900788,0.7242020416573933,0.4623327605501149,0.0584988370537757,0.0654566287994384,0.0069577898830175,56,-1
5,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,6,0.5053999633900788,0.7567363920271135,0.383452232500505,0.0359174758195877,0.0383332632482051,0.0024157862644642,56,-1
6,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,7,0.4946000366099213,0.7282893423367385,0.440753336058281,0.0263720192015171,0.0339464657008647,0.0075744464993476,56,-1
7,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,8,0.4946000366099213,1.1674800725492869,0.4571438027811901,0.0171436350792646,0.0222785547375679,0.0051349196583032,56,-1
8,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,9,0.4946000366099213,0.8174207098836606,0.4385431050655565,0.0338494256138801,0.0625035837292671,0.0286541581153869,56,-1
9,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,10,0.4946000366099213,0.6937948824022385,0.4210804776454876,0.0249153170734643,0.0260088089853525,0.0010934920283034,56,-1
10,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,11,0.5053999633900788,1.0815864717846908,0.4746492858635195,0.0258238930255174,0.0321836918592453,0.0063597992993891,56,-1
11,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,12,0.5053999633900788,0.986083444551528,0.4608171133823426,0.0279154628515243,0.044374018907547,0.0164585560560226,56,-1
