,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,1,0.3161764705882353,0.0,0.7439876701317581,0.4935700291842223,0.0088336132466793,0.0133352624252438,0.0045016487129032,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,2,0.3161764705882353,0.0,0.7405376913500767,0.4963722405582667,0.0084302332252264,0.0126708317548036,0.0042405980639159,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,3,0.3161764705882353,0.0,0.7356547736654094,0.4873903760463,0.0088993338868021,0.0132875414565205,0.0043882075697183,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,4,0.3161764705882353,0.0,0.7295535078235701,0.4850249532461166,0.008671935647726,0.0131605956703424,0.0044886600226163,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,5,0.3161764705882353,0.0,0.7225646154553282,0.4906171293109655,0.0083695417270064,0.0123833799734711,0.0040138382464647,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,6,0.3161764705882353,0.0,0.7148923383039587,0.4824252241253853,0.0090937009081244,0.0131574897095561,0.0040637888014316,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,7,0.3161764705882353,0.0,0.7067660806225795,0.4809371228069066,0.0101126283407211,0.0140794366598129,0.0039668083190917,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,8,0.3161764705882353,0.0,0.6983767666068732,0.4724118125736713,0.008791615255177,0.0125133758410811,0.0037217608187347,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,9,0.6740196078431373,0.8046989720998532,0.6900094081373775,0.4721098856776952,0.0105596650391817,0.0143144819885492,0.0037548164837062,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,10,0.6838235294117647,0.8122270742358079,0.6817944365389207,0.4705446760207413,0.0085926009342074,0.0117649110034108,0.0031723100692033,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,11,0.6838235294117647,0.8122270742358079,0.6738499706866694,0.4695091775506735,0.0318548604846,0.0372411385178566,0.0053862789645791,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,12,0.6838235294117647,0.8122270742358079,0.6663150576984181,0.4686136033982038,0.0089449640363454,0.0119692105799913,0.0030242467764765,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,13,0.6838235294117647,0.8122270742358079,0.6593252548984453,0.4633264107480645,0.0100937988609075,0.0123728932812809,0.0022790944203734,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,14,0.6838235294117647,0.8122270742358079,0.6529190867554908,0.4596693826019765,0.0102742463350296,0.0122855110093951,0.0020112649071961,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,0.001,15,0.6838235294117647,0.8122270742358079,0.6472141064849555,0.4618984940201043,0.0118411090224981,0.0136386593803763,0.0017975504742935,50,-1
