,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,1,0.5270758122743683,0.6925068804195949,0.6117198896807868,0.0069531402550637,0.0095270713791251,0.0025739311240613,410,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,2,0.5270758122743683,0.6920529501778739,0.6648307629488409,0.0015526345232501,0.0027067880146205,0.0011541534913703,320,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,3,0.5270758122743683,0.6915469918932233,0.6230624345199364,0.0062206699512898,0.0074483067728579,0.0012276369379833,410,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,4,0.5270758122743683,0.6912599989346095,0.6493649076034383,0.0055727357976138,0.0068142074160277,0.0012414717348292,410,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,5,0.5270758122743683,0.6913512706756592,0.602670873697938,0.0080025419592857,0.0103450659662485,0.0023425240069627,410,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,6,0.5270758122743683,0.6916164789881025,0.6669952470622956,0.0025371077936142,0.0044430471025407,0.0019059393089264,320,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,7,0.51985559566787,0.6919321690286909,0.6209194088745408,0.011563248001039,0.0156060773879289,0.0040428293868899,410,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,8,0.5379061371841155,0.6917373214449202,0.6390835938584514,0.0108297420665621,0.014961028471589,0.0041312864050269,410,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,9,0.5306859205776173,0.6908082246780396,0.5961148178759144,0.0162842087447643,0.0241298470646142,0.0078456383198499,410,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,10,0.51985559566787,0.6885088767324176,0.6329604016426134,0.0447122752666473,0.0612971559166908,0.0165848806500434,410,-1
10,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,11,0.5415162454873647,0.6846810749598912,0.5697841181188095,0.0395049452781677,0.0608873777091503,0.0213824324309825,410,-1
11,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,12,0.5523465703971119,0.6810011046273368,0.5639068863849814,0.0526379272341728,0.0830970779061317,0.0304591506719589,410,-1
12,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,13,0.5523465703971119,0.6803055558885847,0.5719343437626958,0.0470308400690555,0.0725653767585754,0.0255345366895198,320,-1
13,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,14,0.592057761732852,0.6708584793976375,0.4683646882452616,0.0821459144353866,0.1263510286808014,0.044205117970705,410,-1
14,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,15,0.6353790613718412,0.6662585479872567,0.4927125468524173,0.0784647464752197,0.1151894554495811,0.0367247052490711,320,-1
15,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,16,0.6534296028880866,0.6782705711466925,0.4086117807902941,0.1256424337625503,0.1835420429706573,0.0578996092081069,410,-1
16,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,17,0.6750902527075813,0.7390027957303184,0.3670015340325672,0.1380317509174347,0.1960881352424621,0.0580563805997371,410,-1
17,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,18,0.6642599277978339,0.8745291732251644,0.3659616836866863,0.166585773229599,0.2280714511871338,0.0614856705069541,410,-1
18,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,19,0.6714801444043321,1.0612186522888285,0.3620076547260397,0.1384974122047424,0.1850091218948364,0.0465117022395134,320,-1
19,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,20,0.6714801444043321,1.215530272839325,0.2838887121995184,0.1813794672489166,0.2388468235731125,0.0574673563241958,410,-1
20,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,21,0.6787003610108303,1.357011767689671,0.3194445149759121,0.1740143895149231,0.2260628789663314,0.0520484969019889,320,-1
21,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,22,0.6787003610108303,1.4641720245991434,0.2547403576050135,0.1987401992082595,0.2544616162776947,0.0557214170694351,410,-1
22,roberta-base,glue,rte,2,10,5,1.0,8,10,250,False,0.0,,SGD,0.9,0.1,SGD,0.001,23,0.6823104693140795,1.498935651353427,0.2428945695070504,0.2130206674337387,0.2717085480690002,0.0586878769099712,410,-1
