,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.6838235294117647,0.8122270742358079,0.6614803741959965,0.7419016926288604,4.618841558112763e-06,7.547909717686707e-06,2.929067932200269e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.6838235294117647,0.8122270742358079,0.6226405939635109,0.6405030812919138,7.267985347425565e-05,8.246968354796991e-05,9.789830983208958e-06,200
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.6838235294117647,0.8122270742358079,0.6755859688216564,0.5816959026865659,0.0003109110111836344,0.0003190278948750347,8.116876415442675e-06,400
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.696078431372549,0.8154761904761905,0.6741492724886128,0.5525292131472378,0.0005867438740096986,0.0007044563535600901,0.00011771245772251859,400
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.6838235294117647,0.8122270742358079,0.6219356796320747,0.5845697391132516,0.001069066347554326,0.0013802701141685247,0.0003112037666141987,900
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.6985294117647058,0.8183161004431314,0.6033609810413099,0.5460150471031666,0.000880671082995832,0.0009456964326091111,6.502533506136388e-05,750
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.6985294117647058,0.8122137404580153,0.5449314812819163,0.48151075170685864,0.0008616025443188846,0.0009301436366513371,6.854109233245254e-05,600
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.6838235294117647,0.8122270742358079,0.9917926269346008,0.38844949168580417,0.001040819683112204,0.0012216209433972836,0.00018080128938890994,850
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.3161764705882353,0.0,1.6891210359685562,0.3224572163245508,0.0005640093586407602,0.0011732124257832766,0.0006092030671425164,1400
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.7009803921568627,0.8189910979228486,0.5567934939674303,0.8648367217183113,0.00027043011505156755,0.0011745457304641604,0.0009041156154125929,150
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,11,0.7132352941176471,0.8240601503759398,0.7697583503802033,0.4061973599908141,0.0013089177664369345,0.0020334965083748102,0.0007245787419378757,1150
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,12,0.5955882352941176,0.5925925925925926,0.6068557465777678,0.3285511524147587,0.0007709190249443054,0.0011090110056102276,0.0003380920097697526,800
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,13,0.7573529411764706,0.847926267281106,0.7487970922215312,0.2657096191816033,0.0006597363972105086,0.001024681725539267,0.0003649453283287585,1000
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,14,0.6274509803921569,0.6274509803921569,0.6859720793424868,0.20465257670963202,0.00044720922596752644,0.0006898834835737944,0.00024267425760626793,1000
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,15,0.7671568627450981,0.8517940717628705,0.8310122159948828,0.17200899166474123,0.00031993695301935077,0.0005769586423411965,0.00025702168932184577,800
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,16,0.7254901960784313,0.759656652360515,0.5424241633976207,0.14809484995858607,0.0002740885829553008,0.0004742772434838116,0.00020018867508042604,650
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,17,0.8259803921568627,0.8818635607321131,0.6193149439515728,0.12541659958922535,0.00029430579161271453,0.0005101996357552707,0.0002158938441425562,800
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,18,0.8553921568627451,0.8955752212389381,0.3652353618367046,0.11994615825272811,0.00025994351017288864,0.0004262881993781775,0.0001663446892052889,650
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adagrad,0.0001,SGD,1e-05,19,0.8676470588235294,0.9042553191489362,0.43447779990075264,0.09045695968092801,0.0002701391640584916,0.0003911005915142596,0.0001209614347317256,850
