,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,1,0.4908256880733945,0.746310208095323,0.5419876225913565,0.00469506811350584,0.004874627571552992,0.00017955944349523634,264
1,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,2,0.5091743119266054,0.6934933093709683,0.460801433821237,0.005849071778357029,0.008627478964626789,0.002778407419100404,264
2,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,3,0.533256880733945,0.6595046369854464,0.5134931607313002,0.0036082742735743523,0.004602469969540834,0.000994195812381804,264
3,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,4,0.7798165137614679,0.4932697952613918,0.43346703540477344,0.0020616776309907436,0.0031261618714779615,0.001064484240487218,264
4,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,5,0.7672018348623854,0.7421849196041943,0.20052128292507296,0.001905257347971201,0.0030283781234174967,0.0011231207754462957,264
5,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,6,0.6364678899082569,1.5030383577382347,0.18711785305340803,0.0022300074342638254,0.0029386216774582863,0.0007086142431944609,264
6,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,7,0.8061926605504587,0.547866767195455,0.28968250440825194,0.0032745872158557177,0.0053077260963618755,0.002033138880506158,264
7,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,8,0.8853211009174312,0.29819130733472493,0.22811450551045268,0.0018575235735625029,0.0027830973267555237,0.0009255737531930208,264
8,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,9,0.8944954128440367,0.29046337930229277,0.17648730325427922,0.0013304143212735653,0.0021398281678557396,0.0008094137883745134,264
9,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,10,0.8887614678899083,0.2822082023042331,0.15795225564771415,0.0014825155958533287,0.0021880955900996923,0.0007055800524540246,264
10,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,11,0.7924311926605505,0.6443961111384384,0.14506987464582463,0.0015271819429472089,0.0018251643050462008,0.0002979823329951614,264
11,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,12,0.8727064220183486,0.3931579088552966,0.16426649313194286,0.002169384155422449,0.0032627966720610857,0.0010934126330539584,264
12,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,13,0.9197247706422018,0.240415718517514,0.0967205698044519,0.0017082295380532742,0.0019327780464664102,0.00022454847930930555,264
13,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,14,0.9254587155963303,0.2184180128815319,0.1253835529978405,0.00177818164229393,0.00205889786593616,0.00028071628184989095,264
14,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,15,0.9197247706422018,0.21914778549198505,0.11344729001928391,0.00147064623888582,0.0016867228550836444,0.00021607661619782448,264
15,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,16,0.9162844036697247,0.22034181609595999,0.10635009072818018,0.0013065715320408344,0.0016811834648251534,0.00037461190368048847,264
16,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,17,0.908256880733945,0.26132139691510536,0.12422200797018101,0.001307303667999804,0.0015577347949147224,0.0002504311269149184,264
17,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,18,0.9220183486238532,0.2571297716659092,0.11361813579340267,0.0012551664840430021,0.0014878801302984357,0.00023271358804777265,264
18,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,19,0.9288990825688074,0.22539276174705372,0.1273594705519358,0.0013552060117945075,0.0016435309080407023,0.0002883248671423644,264
19,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,20,0.9323394495412844,0.2213523191316566,0.09701704892877112,0.0014210528461262584,0.001604338176548481,0.0001832853740779683,264
20,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,21,0.9334862385321101,0.21487528276352058,0.0906859399805288,0.0014690322568640113,0.0016316199908033013,0.00016258774849120528,264
21,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,22,0.9357798165137615,0.21470299621920075,0.09146560113281753,0.0013991515152156353,0.0015824787551537156,0.00018332721083424985,264
22,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,23,0.9380733944954128,0.20994684553636803,0.08289964056891745,0.001097082975320518,0.0013073342852294445,0.00021025133901275694,264
23,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,24,0.9392201834862385,0.20778401170210023,0.07028707306623498,0.0010444906074553728,0.0012173568829894066,0.0001728663337416947,264
