,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,1,0.0,0.6215557308142422,0.3384325920940715,0.0163958184421062,0.0301963221281766,0.013800504617393,220,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,2,0.0,0.6898369245401775,0.2045688827077603,0.0122859543189406,0.0262371599674224,0.0139512056484818,220,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,3,0.0655887462931897,0.6000593109554007,0.3724103117073801,0.0282703954726457,0.0460058264434337,0.017735430970788,220,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,4,0.3361158421277613,0.6989314707621704,0.1226258186839351,0.0200062301009893,0.03105722181499,0.0110509917140007,220,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,5,0.4304667313379628,0.772295524307548,0.4202761547961695,0.0696482807397842,0.0982960239052772,0.028647743165493,220,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,6,0.4547203636282881,1.06731644366292,0.1086019342995926,0.0235225893557071,0.0318546779453754,0.0083320876583457,220,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,7,0.3949989372166042,1.3966738335421232,0.1705224929373203,0.0414356291294097,0.0545916222035884,0.0131559940055012,220,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,8,0.383445217456896,1.162936405042357,0.2708284988420994,0.0810568779706955,0.104948341846466,0.0238914657384157,220,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,9,0.3806385720297904,0.865484619470498,0.1483809841378718,0.062432337552309,0.0778106227517128,0.0153782851994037,220,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,10,0.3674514204750687,0.8399896072152689,0.1316212518547597,0.0652042552828788,0.0832807794213295,0.0180765241384506,220,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,11,0.2765716476049542,1.1237062389948156,0.0534127801415425,0.0305292923003435,0.0412771180272102,0.0107478257268667,220,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,12,0.2511634188543308,1.5031146123936,0.0879217064403399,0.0600308738648891,0.0751061215996742,0.015075247734785,220,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,13,0.2301146953844888,1.7597074362594645,0.098184863951491,0.045277502387762,0.0562438741326332,0.0109663717448711,220,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,14,0.2396230792642219,1.7510422840925512,0.0602030012075556,0.0353612303733825,0.0448111444711685,0.0094499131664633,220,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,10,1000,False,0.0,,AdamW,0.0001,SGD,0.001,15,0.3396523888913375,1.4885440828315986,0.1399011851525971,0.1097201406955719,0.1440915316343307,0.0343713909387588,220,-1
