,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,1,0.9105504587155964,0.24086691944970998,0.25573521192387877,0.620439887046814,0.8778336644172668,0.2573937475681305,2640
1,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,2,0.8727064220183486,0.49656028702103217,0.09297624709979461,0.642443835735321,0.7648837566375732,0.1224399283528328,2640
2,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,3,0.9197247706422018,0.3168565919622779,0.10081655980251195,0.9225350618362427,1.0742037296295166,0.15166868269443512,2640
3,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,4,0.9277522935779816,0.33191061314593767,0.05312966098642143,0.7946690917015076,0.9151283502578735,0.12045926600694656,2640
4,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,5,0.9277522935779816,0.33393767396380075,0.025184661205719088,0.3790914714336395,0.4257757365703583,0.04668425768613815,2640
5,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,6,0.8623853211009175,0.7068823456896123,0.028649502475461004,0.4737107455730438,0.5343331694602966,0.06062242016196251,2640
6,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,7,0.9208715596330275,0.3443759918407005,0.05064083845737266,0.7985659837722778,0.9056764841079712,0.10711053013801575,2640
7,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,8,0.930045871559633,0.3542884611704872,0.0426860540954071,0.7232500910758972,0.8153923153877258,0.09214220941066742,2640
8,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,9,0.9231651376146789,0.38647432618671945,0.031148139612885255,0.5620074272155762,0.6315452456474304,0.06953784078359604,2640
9,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,10,0.9208715596330275,0.4253078070845681,0.029746136221247072,0.49685367941856384,0.5569905042648315,0.0601368211209774,2640
10,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,11,0.9220183486238532,0.4123988356633505,0.028205833984815205,0.5330604910850525,0.5974567532539368,0.06439624726772308,2640
11,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,12,0.9311926605504587,0.3311570910411837,0.028837966913443147,0.5373170375823975,0.6056594848632812,0.06834246963262558,2640
12,roberta-base,glue,sst2,2,100,10,1.0,8,30,-1,200,False,0.0,,SGD,1.0,SGD,0.001,13,0.9151376146788991,0.4013628217043158,0.016232006036218192,0.3055322766304016,0.34245023131370544,0.03691796585917473,2640
