,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,1,0.4908256880733945,0.7112812120980079,0.4763949740667489,0.012285305187106133,0.013488157652318478,0.0012028521159663796,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,2,0.6857798165137615,0.5517772379408189,0.24662449313812956,0.188248410820961,0.2707190215587616,0.0824706107378006,1320
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,3,0.9025229357798165,0.2670023589471885,0.25188588564121867,0.17807240784168243,0.22769372165203094,0.04962131381034851,528
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,4,0.9059633027522935,0.28802455563542495,0.17261708666059844,0.41848742961883545,0.5119215846061707,0.09343414753675461,1056
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,5,0.9185779816513762,0.3274116257927594,0.05389859150271318,0.48834753036499023,0.5657211542129517,0.07737363129854202,2464
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,6,0.8405963302752294,0.5993572781225581,0.08021459790107409,0.2571992576122284,0.29217052459716797,0.034971266984939575,880
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,7,0.9220183486238532,0.25566783362845763,0.13595721744768857,0.38498860597610474,0.4395645260810852,0.054575905203819275,880
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,8,0.9254587155963303,0.2678961016007041,0.09654595080048489,0.5870816707611084,0.6698240637779236,0.08274240046739578,1408
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,9,0.9231651376146789,0.3355603996192216,0.058944315040378746,0.5348242521286011,0.6063339710235596,0.0715097188949585,1760
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,10,0.911697247706422,0.38884827479829054,0.058082870989474844,0.37796902656555176,0.4259045720100403,0.04793556034564972,1408
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,11,0.9139908256880734,0.38070833633831114,0.06531945854554083,0.3387402892112732,0.37990602850914,0.04116573557257652,1056
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,12,0.9231651376146789,0.3031897154346177,0.05913030747151218,0.39667463302612305,0.44775351881980896,0.05107887461781502,1408
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,13,0.9162844036697247,0.37953670132091405,0.026404691043810775,0.34429487586021423,0.3863579332828522,0.042063064873218536,2024
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,28,200,True,0.0,,SGD,1.0,SGD,0.001,14,0.9243119266055045,0.31496932213071843,0.07251635468751788,0.23607584834098816,0.26487311720848083,0.02879726141691208,704
