,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,1,0.6838235294117647,0.8122270742358079,0.6297365286770988,0.42232639025338,0.0982481688261032,0.1113538146018982,0.0131056420505046,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,2,0.6838235294117647,0.8122270742358079,0.6924111694097519,0.4193068770533427,0.3256954252719879,0.3590413331985473,0.0333458967506885,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,3,0.6838235294117647,0.8122270742358079,0.7023169637895098,0.4099568159049376,0.0389225929975509,0.0465420857071876,0.0076194927096366,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,4,0.6838235294117647,0.8122270742358079,0.6258046591983122,0.3967358205914498,0.0234925560653209,0.027358004823327,0.0038654478266835,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,5,0.6838235294117647,0.8122270742358079,0.6318416694800059,0.4015724220843985,0.0187808237969875,0.0201470851898193,0.0013662617420777,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,6,0.6838235294117647,0.8122270742358079,0.6240911103931128,0.392896248114761,0.0217229053378105,0.024141551926732,0.0024186456575989,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,7,0.6838235294117647,0.8122270742358079,0.6609717429268593,0.391978328356985,0.0239523649215698,0.0256522241979837,0.0016998588107526,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,8,0.6838235294117647,0.8122270742358079,0.7156098318450591,0.3879172602659091,0.0232090763747692,0.0239105988293886,0.0007015233277343,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,9,0.6838235294117647,0.8122270742358079,0.6576739497044507,0.3889489577561617,0.0219372306019067,0.0249219592660665,0.0029847288969904,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,10,0.6838235294117647,0.8122270742358079,0.6251051484369764,0.3851460740305483,0.0220380295068025,0.0227063037455081,0.0006682738894596,50,-1
