,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,1,0.4908256880733945,0.697703218788182,0.4350278527815879,0.075264923274517,0.0847260132431984,0.0094610899686813,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,2,0.5091743119266054,0.8555072092135018,0.3319960107649835,0.1221867203712463,0.1379227638244629,0.0157360471785068,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,3,0.5091743119266054,0.6673847816952871,0.4678586871929425,0.1235186904668808,0.1510375440120697,0.0275188572704792,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,4,0.4908256880733945,0.6636419159556748,0.4567258861656723,0.1633352786302566,0.1941621154546737,0.0308268386870622,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,5,0.5653669724770642,0.8207861031961003,0.2619194983491483,0.117974579334259,0.134695753455162,0.0167211778461933,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,6,0.5091743119266054,1.412481388743591,0.3116577417047334,0.1963347792625427,0.2561690509319305,0.0598342716693878,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,7,0.5091743119266054,1.0902857378535311,0.5146154163056054,0.4192309975624084,0.4822701513767242,0.0630391389131546,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,8,0.7970183486238532,0.5794347576591947,0.4936195746487514,0.5286184549331665,0.6370821595191956,0.1084636822342872,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,9,0.6100917431192661,0.6516695738932409,0.3697364436176775,0.417495846748352,0.4914457499980926,0.0739499032497406,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.01,10,0.8061926605504587,0.4321718328042861,0.3239132635586429,0.4906530976295471,0.5747710466384888,0.0841179490089416,88,-1
