,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,1,0.3161764705882353,0.0,0.7456585975254283,0.42232639025338,0.0982481688261032,0.1113538146018982,0.0131056420505046,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,2,0.3161764705882353,0.0,0.7452944108084136,0.4219211364225484,0.1754947006702423,0.1974085718393325,0.0219138655811548,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,3,0.3161764705882353,0.0,0.7447426365871056,0.4168782806075178,0.1404220759868621,0.160527691245079,0.0201056096702814,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,4,0.3161764705882353,0.0,0.7440240476645675,0.4155356359570287,0.1172171980142593,0.1350114196538925,0.0177942216396331,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,5,0.3161764705882353,0.0,0.743117189874836,0.424852688966319,0.0965509116649627,0.1139553412795066,0.0174044258892536,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,6,0.3161764705882353,0.0,0.7420944080633276,0.418393375487998,0.0997760817408561,0.1153576597571373,0.0155815789476037,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,7,0.3161764705882353,0.0,0.7409574646575778,0.4169323341054842,0.1150778234004974,0.1327441781759262,0.0176663529127836,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,8,0.3161764705882353,0.0,0.7396816319110346,0.4147766996282153,4.013408184051514,4.491942405700684,0.4785340130329132,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,9,0.3161764705882353,0.0,0.7383167416441674,0.4160299688889645,0.1144514307379722,0.1302671432495117,0.0158157106488943,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,10,0.3161764705882353,0.0,0.736841552397784,0.4150679832119494,0.1521865427494049,0.173571228981018,0.0213846899569034,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,11,0.3161764705882353,0.0,0.735255177114524,0.4153599386448039,0.0654546022415161,0.0824430584907531,0.016988456249237,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,12,0.3161764705882353,0.0,0.7335902300535464,0.4215605438409838,0.2576479911804199,0.3032514452934265,0.0456034652888774,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,13,0.3161764705882353,0.0,0.7319039071307463,0.4205113800601102,0.0674575418233871,0.0789209008216857,0.0114633552730083,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,14,0.3161764705882353,0.0,0.7301651928939071,0.4204259294248185,0.0808073878288269,0.0967803820967674,0.0159729979932308,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,15,0.3161764705882353,0.0,0.7283959330296984,0.4212971808603033,0.1357847601175308,0.1561717838048935,0.0203870199620723,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,16,0.3161764705882353,0.0,0.7265908028565201,0.4140707611138932,0.0960108637809753,0.1166742444038391,0.0206633768975734,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,17,0.3161764705882353,0.0,0.724781782019372,0.4109649256714619,0.1170710399746894,0.1371785849332809,0.0201075449585914,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,18,0.3161764705882353,0.0,0.7229619739102382,0.4226993049401789,0.0760993584990501,0.0918781980872154,0.0157788377255201,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,19,0.3161764705882353,0.0,0.7211456298828125,0.413358820663765,0.0896877199411392,0.1015312299132347,0.0118435099720954,50,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.01,20,0.3161764705882353,0.0,0.7193702248965993,0.424460867243819,0.2358469516038894,0.2704086899757385,0.034561738371849,50,-1
