,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,1,0.6838235294117647,0.8122270742358079,0.626990423483007,0.479531351970043,3.014085054397583,3.959744691848755,0.9456595778465272,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,2,0.6838235294117647,0.8122270742358079,0.6241511626570833,0.4228376496932469,1.5550668239593506,1.7833017110824585,0.2282348871231079,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,3,0.6838235294117647,0.8122270742358079,0.6255243619283041,0.4066683217070531,0.6459883451461792,0.7156741619110107,0.0696858465671539,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,4,0.6838235294117647,0.8122270742358079,0.6329884721952326,0.3955563104390166,0.444712221622467,0.493765264749527,0.0490530505776405,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,5,0.6838235294117647,0.8122270742358079,0.632714803312339,0.4056461549913511,0.306449830532074,0.3412972688674927,0.034847442060709,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,6,0.6838235294117647,0.8122270742358079,0.6367250704297832,0.3921360737780341,0.2795911133289337,0.2975651323795318,0.0179740060120821,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,7,0.6838235294117647,0.8122270742358079,0.6455448123754239,0.3958010088885202,0.3488655090332031,0.3755184412002563,0.0266529209911823,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,8,0.6838235294117647,0.8122270742358079,0.6451129667899188,0.3933888332946226,0.2633898556232452,0.2762369513511657,0.0128471050411462,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,9,0.6838235294117647,0.8122270742358079,0.6357755520764519,0.3900437578200362,0.2236020565032959,0.2361185997724533,0.0125165358185768,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,10,0.6838235294117647,0.8122270742358079,0.650980095652973,0.3880498482598923,0.2456169873476028,0.2620112597942352,0.0163942705839872,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,11,0.6838235294117647,0.8122270742358079,0.6593005265675339,0.3884999789614231,0.2035333067178726,0.2150415033102035,0.0115081937983632,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,12,0.6838235294117647,0.8122270742358079,0.6468355182339164,0.3930856697037816,0.202167272567749,0.2147435247898101,0.0125762559473514,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,13,0.6838235294117647,0.8122270742358079,0.6362443478668437,0.3929523207317106,0.2482104748487472,0.2659780383110046,0.0177675634622573,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,14,0.6838235294117647,0.8122270742358079,0.6388909851803499,0.3875065281162969,0.2743999063968658,0.2962052226066589,0.0218053255230188,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,15,0.6838235294117647,0.8122270742358079,0.6337337312745113,0.3905534738251008,0.2782783508300781,0.2972872853279114,0.0190089400857687,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,16,0.6838235294117647,0.8122270742358079,0.624057412147522,0.3844495225814171,0.25264573097229,0.2707846760749817,0.0181389488279819,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,17,0.6838235294117647,0.8122270742358079,0.6269353452850791,0.3822553829031531,0.3363088071346283,0.3563470840454101,0.0200382694602012,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,18,0.6838235294117647,0.8122270742358079,0.6308927804816002,0.3916521843965165,0.2488118410110473,0.2715248763561249,0.0227130409330129,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,1.0,SGD,0.1,19,0.6838235294117647,0.8122270742358079,0.6219205032376682,0.385412997958716,0.2253257036209106,0.2403485029935836,0.0150227919220924,50,-1
