,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,1,0.0,0.6850386488301153,0.3522961998210204,0.029450848698616,0.0470315776765346,0.0175807289779186,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,2,0.0,1.91193842241018,0.2092565405330705,0.0342723950743675,0.0429442152380943,0.0086718220263719,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,3,0.0,0.6635027170636272,0.571061424284496,0.6033594012260437,0.8336836099624634,0.2303242236375808,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,4,0.0,0.6878280448549576,0.2189052280504256,0.0057035936042666,0.0151042072102427,0.0094006136059761,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,5,0.0,1.1006165369776368,0.6387410745702007,0.0133302882313728,0.019569307565689,0.0062390193343162,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,6,0.0,0.6240959322179547,0.2450459108264608,0.0202328413724899,0.0595765374600887,0.0393436960875988,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,7,0.0,1.5365628004856122,0.2414320137521082,0.0152127277106046,0.0218005161732435,0.0065877884626388,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,8,0.0,0.9318302892262244,0.5361007647334852,0.0297501720488071,0.0918511226773262,0.062100950628519,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,9,0.0,0.7601311270517247,0.3074693920429457,0.0388068631291389,0.0519395768642425,0.0131327137351036,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,10,0.0,0.7218372971956967,0.3098226013085381,0.0103220790624618,0.0429279208183288,0.032605841755867,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,11,0.0,1.1318839105087837,0.2109488361938433,0.0030929557979106,0.0543226078152656,0.0512296520173549,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,12,0.0,1.8189117000722643,0.2889002103019844,0.0233032777905464,0.0292697232216596,0.0059664454311132,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,13,0.0,1.1244285093151205,0.3740327999281527,0.0591042153537273,0.114181064069271,0.0550768487155437,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,14,0.0,0.9430641622943732,0.2822974989106032,0.0499495267868042,0.0788543671369552,0.028904840350151,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,15,0.0,2.5837538447088866,0.4966203814203089,0.0193848814815282,0.0219411235302686,0.0025562427472323,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,16,0.0,1.121604826614147,0.5490845266052268,0.0365234836935997,0.1460791081190109,0.1095556244254112,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,17,0.0,0.6923245620409041,0.466497689621015,0.0247641839087009,0.0539242923259735,0.0291601084172725,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,18,0.0,1.3055699486285448,0.2861815062097528,0.0137516520917415,0.0189591106027364,0.0052074580453336,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,19,0.0,0.9303368121271826,0.5141126970675858,0.0355577655136585,0.0802663341164588,0.0447085686028003,22,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,20,0.0,0.6210949111530799,0.3064699042588473,0.0111125297844409,0.0124337617307901,0.0013212319463491,22,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,21,0.0,0.6810108795193316,0.2286353440616618,0.0024466663599014,0.0301918387413024,0.027745172381401,22,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,22,0.0,0.6312451494559077,0.3658453963019631,0.0361504778265953,0.0433779172599315,0.0072274394333362,22,-1
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,23,0.0,0.8821357724093298,0.2850444601848722,0.0133401434868574,0.0298935826867818,0.0165534391999244,22,-1
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,24,0.0,0.8689881566599125,0.4121705803596837,0.0219848658889532,0.0324830524623394,0.0104981865733861,22,-1
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,25,0.0,0.7766715169862937,0.335048440716822,0.0306925121694803,0.0530947409570217,0.0224022287875413,22,-1
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,26,0.0,1.564600040439431,0.4496453246440399,0.0184210240840911,0.0242826882749795,0.0058616641908884,22,-1
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,27,0.0,0.6259129004169056,0.3893944545437328,0.0239219330251216,0.0684648752212524,0.0445429421961307,22,-1
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,28,0.0,1.529885264664519,0.4089798421006311,0.0160244889557361,0.0184869784861803,0.0024624895304441,22,-1
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,29,0.0,1.9663281663683532,0.3008663517592305,0.018946286290884,0.0271981544792652,0.0082518681883811,22,-1
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,30,0.0,1.1451555495043748,0.4785854916786775,0.0099431760609149,0.0414860323071479,0.0315428562462329,22,-1
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,31,0.0,0.6556405766319683,0.2170493808151646,0.0344102494418621,0.0412695817649364,0.0068593332543969,22,-1
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,32,0.0,0.6393921184175797,0.2838034527630291,0.0033116247504949,0.026482505723834,0.023170880973339,22,-1
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,33,0.0,0.6676286513568791,0.4071442580951208,0.0177235826849937,0.0213959924876689,0.0036724091041833,22,-1
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,34,0.0,1.0822199680024889,0.3029514544389465,0.0060052494518458,0.0086223036050796,0.0026170541532337,22,-1
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,35,0.0,0.627487822343375,0.6637733957306905,0.0124227851629257,0.079513244330883,0.0670904591679573,22,-1
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,36,0.0,0.7094114622996963,0.2193255537358874,0.0272340476512908,0.0385721437633037,0.0113380970433354,22,-1
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,37,0.0,0.7644212295990864,0.4239441187036308,0.0270142182707786,0.0289168041199445,0.0019025858491659,22,-1
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,38,0.0,0.7418713906339107,0.2668284329924393,0.0269430931657552,0.056420337408781,0.0294772442430257,22,-1
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,39,0.0,1.363334033403631,0.3097266562283039,0.0225894413888454,0.0234381910413503,0.0008487490704283,22,-1
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,40,0.0,0.8575614483756874,0.5006482836536386,0.0361954420804977,0.1005454659461975,0.0643500238656997,22,-1
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,41,0.0,0.8084904187508212,0.3933337338438089,0.0219809189438819,0.0323529317975044,0.010372013784945,22,-1
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,42,0.0,0.8036204035045537,0.2603216291659257,0.0224271584302186,0.0512358136475086,0.0288086552172899,22,-1
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,43,0.0,0.9862300102947322,0.2957435613498091,0.0034401156008243,0.0515199787914752,0.0480798631906509,22,-1
43,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,44,0.0,0.7276654440255566,0.5314848696389658,0.0193321406841278,0.0891389474272728,0.0698068067431449,22,-1
44,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,45,0.0,0.7030829254907506,0.4402990541166879,0.0267800092697143,0.0341821014881134,0.0074020926840603,22,-1
45,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,46,0.0,0.6184035846750244,0.2312295208431103,0.0257192775607109,0.060496985912323,0.034777708351612,22,-1
46,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,47,0.0,0.98138006779415,0.2896263527599248,0.0178760290145874,0.0311285760253667,0.0132525460794568,22,-1
47,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,48,0.0,1.0079164914786816,0.4815369161099873,0.0340186208486557,0.0535175167024135,0.019498897716403,22,-1
48,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,49,0.0,0.6225749904872807,0.413579785451293,0.0250138379633426,0.0462567806243896,0.0212429426610469,22,-1
49,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,50,0.0,0.9324735407610886,0.301235504080118,0.0344596169888973,0.036376591771841,0.001916975248605,22,-1
50,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,51,0.0,0.6327802950644311,0.3895323860543695,0.0210497826337814,0.0550707578659057,0.0340209752321243,22,-1
51,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,52,0.0,0.8697581115456028,0.3815243278206749,0.0190776959061622,0.0234384667128324,0.0043607717379927,22,-1
52,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,53,0.0,1.1709813303705163,0.2225691430524669,0.0379141606390476,0.0406685322523117,0.0027543720789253,22,-1
53,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,54,0.0,0.6905602761579834,0.3759771513667974,0.034753743559122,0.0625088363885879,0.0277550928294658,22,-1
54,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,55,0.0,1.1789203595569115,0.3937407767230814,0.0341349840164184,0.0431096367537975,0.0089746508747339,22,-1
55,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,56,0.0,0.9339716657427432,0.4403425985269925,0.0212400257587432,0.0604765899479389,0.0392365641891956,22,-1
56,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,57,0.0,0.7543065141858035,0.3505276682109318,0.027002990245819,0.0487602911889553,0.0217573009431362,22,-1
57,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,58,0.0,1.4191479226787582,0.2850676321001215,0.0285163298249244,0.0290457345545291,0.0005294040311127,22,-1
58,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,59,0.0,1.5494402691949414,0.3622689785986123,0.0132421925663948,0.0268812235444784,0.0136390309780836,22,-1
59,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,60,0.0,0.6800495673909442,0.3718585093717345,0.0297289416193962,0.0880391076207161,0.0583101660013198,22,-1
60,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,61,0.0,2.2854014093639288,0.5073482545262034,0.0189404264092445,0.0405156277120113,0.0215752013027668,22,-1
61,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,62,0.0,0.8732063697494623,0.4023811848326163,0.0017130821943283,0.2002617567777633,0.198548674583435,22,-1
62,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,63,0.0,1.0864305232317393,0.4516340361738747,0.012583665549755,0.0470377616584301,0.034454096108675,22,-1
63,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,64,0.0,0.9687055166782312,0.3448154258287766,0.0499739311635494,0.0986860692501068,0.0487121380865573,22,-1
64,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,65,0.0,0.6929395458170475,0.314835663258352,0.0527766197919845,0.0663649663329124,0.013588348403573,22,-1
65,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,66,0.0,1.1674694801104888,0.2525936442236839,0.0607585646212101,0.081090047955513,0.0203314833343029,22,-1
66,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,67,0.0,0.6428546554032173,0.4124640335074879,0.0128216817975044,0.0461134277284145,0.0332917459309101,22,-1
67,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,68,0.0,1.3714799521533587,0.4368339717726816,0.0098247565329074,0.0134102916345,0.0035855351015925,22,-1
68,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,69,0.0,1.588591838667866,0.4348177985849112,0.01973757147789,0.0348522998392581,0.0151147283613681,22,-1
69,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,70,0.0,1.0831478823061662,0.3964091580689207,0.0320353507995605,0.0618018321692943,0.0297664832323789,22,-1
70,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,71,0.0,0.6852941665485615,0.3042224328922615,0.0315247774124145,0.0391387231647968,0.0076139462180435,22,-1
71,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,72,0.0,0.7214460343349981,0.2207120825113221,0.0103282071650028,0.0158382169902324,0.0055100102908909,22,-1
72,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,73,0.0,0.7075978420845425,0.3268537165258419,0.0475728325545787,0.0529875047504901,0.0054146735928952,22,-1
73,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,74,0.0,0.6565845612123722,0.3601716933941299,0.04120609536767,0.0440861247479915,0.0028800293803215,22,-1
74,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,75,0.0,0.6401207287802951,0.4523865886540575,0.0352119505405426,0.0414725020527839,0.0062605496495962,22,-1
75,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,76,0.0,0.6208829750086515,0.450185063244267,0.0139956213533878,0.0240351501852273,0.0100395288318395,22,-1
76,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,77,0.0,0.6182139158703899,0.2766478232531385,0.0458038486540317,0.0467588603496551,0.000955011404585,22,-1
77,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,78,0.0,0.6609544677816275,0.3853282844817096,0.0289285313338041,0.032248567789793,0.0033200362231582,22,-1
78,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,79,0.0,0.6585795033069057,0.4297146923670715,0.0308620408177375,0.0504026412963867,0.0195406004786491,22,-1
79,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,80,0.0,0.7347053597674115,0.2823091959242115,0.0073660723865032,0.0430845580995082,0.035718485713005,22,-1
80,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,81,0.0,1.0766085345610863,0.2595839717086743,0.0281784161925315,0.0294028557837009,0.0012244388926774,22,-1
81,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,1.0,SGD,0.01,82,0.0,1.0845945317099113,0.3408079051581973,0.0249125864356756,0.0321247465908527,0.0072121596895158,22,-1
