,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,1,0.6838235294117647,0.8122270742358079,0.6465488976123286,0.6857686650156974,0.0003670506412163377,0.0005970456986688077,0.00022999505745247006,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,0.6059599822642756,0.4406583098709584,0.007016946095973253,0.00895161833614111,0.0019346722401678562,500
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,0.5757344483452684,0.34926903420250455,0.012677045539021492,0.017579706385731697,0.004902660381048918,1900
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,4,0.7083333333333334,0.8237037037037037,0.7267746002066369,0.30230796535652804,0.006317873485386372,0.008950083516538143,0.002632210263982415,850
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,5,0.7598039215686274,0.8496932515337423,0.8415818586671615,0.23641331516929426,0.007167562376707792,0.009462812915444374,0.002295250538736582,850
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,6,0.8235294117647058,0.8827361563517915,0.7615155931516532,0.18505691185935083,0.007823117077350616,0.009910398162901402,0.0020872815512120724,750
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,7,0.8504901960784313,0.8927943760984183,0.6085478595056224,0.12756286166301548,0.010353723540902138,0.01243499107658863,0.002081267535686493,850
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,8,0.8259803921568627,0.8725314183123878,0.5658533618803702,0.0718893959764188,0.011586700566112995,0.013426658697426319,0.0018399582477286458,1150
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,9,0.8406862745098039,0.8861646234676007,0.5901351984608553,0.03363820907455163,0.009583336301147938,0.011176175437867641,0.0015928390203043818,1550
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,10,0.8529411764705882,0.8986486486486487,0.8334487728179917,0.01715265425109292,0.006044337991625071,0.007000092417001724,0.0009557544835843146,1900
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,11,0.8480392156862745,0.8970099667774086,0.9541546584072171,0.028159590365889015,0.0032250031363219023,0.0035980306565761566,0.0003730276075657457,400
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,12,0.8431372549019608,0.8922558922558923,0.9361432007087084,0.008188581310195765,0.0034430348314344883,0.0038710979279130697,0.0004280631837900728,1900
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,13,0.8504901960784313,0.8950086058519794,0.8923593546399692,0.009998709278919379,0.0017259945161640644,0.0019446219084784389,0.00021862733410671353,550
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,14,0.8480392156862745,0.8923611111111112,0.8494891040583539,0.0058191712029537586,0.0029551784973591566,0.003271276829764247,0.00031609833240509033,1650
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,15,0.8504901960784313,0.8957264957264958,0.8329441232712912,0.004568750764696332,0.0014546141028404236,0.001666812808252871,0.00021219869086053222,1900
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,38,100,True,0.0,,Adam,0.0001,SGD,0.0001,16,0.8578431372549019,0.9016949152542373,0.8553807124570834,0.01035121374521987,0.0008194341789931059,0.0008694057469256222,4.9971546104643494e-05,200
