,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,1,0.3161764705882353,0.0,0.74578656168545,0.6844178674221038,0.0003730132593773,0.0006165885715745,0.0002435753121972,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,2,0.3161764705882353,0.0,0.7456956330467673,0.6856533929705619,0.000373218616005,0.000616458884906,0.0002432402689009,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,3,0.3161764705882353,0.0,0.7455659800884771,0.6844914577007295,0.0003884472534991,0.0006307197036221,0.0002422724501229,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,4,0.3161764705882353,0.0,0.7454013882898817,0.6848345898985863,0.000379400444217,0.0006239679059945,0.0002445674617774,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,5,0.3161764705882353,0.0,0.7452067288697934,0.6859544547796249,0.0003732305194716,0.0006045239861123,0.0002312934666406,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,6,0.3161764705882353,0.0,0.7449836789392957,0.6844982420206069,0.0003722673282027,0.000619197206106,0.0002469298779033,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,7,0.3161764705882353,0.0,0.7447363395316928,0.6852057557702065,0.0003761983243748,0.0006097811856307,0.0002335828758077,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,8,0.3161764705882353,0.0,0.7444660920722812,0.6831558374166489,0.0003792821371462,0.0006244097603484,0.0002451276232022,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,9,0.3161764705882353,0.0,0.7441765023212806,0.6818500927090645,0.0003846972831524,0.0006174508016556,0.000232753533055,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.001,SGD,0.0001,10,0.3161764705882353,0.0,0.7438678063598334,0.6836972649097441,0.000379538279958,0.0006311595789156,0.0002516212989576,50,-1
