,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,1,0.3161764705882353,0.0,0.7410826706418804,0.6844178674221038,0.0003730132593773,0.0006165885715745,0.0002435753121972,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,2,0.3161764705882353,0.0,0.7324308904947019,0.6814187616705895,0.0003772609634324,0.0006099144811742,0.0002326535322936,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,3,0.3161764705882353,0.0,0.7209067356352713,0.6726823673844338,0.0003851327928714,0.0005967171164229,0.0002115843089995,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,4,0.3161764705882353,0.0,0.7075742226020962,0.6627570613026619,0.0003754227072931,0.0005638584843836,0.0001884357770904,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,5,0.4656862745098039,0.5281385281385281,0.6935868929414188,0.6530455681681634,0.0003724053676705,0.0005213361582718,0.0001489307906012,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,6,0.6838235294117647,0.8122270742358079,0.679746598589654,0.638485793709755,0.0003685292904265,0.0004990403540432,0.0001305110781686,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,7,0.6838235294117647,0.8122270742358079,0.6668675051015966,0.6291704026460647,0.0003763335407711,0.000469292193884,9.295864583691582e-05,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,8,0.6838235294117647,0.8122270742358079,0.6554362785582449,0.6147647562623024,0.0003821520367637,0.0004535734769888,7.142144022509456e-05,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,9,0.6838235294117647,0.8122270742358079,0.645870076675041,0.6068245675563813,0.0003986172378063,0.0004410039109643,4.238666952005588e-05,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,10,0.6838235294117647,0.8122270742358079,0.6382183222209706,0.5984671730399133,0.0003918968723155,0.0004242654540576,3.236857082811184e-05,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,11,0.6838235294117647,0.8122270742358079,0.6324337615686304,0.5930913417935372,0.000373579619918,0.000391701090848,1.8121460016118363e-05,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,12,0.6838235294117647,0.8122270742358079,0.6284190246871874,0.5914428014159202,0.0003781270352192,0.0003863462188746,8.219185474445112e-06,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,13,0.6838235294117647,0.8122270742358079,0.625899092239492,0.5881724723577499,0.0003962283080909,0.0003999919281341,3.763628683373099e-06,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,14,0.6838235294117647,0.8122270742358079,0.6246435426029504,0.5905459455549718,0.0004110887239221,0.0004130898159928,2.001094571824069e-06,50,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,15,0.6838235294117647,0.8122270742358079,0.6243240599538765,0.5925620204210282,0.0004282188019715,0.0004330683441367,4.849551714869449e-06,50,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,16,0.6838235294117647,0.8122270742358079,0.6245956701390883,0.5872453435063363,0.0004254718369338,0.000431169377407,5.697541837434983e-06,50,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,17,0.6838235294117647,0.8122270742358079,0.625282008858288,0.5878594559431076,0.0004216929082758,0.0004306283954065,8.935474397731014e-06,50,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,18,0.6838235294117647,0.8122270742358079,0.6260971695769066,0.5886530574560165,0.0004457068862393,0.0004618444945663,1.613760832697153e-05,50,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,19,0.6838235294117647,0.8122270742358079,0.6269466602334789,0.5860017351657152,0.0004667694156523,0.0004863814101554,1.961200723599177e-05,50,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,20,0.6838235294117647,0.8122270742358079,0.6277716416938632,0.5929835191369057,0.0004318895516917,0.0004508688289206,1.8979268133989532e-05,50,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,21,0.6838235294117647,0.8122270742358079,0.6282037484879587,0.5915537385344505,0.000450711173471,0.0004727942869067,2.2083100702730007e-05,50,-1
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,22,0.6838235294117647,0.8122270742358079,0.6284510312127132,0.591510773897171,0.0004580340173561,0.0004793744010385,2.134037640644237e-05,50,-1
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,23,0.6838235294117647,0.8122270742358079,0.6285046701337776,0.585763176739216,0.0004385781940072,0.0004555805644486,1.7002359527396038e-05,50,-1
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,24,0.6838235294117647,0.8122270742358079,0.6282211179826774,0.5866631444096565,0.0004636724188458,0.0004837051092181,2.003269037231803e-05,50,-1
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,25,0.6838235294117647,0.8122270742358079,0.6278213583955577,0.5980261687934398,0.0004468700790312,0.0004718129930552,2.494290129106957e-05,50,-1
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,26,0.6838235294117647,0.8122270742358079,0.6272759682991925,0.5950168733894825,0.0004620531981345,0.0004896429600194,2.758976370387245e-05,50,-1
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,27,0.6838235294117647,0.8122270742358079,0.6265101275023293,0.5937112531363965,0.0004596617945935,0.0004842381458729,2.4576358555350453e-05,50,-1
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,28,0.6838235294117647,0.8122270742358079,0.6256424270424188,0.5926585142314434,0.0004362782638054,0.000452958891401,1.6680629414622672e-05,50,-1
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,29,0.6838235294117647,0.8122270742358079,0.6250431368163988,0.5888092075586318,0.0004759590956382,0.000492148916237,1.6189827874768525e-05,50,-1
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,30,0.6838235294117647,0.8122270742358079,0.6245320316623238,0.5848077836036681,0.0004372585681267,0.000447577855084,1.0319285138393752e-05,50,-1
30,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,31,0.6838235294117647,0.8122270742358079,0.6242669598729003,0.5893153533041476,0.0005765345995314,0.0005998920532874,2.335744466108736e-05,50,-1
31,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,32,0.6838235294117647,0.8122270742358079,0.6238099248970256,0.5839500805139541,0.0004939765203744,0.0005085570155642,1.4580504284822382e-05,50,-1
32,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,33,0.6838235294117647,0.8122270742358079,0.623662941011728,0.5835522561073303,0.0004611810145433,0.0004684335144702,7.252504019561456e-06,50,-1
33,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,34,0.6838235294117647,0.8122270742358079,0.6237653902932709,0.5839638038575649,0.0004399926692713,0.0004467524122446,6.759752068319358e-06,50,-1
34,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,35,0.6838235294117647,0.8122270742358079,0.6238075202586604,0.5860273085832597,0.0004676945973187,0.0004755528352688,7.858232493163086e-06,50,-1
35,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,36,0.6838235294117647,0.8122270742358079,0.6240882639791451,0.5792898927927016,0.0004432252317201,0.0004468060506042,3.5808191114483634e-06,50,-1
36,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,37,0.6838235294117647,0.8122270742358079,0.6243508078303992,0.5780249158740044,0.0004729449283331,0.000478433270473,5.488347596838139e-06,50,-1
37,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,38,0.6838235294117647,0.8122270742358079,0.6249322447122312,0.57983866751194,0.0004593436897266,0.0004634703218471,4.126635303691728e-06,50,-1
38,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,39,0.6838235294117647,0.8122270742358079,0.6253174823873183,0.5799455862045289,0.000469806138426,0.0004744092002511,4.603068191499915e-06,50,-1
39,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,40,0.6838235294117647,0.8122270742358079,0.6255653231751686,0.5790553752183915,0.00048209563829,0.0004892406286671,7.145000381569844e-06,50,-1
40,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,41,0.6838235294117647,0.8122270742358079,0.62587923746483,0.5755831183195114,0.0004742501478176,0.0004808210360351,6.570888217538595e-06,50,-1
41,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,42,0.6838235294117647,0.8122270742358079,0.6257015162823247,0.5727371992468833,0.0004842324124183,0.0004947948036715,1.0562378520262428e-05,50,-1
42,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,43,0.6838235294117647,0.8122270742358079,0.6253167168766844,0.5750142248868942,0.0004738351562991,0.000480971270008,7.136120530049084e-06,50,-1
43,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,44,0.6838235294117647,0.8122270742358079,0.6248519455685335,0.5737117954492569,0.0004808753728866,0.0004916511243209,1.0775759619718883e-05,50,-1
44,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,45,0.6838235294117647,0.8122270742358079,0.6248099763019412,0.5742424686551094,0.0004997455398552,0.0005104569136165,1.0711386494222095e-05,50,-1
45,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,46,0.6838235294117647,0.8122270742358079,0.6243073934433507,0.5732152194380761,0.0005713537102565,0.000604816887062,3.346317316754721e-05,50,-1
46,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,47,0.6838235294117647,0.8122270742358079,0.6234572757692898,0.5748086138367653,0.0004912179429084,0.000504617288243,1.339936352451332e-05,50,-1
