,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,1,0.3161764705882353,0.0,0.7278561042804345,0.4935700291842223,0.0088336132466793,0.0133352624252438,0.0045016487129032,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,2,0.3161764705882353,0.0,0.6984718441963196,0.4900747900605201,0.0088024688884615,0.0125655280426144,0.0037630589213222,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,3,0.6838235294117647,0.8122270742358079,0.6658380838001475,0.4729135881066322,0.0085602151229977,0.0115299271419644,0.0029697122517973,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,4,0.6838235294117647,0.8122270742358079,0.638670007387797,0.4600987844169141,0.0087513495236635,0.0108129624277353,0.002061613369733,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,5,0.6838235294117647,0.8122270742358079,0.6248697293739692,0.455626195564866,0.0092170685529708,0.0104110147804021,0.0011939458781853,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,6,0.6838235294117647,0.8122270742358079,0.629209976570279,0.4441009594947099,0.0178927760571241,0.0194372069090604,0.0015444309683516,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,7,0.6838235294117647,0.8122270742358079,0.6555806339955798,0.4388253963813185,0.0088063925504684,0.0097797084599733,0.0009733162587508,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,8,0.6838235294117647,0.8122270742358079,0.6990022279468238,0.433505840525031,0.0195673462003469,0.0214647706598043,0.001897424692288,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,9,0.6838235294117647,0.8122270742358079,0.743732073727776,0.4338028831705451,0.0176925286650657,0.0209141578525304,0.0032216282561421,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.001,10,0.6838235294117647,0.8122270742358079,0.7784237080052787,0.4360330646187068,0.0124349072575569,0.0149812474846839,0.0025463397614657,50,-1
