,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,1,0.31818644931227713,1.1039782669258584,0.318246541903987,1.103705105207333,0.7651733660399914,0.02008342742919922,0.023541007190942764,0.00345758069306612,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,2,0.31818644931227713,1.1034817933647634,0.318246541903987,1.1032146273637031,0.8671031014323235,0.012695813551545143,0.01808508299291134,0.005389269441366196,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,3,0.31818644931227713,1.102916719958174,0.318246541903987,1.1026610333905946,0.821902015596628,0.018189435824751854,0.019559303298592567,0.001369867823086679,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,4,0.31818644931227713,1.1024103839900694,0.31814483319772174,1.1021713568390241,0.7653338611423968,0.021000714972615242,0.022854411974549294,0.0018536974675953388,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,5,0.31665817626082526,1.102043619754359,0.31600895036615134,1.101810992200555,0.7103402897119522,0.0233320239931345,0.025884468108415604,0.0025524443481117487,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,6,0.313397860417728,1.1018690227393513,0.3075671277461351,1.1016419510030475,0.7766844627559184,0.017884187400341034,0.02120932750403881,0.003325139172375202,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,7,0.31136016301579217,1.1018747100037292,0.30451586655817736,1.1016436272078747,0.7577813173830511,0.019423527643084526,0.021531566977500916,0.0021080398000776768,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,8,0.31023942944472743,1.1019263820329526,0.30217656631407647,1.1016907657036654,0.8956326843798159,0.01308281160891056,0.013613573275506496,0.0005307614337652922,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,9,0.3107488537952114,1.101660874381528,0.3054312449145647,1.1014420721373779,0.86009756937623,0.010772221721708775,0.017183348536491394,0.0064111268147826195,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.001,10,0.3176770249617932,1.1014972721160479,0.31855166802278273,1.1012978976678809,0.7046595830619335,0.022084973752498627,0.02555534802377224,0.003470373572781682,50
