,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,1,0.5270758122743683,0.6917702010699681,0.6357266996691866,0.0234910249710083,0.031490609049797,0.0079995850101113,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,2,0.5270758122743683,0.6914725371769497,0.6906806895509362,0.0066093760542571,0.0114278020337224,0.0048184259794652,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,3,0.5270758122743683,0.6922011477606637,0.6509837786598903,0.0142868608236312,0.019224701449275,0.0049378406256437,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,4,0.4584837545126354,0.6932114277567182,0.6689029655805447,0.0115416962653398,0.0153807355090975,0.0038390387780964,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,5,0.4729241877256318,0.6957915578569684,0.6223233292742473,0.0413039922714233,0.0519950054585933,0.0106910122558474,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,6,0.4729241877256318,0.6958239333970206,0.678803670220077,0.0078287422657012,0.012193719856441,0.0043649775907397,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,7,0.4729241877256318,0.6953617147036961,0.6377393224617329,0.0210201330482959,0.0231424644589424,0.002122331643477,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,8,0.4729241877256318,0.6944277133260455,0.6684242079897625,0.0117800049483776,0.0143839195370674,0.0026039145886898,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,9,0.4693140794223827,0.6935694830758231,0.6230195217743153,0.0170296169817447,0.0185760557651519,0.0015464385505765,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,10,0.5270758122743683,0.6927456038338797,0.6737015363646716,0.0136878006160259,0.0169248599559068,0.0032370593398809,41,-1
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,11,0.5270758122743683,0.6923890880175999,0.643607748899518,0.0166233032941818,0.0185333732515573,0.0019100699573755,41,-1
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,12,0.5270758122743683,0.6916778768811908,0.6692446771191387,0.0210199058055877,0.0251904856413602,0.004170580767095,41,-1
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,13,0.5270758122743683,0.6915212188448224,0.6809642000123859,0.0097379367798566,0.0124469948932528,0.0027090581133961,32,-1
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,14,0.5270758122743683,0.6912358948162624,0.6222761664812158,0.0255098789930343,0.0321518369019031,0.0066419574432075,41,-1
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,15,0.5270758122743683,0.6912163257598877,0.6768726525828243,0.0417902991175651,0.0494849234819412,0.0076946234330534,32,-1
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,16,0.5270758122743683,0.6914765068462917,0.6220759628386032,0.0180058386176824,0.0216111931949853,0.0036053541116416,41,-1
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,17,0.5270758122743683,0.6915775775909424,0.640970541536808,0.0226201228797435,0.0265231616795063,0.0039030390325933,41,-1
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,18,0.5270758122743683,0.6915596502167838,0.66180567537866,0.0104562491178512,0.0126056866720318,0.0021494380198419,41,-1
18,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,19,0.5270758122743683,0.6913821237427847,0.683687592484057,0.0072491969913244,0.0099052665755152,0.0026560693513602,32,-1
19,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.1,SGD,0.01,20,0.5270758122743683,0.6913359778267997,0.62502108768719,0.0257341414690017,0.0301953088492155,0.0044611664488911,41,-1
