,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,1,0.4908256880733945,0.750262629548344,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,2,0.5229357798165137,0.6761970777030385,0.4332451124006712,0.008715029805898666,0.013096216134727001,0.004381186794489622,440
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,3,0.8176605504587156,0.4556326775922688,0.3972404128375623,0.010555722750723362,0.0231600534170866,0.01260433066636324,1584
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,4,0.8979357798165137,0.33191914409569917,0.23091254778661424,0.00537523441016674,0.01092810183763504,0.0055528674274683,704
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,5,0.9128440366972477,0.36726146966321477,0.122584922222898,0.006454962305724621,0.007744634058326483,0.0012896719854325056,792
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,6,0.8876146788990825,0.4254105356543265,0.13832628832914803,0.0065736728720366955,0.008464480750262737,0.0018908079946413636,528
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,7,0.911697247706422,0.2559994697622066,0.17262608881677008,0.009927094914019108,0.012244395911693573,0.0023173007648438215,792
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,8,0.9243119266055045,0.19462291804919823,0.13673191267843332,0.010446703061461449,0.01274751778692007,0.0023008142597973347,968
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,9,0.930045871559633,0.21822471598829699,0.10246338564788993,0.009502066299319267,0.011222484521567822,0.001720418338663876,1056
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,10,0.9254587155963303,0.27472469386903126,0.1020606530741365,0.0073202308267354965,0.008412717841565609,0.0010924867819994688,880
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,11,0.9094036697247706,0.3707982903269521,0.08949213090696373,0.00728745898231864,0.008208321407437325,0.0009208625997416675,792
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,12,0.926605504587156,0.31266837409983705,0.09718805168368186,0.007418814115226269,0.008906202390789986,0.0014873880427330732,792
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,13,0.9277522935779816,0.26120301085863895,0.053254433720423676,0.0076171839609742165,0.008605393581092358,0.0009882093872874975,1144
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,14,0.9334862385321101,0.23773470051680615,0.07245872180915283,0.005852708127349615,0.006656772922724485,0.000804064969997853,704
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,15,0.9380733944954128,0.23096465335255317,0.05825303870119532,0.007027960382401943,0.008075408637523651,0.001047448138706386,968
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,16,0.930045871559633,0.23515903295034868,0.06401742554001914,0.005748932249844074,0.006658733822405338,0.0009098015143536031,792
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,17,0.9254587155963303,0.2586450434867677,0.07198679877841681,0.005889177322387695,0.00665545929223299,0.0007662817952223122,792
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,18,0.926605504587156,0.2757571035036988,0.06841586790277401,0.006197948940098286,0.007054794579744339,0.0008568454068154097,792
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,19,0.9323394495412844,0.2654902811406219,0.07194850517723603,0.006643153261393309,0.007650651969015598,0.0010074985912069678,880
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,20,0.9369266055045872,0.26061072261387763,0.05475506877586862,0.006145783234387636,0.006892173085361719,0.000746389792766422,968
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,21,0.9380733944954128,0.2641355320704469,0.046988647678762485,0.005402799230068922,0.006032859440892935,0.0006300602690316737,880
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,22,0.9346330275229358,0.28450762968907695,0.04119947448589136,0.0051639205776154995,0.005938047077506781,0.0007741263834759593,880
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,23,0.9369266055045872,0.30200943834943494,0.03658445672271145,0.0050262585282325745,0.005653388798236847,0.0006271300371736288,880
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,18,200,True,0.0,,Adam,0.0001,SGD,0.0001,24,0.9403669724770642,0.3106940933720822,0.033298453945746695,0.004607400391250849,0.005236114840954542,0.0006287143332883716,792
