,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,1,0.31818644931227713,1.1034409106020628,0.318246541903987,1.1031605302075045,1.1048280813694,5.72287171962671e-06,6.442579888243927e-06,7.197082254606357e-07,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,2,0.3155374426897606,1.1026697496913174,0.31600895036615134,1.1023956413090568,1.1192844698429107,3.342550826346269e-06,4.781144070875598e-06,1.4385931308424915e-06,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,3,0.30789607743250125,1.1019658779068118,0.3122457282343369,1.1017072820585854,1.103071783065796,5.069190592621453e-06,5.27921747561777e-06,2.1002689720717171e-07,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,4,0.3169638308711156,1.1013745900179763,0.3202807160292921,1.1011401458519858,1.0980280787944792,5.860378223587759e-06,6.160763859952567e-06,3.003857216299366e-07,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,5,0.32450331125827814,1.1010431323288512,0.3272986167615948,1.1008154272160169,1.0852154595851897,6.593324087589281e-06,6.9192255978123285e-06,3.2590145337962895e-07,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,6,0.3254202750891493,1.1008850452660932,0.3282139951179821,1.100662910133188,1.0921020028591157,5.078344656794798e-06,5.8034161156683695e-06,7.250713451867341e-07,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,7,0.3262353540499236,1.1008955848440467,0.3287225386493084,1.100668898338802,1.0852013039588928,5.643701115332078e-06,6.027151357557159e-06,3.834500432731147e-07,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,8,0.3262353540499236,1.1009346092242775,0.32862082994304315,1.1007032378889663,1.0947372353076934,3.5884422686649486e-06,3.652203986348468e-06,6.376171768351924e-08,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,9,0.32470708099847173,1.100761366065382,0.3272986167615948,1.100541774386599,1.1128810806274412,3.050632358281291e-06,4.676727257901803e-06,1.6260948996205116e-06,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,10,0.31879775853285786,1.1006332497919296,0.3235353946297803,1.1004274935136489,1.0950908441543579,6.2898379837861285e-06,6.970144113438437e-06,6.803063570259837e-07,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,11,0.3196128374936322,1.1005723843656134,0.3232302685109845,1.1003670691473877,1.0868683769702912,3.603505319915712e-06,5.614926067210035e-06,2.0114207472943235e-06,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,12,0.3188996434029547,1.100414585076218,0.32394222945484136,1.1002178428811304,1.1038328459262847,5.27968404639978e-06,6.070194558560615e-06,7.905103984739981e-07,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,13,0.31920529801324504,1.1002384598117196,0.3229251423921888,1.1000532975906856,1.0992276281118394,5.10675545228878e-06,5.3229500736051705e-06,2.1619467815980897e-07,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,14,0.3193071828833418,1.100013132783195,0.32282343368592353,1.0998407565451327,1.0988377058506011,5.213333224673988e-06,5.707422133127693e-06,4.940889084537048e-07,50
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,15,0.32093734080489045,1.0998160009376383,0.3240439381611066,1.0996516418224238,1.0917358145713805,4.7384701247210614e-06,5.171003522264073e-06,4.325334828081395e-07,50
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,16,0.32103922567498727,1.0995916428367782,0.32414564686737185,1.0994412031864325,1.1003481442928316,4.649861239158781e-06,5.3930748435959686e-06,7.432137749674439e-07,50
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,17,0.3226693835965359,1.0993274985626644,0.3258746948738812,1.0991931924788907,1.0979922287464141,5.25310633747722e-06,5.836136097059352e-06,5.830297595821321e-07,50
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,18,0.32358634742740705,1.0991183564054743,0.3263832384052075,1.0989978784851373,1.0925409307479859,6.667562956863549e-06,6.750659849785734e-06,8.30967366027835e-08,50
18,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,19,0.3236882322975038,1.0989938237944947,0.3263832384052075,1.0988809988690742,1.0901441628932953,6.655206561845262e-06,7.022177214821568e-06,3.669704256026307e-07,50
19,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,20,0.3220580743759552,1.0989036199613227,0.3247558991049634,1.0987976810813822,1.0971133847236634,2.6266588974976912e-06,2.8302818009251496e-06,2.0362294606002251e-07,50
20,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,21,0.3228731533367295,1.098859408859713,0.3258746948738812,1.0987535936256265,1.0916666686534884,4.401897967909463e-06,4.926406745653367e-06,5.245087209004851e-07,50
21,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,22,0.3236882322975038,1.098808740345365,0.32628152969894225,1.098703750563017,1.0956277775764465,5.414254246716155e-06,5.423620223155012e-06,9.365923148152433e-09,50
22,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,23,0.3256240448293428,1.0987277935458668,0.32780716029292106,1.0986241316581955,1.0937047286033628,5.6500002756365575e-06,5.954457719781203e-06,3.044573588795174e-07,50
23,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,24,0.3256240448293428,1.0986009703094433,0.32862082994304315,1.0985035729466461,1.0937695949077608,6.536924956890289e-06,6.9265952333807945e-06,3.896703901773435e-07,50
24,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,25,0.32674477840040755,1.0984787945836758,0.32882424735557364,1.0983870859743619,1.0934513976573945,5.238342055235989e-06,5.258581495581893e-06,2.0239282250145152e-08,50
25,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,26,0.3273560876209883,1.098340020591686,0.3289259560618389,1.098260663213334,1.095523137331009,5.2332025006762706e-06,6.430359007936204e-06,1.1971567346336087e-06,50
26,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,27,0.3280692817116658,1.0982534970902968,0.33085842148087874,1.0981866966135818,1.0963041546344756,5.494146989803994e-06,6.800922619731864e-06,1.3067756299278699e-06,50
27,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,28,0.343046357615894,1.0982023416346618,0.3515052888527258,1.0981492772152794,1.0948260753154755,5.642277301376453e-06,6.671777555311564e-06,1.029500140248274e-06,50
28,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,29,0.3801324503311258,1.0980956140532179,0.3851708706265256,1.0980605361323903,1.0920588669776916,5.201774456509156e-06,6.074853445170447e-06,8.730788749744534e-07,50
29,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,30,0.37350993377483444,1.0980431558450452,0.3791700569568755,1.098021042259657,1.0933276484012604,5.836364834976848e-06,6.104739441070706e-06,2.683746629372763e-07,50
30,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,31,0.3718797758532858,1.0980040005969147,0.3776444263628967,1.0979911817390808,1.0949740743637084,4.873944362770999e-06,4.981109213986201e-06,1.07164844109775e-07,50
31,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,32,0.34610290371879776,1.098012669842323,0.35364117168429615,1.0980039351931232,1.0962637972831728,4.841970621782821e-06,5.189955118112266e-06,3.4798455317286425e-07,50
32,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,33,0.33204279164544065,1.09802751756822,0.33553702196908053,1.098019813113915,1.0943444881439208,6.282539743551752e-06,6.378140369633911e-06,9.560078240156145e-08,50
33,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,34,0.3215486500254712,1.0980720618146167,0.3217046379170057,1.0980675729723652,1.090459100008011,5.696707376046106e-06,6.395717264240375e-06,6.990097745074308e-07,50
34,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,Adam,1e-05,SGD,1e-05,35,0.3186958736627611,1.0981188306209997,0.3187550854353133,1.098118055633067,1.0923957850933075,5.285295173962368e-06,5.315761427482357e-06,3.0466324574263126e-08,50
