,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,1,0.6838235294117647,0.8122270742358079,0.6465488976123286,0.6857686650156974,0.0003670506412163377,0.0005970456986688077,0.00022999505745247006,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,0.6433178934396482,0.4763282777393858,0.005084405653178692,0.006342788692563772,0.0012583828065544367,300
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,0.6065803218413802,0.36295688778541196,0.010402276180684566,0.013825266622006893,0.0034229904413223267,1400
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,4,0.7083333333333334,0.8231797919762258,0.6918334521937604,0.31854892396235035,0.005467216018587351,0.00736071914434433,0.0018935030093416572,700
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,5,0.7867647058823529,0.8634222919937206,0.6952530767987756,0.25706815408862066,0.005843929946422577,0.007473196368664503,0.0016292661894112825,700
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,6,0.8161764705882353,0.8730964467005076,0.5848200931031183,0.2134973034193583,0.005893849767744541,0.0071930414997041225,0.0012991914991289377,600
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,7,0.8161764705882353,0.8603351955307262,0.6122248500640339,0.17479869469399134,0.006916617974638939,0.008392270654439926,0.001475652796216309,550
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,8,0.8186274509803921,0.862453531598513,0.47600041585517866,0.11397909201961012,0.008965113200247288,0.010513633489608765,0.001548520289361477,650
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,9,0.8455882352941176,0.891566265060241,0.6427950926682017,0.0437742859823214,0.009724900126457214,0.011781875975430012,0.00205697538331151,1400
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,10,0.8357843137254902,0.8888888888888888,0.8676954303621588,0.036293780645371095,0.004909913521260023,0.005584507714956999,0.0006745941936969757,750
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,11,0.8406862745098039,0.8929159802306426,1.0019572346714352,0.023159728515119424,0.004650953225791454,0.005272438284009695,0.0006214852328412235,850
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,12,0.8382352941176471,0.8903654485049833,0.9792446139965928,0.013463625201407852,0.003827612614259124,0.004288234747946262,0.0004606221045833081,1350
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,13,0.8308823529411765,0.883248730964467,0.8950406837096785,0.012445969663938749,0.0019895865116268396,0.002186347031965852,0.00019676060765050352,800
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,14,0.8382352941176471,0.8846153846153846,0.7794048327920666,0.010337195539936566,0.0017503935378044844,0.0019419736927375197,0.00019158018403686583,650
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,15,0.8455882352941176,0.8904347826086957,0.828035282198221,0.006632911836445733,0.0015345268184319139,0.0017803562805056572,0.00024582946207374334,1400
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,16,0.8455882352941176,0.8934010152284264,0.880756590939378,0.009682201624411396,0.0008835259359329939,0.0009606581297703087,7.7132172009442e-05,200
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,17,0.8406862745098039,0.8914858096828047,1.0245447649611057,0.004539206219881764,0.0010360893793404102,0.0011435223277658224,0.00010743298480520025,1400
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,18,0.8333333333333334,0.8877887788778878,1.0974491619159452,0.03206858201965224,0.0006490471423603594,0.0006851984071545303,3.615125024225563e-05,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,19,0.8308823529411765,0.8855721393034826,1.0512638418610247,0.0045697630834984,0.0013502135407179594,0.00152234872803092,0.0001721351291052997,1400
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,20,0.8382352941176471,0.8885135135135135,0.9462978333932708,0.007593062227813065,0.0006904113688506186,0.0007325385813601315,4.212722706142813e-05,250
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,21,0.8406862745098039,0.889267461669506,0.9111885376922003,0.0027807344080883947,0.0007241824641823769,0.0007828483358025551,5.866586434422061e-05,1400
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,22,0.8382352941176471,0.886986301369863,0.8703263200536728,0.015010104203989613,0.0003905510238837451,0.0004094339092262089,1.888287988549564e-05,50
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,28,100,True,0.0,,Adam,0.0001,SGD,0.0001,23,0.8284313725490197,0.8813559322033898,0.9316826147037586,0.002023157611252307,0.0006650349241681397,0.0007196781225502491,5.464322384796105e-05,1400
