,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,1,0.0,0.7476590926410588,0.3522961998210204,0.029450848698616,0.0470315776765346,0.0175807289779186,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,2,0.0,0.7394130612147674,0.2442758498501709,0.0225348565727472,0.0506372824311256,0.0281024258583784,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,3,0.0,0.7332961081548501,0.4294727937487715,0.0524390339851379,0.0616602785885334,0.0092212464660406,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,4,0.0,0.7220675285535915,0.2638764966025271,2.3603382110595703,2.9793052673339844,0.6189670562744141,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,5,0.0,0.7129601449456834,0.618249855258248,0.0141322296112775,0.0171000603586435,0.0029678309801965,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,6,0.0,0.7016528034938201,0.2340348041362383,0.0317977666854858,0.0567419901490211,0.0249442253261804,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,7,0.0314944173895487,0.6882904913589245,0.2837994150817394,0.0269421897828578,0.0501973703503608,0.0232551805675029,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,8,0.0,0.6766470998298121,0.4315272046803412,0.0293604638427495,0.0324111767113208,0.0030507128685712,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,9,0.0,0.6656535704627292,0.2947239515202289,0.0361218675971031,0.0420234985649585,0.0059016305021941,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,10,0.0,0.6540201092494353,0.3073309360791675,0.101052701473236,0.1392605155706405,0.0382078140974044,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,11,0.0,0.6417981495384042,0.2016338245138864,0.0116474814713001,0.0427380464971065,0.0310905650258064,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,12,0.0,0.6312222785622109,0.3147858895700086,0.0339926071465015,0.0488137863576412,0.0148211792111396,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,13,0.0,0.6233786080629771,0.2692784685874357,0.0509741678833961,0.0641214475035667,0.0131472814828157,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,14,0.0,0.6185418319611149,0.2414684154029766,0.048051182180643,0.0537205636501312,0.0056693814694881,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,15,0.0,0.6164737682761127,0.5187675712460822,0.0237531661987304,0.0315002612769603,0.0077470955438911,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,16,0.0,0.6161245662747449,0.4025107624178582,0.029214521870017,0.0318151004612445,0.0026005778927356,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,17,0.0,0.6171368804141766,0.4418551357632333,0.0257957223802804,0.029626328498125,0.0038306063506752,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.01,18,0.0,0.6199611031827126,0.2681253650860691,0.0169009733945131,0.0296634119004011,0.0127624385058879,22,-1
