,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,threshold,theta,extras,server_opt_name,server_opt_lr,server_opt_momentum,client_opt_name,client_opt_lr,round,accuracy_m,testing_loss_m,accuracy_mm,testing_loss_mm,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,1,0.31818644931227713,1.1036991130654756,0.318246541903987,1.103427834487524,0.5324643002245575,0.07391127198934555,0.092032290995121,0.01812101900577545,50
1,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,2,0.31818644931227713,1.1027217112426944,0.31814483319772174,1.1024665093402537,0.6862883181497456,0.061663076281547546,0.08043685555458069,0.018773777410387993,50
2,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,3,0.30677534386143657,1.1016679911858296,0.3054312449145647,1.1014388402949706,0.6411681888066233,0.06352991610765457,0.06959347426891327,0.006063559092581272,50
3,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,4,0.32124299541518087,1.1008060353503737,0.3249593165174939,1.1006117283182477,0.5496655461257323,0.07921814173460007,0.08708753436803818,0.007869395427405834,50
4,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,5,0.3270504330106979,1.100171592824325,0.3295362082994304,1.0999970115036184,0.46401668022200465,0.08832184225320816,0.10026957839727402,0.011947738006711006,50
5,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,6,0.3271523178807947,1.0997924343200844,0.3295362082994304,1.0996407646779804,0.5861444925796241,0.06790626049041748,0.08681721240282059,0.018910948187112808,50
6,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,7,0.3272542027508915,1.0996105717563396,0.3295362082994304,1.099467630401872,0.5614940616823734,0.06847085058689117,0.07306735962629318,0.0045965067110955715,50
7,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,8,0.3272542027508915,1.0995464655278462,0.3295362082994304,1.099405518676131,0.7805255529880524,0.052172914147377014,0.054606568068265915,0.00243365578353405,50
8,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,9,0.3270504330106979,1.099128683019481,0.3294344995931652,1.0990238806598065,0.7113111616969109,0.04581048712134361,0.06182076409459114,0.016010276973247528,50
9,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,10,0.32429954151808454,1.0988693108088423,0.3256712774613507,1.098802583405795,0.4833665185729042,0.07096144556999207,0.0862092524766922,0.015247807838022709,50
10,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,11,0.3249108507386653,1.0987995580239518,0.32617982099267695,1.0987362958630282,0.5765122246677057,0.06691855192184448,0.09546835720539093,0.0285498034209013,50
11,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,12,0.32256749872643914,1.0986160607287432,0.3256712774613507,1.0985725580724495,0.5692120765186847,0.06589017063379288,0.07149069756269455,0.005600527860224247,50
12,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,13,0.33958227203260316,1.0983645372888182,0.3405207485760781,1.0983536435492742,0.6299038012381644,0.05995940789580345,0.0635349452495575,0.0035755387507379055,50
13,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,14,0.3598573611818645,1.0979510673003752,0.35740439381611067,1.097987485863117,0.5837103013899176,0.06329027563333511,0.0780753567814827,0.014785083010792732,50
14,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,15,0.35455934793683136,1.097664376051327,0.3524206672091131,1.0977318359643489,0.6416116539984941,0.058282770216464996,0.06404141336679459,0.00575864315032959,50
15,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,16,0.3544574630667346,1.0973592526366678,0.3522172497965826,1.0974826184203705,0.6313403071481735,0.054999854415655136,0.06579747051000595,0.010797616094350815,50
16,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,17,0.3544574630667346,1.0971518924980506,0.3522172497965826,1.0973465589122913,0.5670243873596191,0.05796848610043526,0.06769111752510071,0.009722631424665451,50
17,microsoft/deberta-v3-base,glue,mnli,3,1000,10,1.0,8,1,10,200,False,False,0.0,,SGD,0.01,0.9,SGD,0.01,18,0.3544574630667346,1.0971587565048206,0.3522172497965826,1.09740722945689,0.4933590270997955,0.07270214706659317,0.07683316618204117,0.004131019581109285,50
