,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,1,0.5270758122743683,8.070978491646903,0.7093629162079973,2.4183120727539062,3.716228485107422,1.2979164123535156,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,2,0.5270758122743683,1.109353801182338,16.537662829458714,12.504029273986816,19.96349334716797,7.459464073181152,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,3,0.4729241877256318,7.684634562901088,16.86671161407363,5.622442245483398,7.497373104095459,1.874930739402771,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,4,0.4729241877256318,10.809170395987374,17.80593341886344,3.8492727279663086,5.059298038482666,1.2100253105163574,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,5,0.4729241877256318,3.94157338142395,16.558517820106708,7.331840991973877,8.751106262207031,1.4192653894424438,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,6,0.5270758122743683,4.084763697215489,20.26680043086453,4.26848030090332,5.635860443115234,1.367379903793335,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,7,0.5270758122743683,7.588265854971749,18.880909216939045,5.730077743530273,7.961361885070801,2.2312839031219482,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,8,0.5270758122743683,11.829527854919434,19.836597248839162,4.564405918121338,5.506946086883545,0.9425402879714966,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,9,0.5270758122743683,8.953872796467373,17.2898547844188,5.583913326263428,6.903438091278076,1.3195246458053589,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,AdamW,0.1,SGD,0.1,10,0.5270758122743683,2.0206592082977295,19.519946252136698,6.633832931518555,7.913330078125,1.2794971466064453,41
