,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.6156793476319781,0.3907304502350278,0.0334262810647487,0.0476383008062839,0.0142120197415351,500,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.7596485192577044,0.3549083077344112,0.052839770913124,0.067012719810009,0.0141729498282074,500,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,3,0.7254901960784313,0.8318318318318318,0.8507045357141132,0.293294107551407,0.0632873699069023,0.0914410278201103,0.0281536597758531,500,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,4,0.8431372549019608,0.8881118881118881,0.5237705129490909,0.2196495962447952,0.1134623512625694,0.1422276347875595,0.0287652853876352,500,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,5,0.7965686274509803,0.8448598130841122,0.896903474155503,0.1707877663522726,0.1487680226564407,0.1762710064649582,0.0275029856711626,500,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,6,0.821078431372549,0.8707964601769912,0.9532680424910688,0.1368958335456263,0.1988095939159393,0.2297448962926864,0.0309353023767471,500,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,7,0.8235294117647058,0.8795986622073578,0.9155508397579624,0.1025251064356584,0.223174437880516,0.2531743049621582,0.0299998708069324,500,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,8,0.8406862745098039,0.8907563025210085,0.7519901364684497,0.0690083532315897,0.1968622803688049,0.2211373299360275,0.0242750477045774,500,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,9,0.8455882352941176,0.8923076923076924,0.6442296570041399,0.0495981785097246,0.201014369726181,0.2243815660476684,0.0233671963214874,500,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,10,0.8578431372549019,0.8971631205673759,0.736614354475237,0.0346019531903242,0.1261482238769531,0.1408806294202804,0.0147324074059724,500,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,11,0.8553921568627451,0.8970331588132635,0.8753689075389297,0.0253702334856593,0.1102763935923576,0.1234066113829612,0.0131302196532487,500,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,12,0.8406862745098039,0.8900169204737732,1.0401427001236825,0.0234398968795341,0.1401314884424209,0.157410517334938,0.017279028892517,500,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,13,0.8480392156862745,0.8959731543624161,1.0705288174667658,0.0167509596393642,0.1092187613248825,0.122204303741455,0.0129855442792177,500,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,14,0.8480392156862745,0.8959731543624161,0.989479497518629,0.0086508996510789,0.061646431684494,0.0685972049832344,0.0069507732987403,500,-1
14,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,15,0.8431372549019608,0.8900343642611683,0.9185018744629976,0.0076698969543429,0.0538821518421173,0.0603772066533565,0.0064950538799166,500,-1
15,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,16,0.8406862745098039,0.8865619546247818,0.9455898243287784,0.0062574941342544,0.0423900485038757,0.0471997745335102,0.0048097278922796,500,-1
16,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,17,0.8431372549019608,0.887719298245614,1.0214075381372822,0.0085018253735824,0.0705527365207672,0.0787633433938026,0.0082106059417128,500,-1
17,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,18,0.8431372549019608,0.8900343642611683,1.1313184649251675,0.0041896626458917,0.0368232168257236,0.0408495105803012,0.0040262932889163,500,-1
18,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,19,0.8284313725490197,0.8821548821548821,1.2631268221602934,0.0050329116559041,0.044467207044363,0.0492813847959041,0.0048141772858798,500,-1
19,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,20,0.8259803921568627,0.88107202680067,1.2087926006062095,0.0072164411558765,0.0589937195181846,0.0660209581255912,0.0070272400043904,500,-1
20,roberta-base,glue,mrpc,2,10,10,1.0,8,10,100,False,0.0,,SGD,0.9,1.0,SGD,0.001,21,0.8308823529411765,0.8816466552315609,1.01600982117502,0.0047690218626074,0.0351869203150272,0.0390484258532524,0.0038615039084106,500,-1
