,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,1,0.6838235294117647,0.8122270742358079,0.6225034927620607,0.45967943996215854,0.010556524619460106,0.016805022954940796,0.006248498801141977,750
1,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,2,0.6985294117647058,0.8183161004431314,0.631810853878657,0.39583275144336116,0.006005690433084965,0.00666833994910121,0.0006626495160162449,750
2,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,3,0.6862745098039216,0.8,0.6055228526101393,0.3631752211449047,0.004817957058548927,0.005784283857792616,0.0009663268574513495,750
3,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,4,0.75,0.8075471698113208,0.49689753528903513,0.3166689310553173,0.004910810850560665,0.007092726416885853,0.0021819155663251877,750
4,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,5,0.8063725490196079,0.8702791461412152,0.6008124985713877,0.22342176824472842,0.007249106653034687,0.009649756364524364,0.002400649944320321,750
5,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,6,0.8186274509803921,0.8754208754208754,0.7139327531570897,0.15244162605054054,0.010681185871362686,0.013414770364761353,0.00273358472622931,750
6,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,7,0.8431372549019608,0.887719298245614,0.6531424950374582,0.09711684176381677,0.009631953202188015,0.011530549265444279,0.0018985964125022292,750
7,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,8,0.8553921568627451,0.8973913043478261,0.6757253863501782,0.060069145915036405,0.007471306715160608,0.008791874162852764,0.0013205674476921558,750
8,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,9,0.8504901960784313,0.8974789915966387,0.7619360721722592,0.03494358632894777,0.00542741222307086,0.006159068550914526,0.0007316562114283442,750
9,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,10,0.8382352941176471,0.8910891089108911,0.8646601853685627,0.021365965007369713,0.0038889553397893906,0.004429892171174288,0.0005409369478002191,750
10,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,11,0.8455882352941176,0.8944723618090452,0.8703602655361607,0.012728938968402024,0.003169194096699357,0.0036314569879323244,0.0004622629494406283,750
11,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,12,0.8382352941176471,0.8865979381443299,0.8383156217856665,0.006999069559643976,0.0021602557972073555,0.002439294708892703,0.00027903896989300847,750
12,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,13,0.8431372549019608,0.8869257950530035,0.8510983913678073,0.00501253266640124,0.0016684241127222776,0.0018799420213326812,0.00021151787950657308,750
13,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,14,0.8504901960784313,0.8927943760984183,0.8652830231491381,0.0034143005928024646,0.0013013031566515565,0.00144971814006567,0.0001484149688621983,750
14,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,15,0.8553921568627451,0.8981001727115717,0.8896025289600491,0.0028084109323293282,0.001119096647016704,0.001235649804584682,0.0001165532084996812,750
15,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,16,0.8431372549019608,0.8907849829351536,0.9416942029545716,0.0020150566282536603,0.001173112541437149,0.001280884025618434,0.00010777149145724252,750
16,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,17,0.8382352941176471,0.889261744966443,0.983403594690625,0.00212035318823279,0.0008762710494920611,0.0009508124785497785,7.454142905771732e-05,750
17,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,18,0.8455882352941176,0.8934010152284264,0.9282549452961094,0.0023641140340982625,0.0009941827738657594,0.0010815777350217104,8.739501208765432e-05,750
18,roberta-base,glue,mrpc,2,10,10,1.0,8,15,-1,100,False,0.0,,Adam,0.0001,SGD,0.0001,19,0.8676470588235294,0.90625,0.8613521000475955,0.0028901254261979683,0.0015273478347808123,0.0016762340674176812,0.00014888621808495373,750
