,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,1,0.3161764705882353,0.0,0.7458290200607449,0.7426656436920165,4.694390554504935e-06,7.837091288820375e-06,3.1427009616891155e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,2,0.3161764705882353,0.0,0.7458187166382285,0.743541126549244,4.624192115443293e-06,7.777432074362878e-06,3.1532399589195848e-06,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,3,0.3161764705882353,0.0,0.7458040538956138,0.7438536463975907,5.053790118836332e-06,8.1789612522698e-06,3.1251711334334686e-06,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,4,0.3161764705882353,0.0,0.7457854408843845,0.7434733750820162,4.693869414040819e-06,7.81261951487977e-06,3.1187501008389518e-06,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,5,0.3161764705882353,0.0,0.7457634292396844,0.7431837252378464,5.611306278296979e-06,8.652222277305555e-06,3.0409159990085755e-06,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,6,0.3161764705882353,0.0,0.7457381381708033,0.7431305245161057,4.722641278931405e-06,7.89718524174532e-06,3.174543962813914e-06,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,7,0.3161764705882353,0.0,0.7457100889262032,0.7432259588241579,4.674447609431809e-06,7.645798177691177e-06,2.9713505682593677e-06,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,8,0.3161764705882353,0.0,0.7456794112336402,0.7428794902563094,4.79212303616805e-06,7.927731530799065e-06,3.1356082672573393e-06,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,9,0.3161764705882353,0.0,0.7456465036261315,0.7412114256620407,4.826453732675873e-06,7.806590474501718e-06,2.9801369691995205e-06,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,10,0.3161764705882353,0.0,0.7456113193549362,0.7446158388853072,4.743814315588679e-06,8.025723218452185e-06,3.2819086754898308e-06,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,11,0.3161764705882353,0.0,0.7455742920146269,0.7420065286159516,4.578395419230219e-06,7.656507477804553e-06,3.0781120585743338e-06,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,12,0.3161764705882353,0.0,0.7455355817196416,0.7434450132846833,4.630352577805752e-06,7.693307452427689e-06,3.062954874621937e-06,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.001,SGD,1e-05,13,0.3161764705882353,0.0,0.7454953298849218,0.7437950829267501,4.79875598102808e-06,7.928818376967683e-06,3.1300623959396034e-06,50
