,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,1,0.3161764705882353,0.0,8.914988246618533,0.6865861110687256,0.0003735884674824774,0.0006112108239904046,0.0002376223710598424,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,51.429593703326056,6.108627399200258,0.003929533064365387,0.021297361701726913,0.017367828637361526,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,25.317776848288144,49.93802540969848,0.003990961238741875,0.007736995816230774,0.0037460345774888992,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,4,0.3161764705882353,0.0,5.10176401979783,23.04781689453125,0.004794417880475521,0.009116287343204021,0.0043218694627285,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,5,0.6838235294117647,0.8122270742358079,7.203756687687893,4.086928207953592,0.00345020554959774,0.01853085868060589,0.015080653131008148,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,6,0.3161764705882353,0.0,5.906689143648334,5.49632714719325,0.004496096633374691,0.008614135906100273,0.004118039272725582,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,7,0.6838235294117647,0.8122270742358079,7.728204586926629,5.8168637335710605,0.004144901409745216,0.023244809359312057,0.01909990794956684,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,8,0.6838235294117647,0.8122270742358079,12.37910608216828,6.880430194944141,0.004009375348687172,0.007724444847553968,0.003715069266036153,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,9,0.6838235294117647,0.8122270742358079,5.747180316962448,10.707116663455963,0.004134810529649258,0.008090498857200146,0.003955688327550888,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,10,0.3161764705882353,0.0,9.025110319548963,4.466983235573613,0.004080664832144976,0.007695005740970373,0.0036143409088253975,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,11,0.3161764705882353,0.0,2.616810041315415,7.085215772086066,0.0037411749362945557,0.020955562591552734,0.01721438765525818,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,12,0.6838235294117647,0.8122270742358079,7.004322444691377,2.348471034566872,0.00239031994715333,0.007569975685328245,0.005179655738174915,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,13,0.6838235294117647,0.8122270742358079,9.553197243634392,6.092654190997546,0.0039262110367417336,0.007684815675020218,0.0037586046382784843,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,14,0.6838235294117647,0.8122270742358079,7.2916136909933655,8.489614201068878,0.004080166574567556,0.007675343658775091,0.003595177084207535,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,15,0.6838235294117647,0.8122270742358079,0.8031540524725821,6.516746042114793,0.003950813319534063,0.007757578045129776,0.0038067647255957127,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,16,0.3161764705882353,0.0,10.685364442713121,1.6050047749727963,0.0024950832594186068,0.002515314845368266,2.0231691451044753e-05,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,17,0.3161764705882353,0.0,1.0928555166020113,8.59213516169687,0.003927944228053093,0.021673625335097313,0.01774568110704422,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,18,0.6838235294117647,0.8122270742358079,6.641433042638442,1.8558849252352954,0.002398816403001547,0.004161303397268057,0.00176248699426651,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,19,0.6838235294117647,0.8122270742358079,8.714588557972627,5.818903434808508,0.004028896801173687,0.007719016168266535,0.0036901195999234915,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,20,0.6838235294117647,0.8122270742358079,6.336544653948615,7.848276964753847,0.0040000807493925095,0.007763318717479706,0.0037632377352565527,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,21,0.6838235294117647,0.8122270742358079,0.6786883111093559,5.506886882568288,0.003953089006245136,0.007645971607416868,0.003692882601171732,50
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,22,0.3161764705882353,0.0,8.229581318649592,1.7845369052803148,0.0024563916958868504,0.0032003887463361025,0.0007439969340339303,50
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,23,0.6838235294117647,0.8122270742358079,1.2064499799527375,6.268249072494589,0.0035020075738430023,0.019091306254267693,0.01558929868042469,50
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,24,0.6838235294117647,0.8122270742358079,5.040169082435907,1.7051859658588657,0.002614665077999234,0.0027179927565157413,0.00010332760575693101,50
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,25,0.6838235294117647,0.8122270742358079,4.41556823487373,4.288032440544047,0.0037456215359270573,0.007464818190783262,0.003719196654856205,50
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,26,0.3161764705882353,0.0,0.7126019106191748,3.6918981436581704,0.003714129328727722,0.007060029543936253,0.0033459002152085304,50
26,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,27,0.3161764705882353,0.0,4.680333263733807,1.904979239881213,0.0025662947446107864,0.003356756642460823,0.0007904619560576975,50
27,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,28,0.6838235294117647,0.8122270742358079,2.3214248809233013,3.697423061826151,0.002908799797296524,0.012029294855892658,0.009120495058596134,50
28,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,29,0.6838235294117647,0.8122270742358079,3.9419564920308936,2.1081511637200023,0.002847048919647932,0.004167899955064058,0.0013208510354161263,50
29,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,AdamW,0.1,SGD,0.0001,30,0.6838235294117647,0.8122270742358079,1.6709283199252598,3.1937614318829297,0.003638127353042364,0.006708536297082901,0.003070408944040537,50
