,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.6261268415871788,0.4935700291842223,0.0088336132466793,0.0133352624252438,0.0045016487129032,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,2,0.6936274509803921,0.8169838945827232,0.6251795020173577,0.4131051205173134,0.0065402118489146,0.0071375998668372,0.0005973880179226,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,3,0.6691176470588235,0.7867298578199052,0.6083532793849122,0.3954928365498781,0.0056470744311809,0.006479640956968,0.0008325665839947,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,4,0.7156862745098039,0.8,0.5574360893053167,0.3634760155044496,0.0050997044891119,0.0057257236912846,0.0006260190857574,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,5,0.7303921568627451,0.8338368580060423,0.5535771700681424,0.3551946542784572,0.0044448999688029,0.0053662690334022,0.0009213692392222,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,6,0.7598039215686274,0.8492307692307692,0.4872327001363623,0.324154473785311,0.0056355078704655,0.0065409154631197,0.0009054075344465,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,7,0.8235294117647058,0.8775510204081632,0.3847523270284428,0.313110230371356,0.0069316592998802,0.0081254495307803,0.0011937901144847,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,8,0.8553921568627451,0.8948306595365418,0.334607622933154,0.2725942819658667,0.0070451684296131,0.0081963231787085,0.001151154981926,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,9,0.8578431372549019,0.896797153024911,0.3318054397754809,0.2505973561760038,0.010381780564785,0.0119108958169817,0.0015291156014427,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,Adam,0.0001,SGD,0.001,10,0.8627450980392157,0.9027777777777778,0.3518751973249748,0.2310534544587135,0.0125981755554676,0.0141027187928557,0.0015045433538034,50,-1
