,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,1,0.5270758122743683,0.6933371680123466,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41,-1
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,2,0.5270758122743683,0.6931339468274798,0.6746360640972853,5.4765870061146416e-08,1.123011017511999e-07,5.7535231690053485e-08,32,-1
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,3,0.5270758122743683,0.6928463969911848,0.6979360382731368,1.1800717629739663e-06,1.2879791029263288e-06,1.0790736126864433e-07,41,-1
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,4,0.5270758122743683,0.6925906181335449,0.6877758971074732,7.063601401569031e-07,7.235120165205444e-07,1.7151860376429795e-08,41,-1
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,5,0.5270758122743683,0.692200950213841,0.7110940770405095,1.4505492345051607e-06,1.914066842800821e-06,4.635175514522416e-07,41,-1
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,6,0.5270758122743683,0.6919799481119429,0.6767824646085501,6.866334700816878e-08,1.5619309579051333e-07,8.752974878234454e-08,32,-1
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,7,0.5270758122743683,0.6917691690581186,0.6958114405957663,1.1179674856975907e-06,1.1973259006481385e-06,7.93584575831119e-08,41,-1
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,8,0.5270758122743683,0.6916229111807687,0.6908604630609838,7.24633991922019e-07,7.296511626009305e-07,5.017146698094166e-09,41,-1
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,9,0.5270758122743683,0.691524772984641,0.6901206946954495,1.4769905192224542e-06,1.4974509667808888e-06,2.04605026254967e-08,41,-1
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,10,0.5270758122743683,0.691479366166251,0.6918702410488594,5.748844955633103e-07,5.885955829398881e-07,1.3711062507582028e-08,41,-1
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,11,0.5270758122743683,0.6914876784597125,0.6935581338114855,1.273736756957078e-06,1.3030052059548325e-06,2.9268411694260976e-08,41,-1
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,12,0.5270758122743683,0.6915334582328796,0.6886292425597585,7.100986181285407e-07,7.313425953725528e-07,2.1243971914941543e-08,41,-1
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,13,0.5270758122743683,0.6915664298193795,0.6828867867588997,3.6506975220618194e-08,1.8386761269084678e-07,1.4736063747022854e-07,32,-1
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,14,0.5270758122743683,0.6916525823729379,0.6972680388427361,1.4289194041339217e-06,1.6134150655489066e-06,1.8449560457156624e-07,41,-1
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,15,0.5270758122743683,0.691689704145704,0.6850739367306232,2.0559156155286477e-08,2.0950663781604817e-07,1.889474816607617e-07,32,-1
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,16,0.5270758122743683,0.6918079614639282,0.6968429199079187,1.2779094049619744e-06,1.5350071862485493e-06,2.5709772444315604e-07,41,-1
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,17,0.5270758122743683,0.691935852595738,0.6906335662050945,1.191598926197912e-06,1.195374011331296e-06,3.775037615838528e-09,41,-1
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,1.0,SGD,1e-05,18,0.5270758122743683,0.6920459934643337,0.6920077405324796,7.261001542246959e-07,7.387619120891031e-07,1.2661740100838871e-08,41,-1
