,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,1,0.0,0.7417457404027459,0.5371871413155036,0.0039571421220898,0.0076443045400083,0.003687162650749,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,2,0.0,0.7308790711046175,0.4762837993827733,0.003652564715594,0.00927609577775,0.0056235310621559,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,3,0.0,0.7243667963806909,0.5178004821593111,0.0048165931366384,0.0053643654100596,0.0005477722152136,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,4,0.0,0.7141466268146311,0.4325478586960923,0.0002910215407609,0.0093313520774245,0.0090403305366635,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,5,0.020702674026557,0.7051375057861096,0.6222294468771328,0.0020708413794636,0.002255046274513,0.0001842049096012,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,6,0.0162649362061918,0.6929412529668735,0.3759876585142179,0.0044257827103137,0.0090909302234649,0.0046651475131511,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,7,0.0361132032924656,0.677326992722868,0.3937678714367476,0.0029977122321724,0.0077312323264777,0.0047335200943052,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,8,0.0336934699997519,0.6624428780024288,0.4960064325820316,0.0049076303839683,0.0051022423431277,0.0001946121628861,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,9,0.0361234544189885,0.6476378254308045,0.3977811148559506,0.0063151475042104,0.0068935067392885,0.0005783590604551,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,10,0.0371876422440882,0.6325319584544379,0.3722115944732319,0.0008925157599151,0.0054096574895083,0.0045171417295932,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,11,0.0,0.6209998114873435,0.2965828537602316,0.0001910086721181,0.0061553106643259,0.0059643019922077,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,12,0.0,0.6167884842130064,0.378582318465818,0.0033807884901762,0.0050876894965767,0.0017069008899852,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,13,0.0,0.6186798849633632,0.364225593378598,0.0061610536649823,0.0064225527457892,0.0002614990225993,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,14,0.0,0.6232376014458314,0.3473942685872316,0.0071941935457289,0.0074031213298439,0.0002089279878418,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,15,0.0,0.6246319124261841,0.571221259778196,0.0037298635579645,0.0063495994545519,0.0026197358965873,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,16,0.0,0.6234977868677095,0.4626879590478809,0.005235478747636,0.0056374045088887,0.0004019257030449,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,AdamW,1e-05,SGD,0.001,17,0.0,0.6198079579204093,0.4759435302154585,0.0041358768939971,0.0046858158893883,0.0005499392282217,22,-1
