,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,1,0.3161764705882353,0.0,0.7457798637595832,0.7426656436920165,4.694390554504935e-06,7.837091288820375e-06,3.1427009616891155e-06,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,2,0.3161764705882353,0.0,0.7456760803858439,0.7434853751063345,4.6241020754678175e-06,7.775804988341406e-06,3.151702685499913e-06,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,3,0.3161764705882353,0.0,0.745528472404854,0.7436932209730149,5.054605026089121e-06,8.175383300113026e-06,3.1207782740239054e-06,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,4,0.3161764705882353,0.0,0.7453414961403492,0.7431631654500961,4.692037691711448e-06,7.802373147569597e-06,3.1103354558581486e-06,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,5,0.3161764705882353,0.0,0.7451205721088484,0.742717358469963,4.8115707613760605e-06,7.76936940383166e-06,2.9577988698292756e-06,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,6,0.3161764705882353,0.0,0.7448676520702886,0.742400171816349,4.739726591651561e-06,7.895827366155572e-06,3.1561007745040115e-06,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,7,0.3161764705882353,0.0,0.7445875721819261,0.7422667657136918,4.6745208237553015e-06,7.620423275511712e-06,2.9459026791300857e-06,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,8,0.3161764705882353,0.0,0.7442818950204289,0.7416135201454163,4.738292773254216e-06,7.830471986380871e-06,3.092179440500331e-06,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,9,0.3161764705882353,0.0,0.7439546491585526,0.7396696050167083,4.815943611902185e-06,7.752922101644799e-06,2.9369784897426143e-06,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,10,0.3161764705882353,0.0,0.7436056546136445,0.7426577367782593,4.735062702820869e-06,7.96172480477253e-06,3.2266621019516606e-06,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,11,0.3161764705882353,0.0,0.7432391772083208,0.7397584551572799,4.55485496786423e-06,7.57180123400758e-06,3.01694626614335e-06,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,12,0.3161764705882353,0.0,0.7428572224635704,0.7408370822668076,4.639015060092788e-06,7.633966561115813e-06,2.994951273649349e-06,50
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,13,0.3161764705882353,0.0,0.7424609789661333,0.7407658531665802,4.8341289584641345e-06,7.8848634075257e-06,3.0507342216878897e-06,50
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,14,0.3161764705882353,0.0,0.7420529980285495,0.7401371587514879,4.773524779011495e-06,7.69819143897621e-06,2.9246668873383896e-06,50
14,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,15,0.3161764705882353,0.0,0.741635681367388,0.7374272263050079,4.785070359503152e-06,7.596587238367647e-06,2.811516878864495e-06,50
15,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,16,0.3161764705882353,0.0,0.7412082295791775,0.7389402227401735,4.809034180652816e-06,7.831729817553423e-06,3.022695864274283e-06,50
16,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,17,0.3161764705882353,0.0,0.7407718522875917,0.7395205194950104,4.690118657890707e-06,7.694471605645958e-06,3.004352947755251e-06,50
17,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,18,0.3161764705882353,0.0,0.7403277462603999,0.7376243064403533,4.581229859468294e-06,7.581842510262504e-06,3.00061265079421e-06,50
18,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,19,0.3161764705882353,0.0,0.7398766372718063,0.7377035245895387,4.75077104056254e-06,7.777481187076773e-06,3.0267099191405578e-06,50
19,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,20,0.3161764705882353,0.0,0.7394190348830878,0.7395381807088852,4.734613867185544e-06,7.780124178680126e-06,3.0455103114945814e-06,50
20,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,21,0.3161764705882353,0.0,0.7389564140170228,0.735991152882576,4.530245860223658e-06,7.496972102671862e-06,2.966726015074528e-06,50
21,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,22,0.3161764705882353,0.0,0.7384900918193892,0.735751678943634,4.780740709975362e-06,7.671344974369276e-06,2.8906042643939145e-06,50
22,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,23,0.3161764705882353,0.0,0.7380201945117876,0.7351750028133393,4.547895059658913e-06,7.482277851522667e-06,2.9343827918637544e-06,50
23,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,24,0.3161764705882353,0.0,0.7375468272788852,0.7359941942691803,4.730182354251156e-06,7.70930819271598e-06,2.9791258384648245e-06,50
24,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,25,0.3161764705882353,0.0,0.7370727003789416,0.7332817991971968,4.605277354130521e-06,7.325231308641378e-06,2.719954181884532e-06,50
25,roberta-base,glue,mrpc,2,10,10,1.0,8,1,100,False,0.0,,SGD,0.9,0.01,SGD,1e-05,26,0.3161764705882353,0.0,0.7365979096468758,0.73273313331604,4.634639026335208e-06,7.3645128395583015e-06,2.7298738132230937e-06,50
