,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,1,0.4946000366099213,0.702310965228744,0.6329934844481094,0.0004756474227178,0.0004805822100024,4.934800017508678e-06,56,-1
1,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,2,0.4946000366099213,0.7018132890475093,0.650245957874826,0.0005837834323756,0.0006387277389876,5.494433207786642e-05,56,-1
2,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,3,0.4946000366099213,0.7009272457565431,0.6464513884059022,0.0005751186981797,0.0006056893616914,3.0570685339625925e-05,56,-1
3,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,4,0.4946000366099213,0.7000004396955231,0.6452386470245464,0.0004980191588401,0.0005047802696935,6.76111267239321e-06,56,-1
4,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,5,0.4946000366099213,0.698526919586243,0.6612644646316767,0.0004865663649979,0.000579803425353,9.323705307906494e-05,56,-1
5,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,6,0.4946000366099213,0.6966138376498466,0.6562748848859753,0.0005217926809564,0.0006780675030313,0.0001562748220749,56,-1
6,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,7,0.4946000366099213,0.69545114956698,0.6323752651257174,0.0004845307557843,0.0005098754772916,2.534472696424928e-05,56,-1
7,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,8,0.4946000366099213,0.6951550998415466,0.6252661838595357,0.0002649911039043,0.0004579515662044,0.0001929604623001,56,-1
8,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,9,0.4946000366099213,0.6947367680020423,0.6404789878853729,0.00058669334976,0.000605754496064,1.906112811411731e-05,56,-1
9,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,10,0.4946000366099213,0.6947633653748262,0.6274534834814922,0.0004605480353347,0.0005563233862631,9.577534365234897e-05,56,-1
10,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,11,0.4946000366099213,0.6944046033598145,0.6572961293693099,0.0004074462631251,0.0005084180738776,0.0001009718180284,56,-1
11,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,12,0.4946000366099213,0.6940723441181211,0.6403038629995925,0.0005496379453688,0.0005531193455681,3.481402018223889e-06,56,-1
12,roberta-base,glue,qnli,2,250,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.1,SGD,0.0001,13,0.4946000366099213,0.6936019384145388,0.6387596318764346,0.0005733782891184,0.0006364997243508,6.312141340458766e-05,56,-1
