,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,1,0.4908256880733945,0.7112812120980079,0.4763949740667489,0.012285305187106133,0.013488157652318478,0.0012028521159663796,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,2,0.7981651376146789,0.44239370230961284,0.19778312591253827,0.5413716435432434,0.7189331650733948,0.17756150662899017,2376
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,3,0.9139908256880734,0.2986056652697606,0.12256400112314683,0.8995991945266724,1.142137885093689,0.2425386905670166,2464
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,4,0.9139908256880734,0.34161485415010784,0.044070348166556625,1.4058032035827637,1.6721495389938354,0.26634636521339417,5456
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,5,0.9185779816513762,0.4158195018252452,0.012321617477115705,0.7345123887062073,0.8301023840904236,0.09558999538421631,7744
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,6,0.8772935779816514,0.6008631881226844,0.03817618258402157,0.3696698844432831,0.4159642159938812,0.04629433900117874,1760
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,7,0.9243119266055045,0.3289845365146602,0.05285559520806997,0.8098503947257996,0.916644275188446,0.10679388046264648,2552
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,8,0.9185779816513762,0.3856045269004684,0.023984275638724052,1.2219246625900269,1.3885809183120728,0.1666562557220459,6160
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,9,0.9231651376146789,0.4298548691624609,0.020948402494334606,0.7772642374038696,0.8736407160758972,0.09637647122144699,4752
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,10,0.9139908256880734,0.4739332547329351,0.018356189320264484,0.6325559616088867,0.7094990015029907,0.0769430622458458,4840
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,11,0.908256880733945,0.5032008563483016,0.02846263223269732,0.50529944896698,0.5649017691612244,0.05960230529308319,2464
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,12,0.9277522935779816,0.3735890674053084,0.015307147888855083,0.812626302242279,0.9162856936454773,0.10365939140319824,6336
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,13,0.9174311926605505,0.4714266255957453,0.006522385908995667,0.4561690092086792,0.5117436051368713,0.05557458475232124,7744
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,14,0.926605504587156,0.34470588785402345,0.049107637235086196,0.2396184653043747,0.26851195096969604,0.02889348939061165,880
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,15,0.9323394495412844,0.33329425160704346,0.00928264386236317,0.7018678188323975,0.7881786227226257,0.08631081879138947,7744
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,16,0.9197247706422018,0.4146760042428777,0.025239369546912156,0.351183146238327,0.39207229018211365,0.04088915139436722,1936
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,17,0.9311926605504587,0.36974396032847007,0.014062083302807579,0.6959161162376404,0.7797667384147644,0.08385063707828522,5632
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,18,0.9323394495412844,0.3648010452380823,0.013537763478963794,0.48198649287223816,0.5381412506103516,0.056154750287532806,4488
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,19,0.9323394495412844,0.33518348664051073,0.021787048079649683,0.4231696128845215,0.4730384349822998,0.04986881837248802,2728
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,20,0.9323394495412844,0.3891574791287652,0.007360570212122502,0.49554041028022766,0.5537471771240234,0.05820675939321518,7744
20,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,21,0.9346330275229358,0.3225192090014739,0.019267883988764407,0.24676382541656494,0.27500036358833313,0.02823653444647789,2024
21,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,22,0.930045871559633,0.3886186619704216,0.012771459932758225,0.4725594222545624,0.5272572636604309,0.05469784513115883,3960
22,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,23,0.9357798165137615,0.3200687248471353,0.010078261549225207,0.46377915143966675,0.5185443758964539,0.05476521700620651,4840
23,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,24,0.9346330275229358,0.34239240507083923,0.006738138869607851,0.3679766058921814,0.41089168190956116,0.04291508346796036,5808
24,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,25,0.9357798165137615,0.34792215118812553,0.014699462502719718,0.24863813817501068,0.2795701324939728,0.030931998044252396,2288
25,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,26,0.9346330275229358,0.3654064161593951,0.012466344725430714,0.42151787877082825,0.47033920884132385,0.0488213375210762,4136
26,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,27,0.9369266055045872,0.31851212199302226,0.023062351025362172,0.3942629396915436,0.4399450719356537,0.045682135969400406,2376
27,roberta-base,glue,sst2,2,100,10,1.0,8,1,88,200,True,0.0,,SGD,1.0,SGD,0.001,28,0.9197247706422018,0.5131935924910568,0.005599468593200168,0.37288859486579895,0.41625428199768066,0.043365683406591415,7744
