,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,1,0.0,0.9494487708078996,0.3522961998210204,0.029450848698616,0.0470315776765346,0.0175807289779186,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,2,0.0,1.2377005611254854,0.206730254387102,0.0630833655595779,0.0737203955650329,0.010637030005455,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,3,0.0,1.8929761602678368,0.4892649649811739,0.7127940058708191,1.5033164024353027,0.7905223965644836,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,4,0.0,0.6716063056738322,0.371610621964051,0.0064397007226943,0.1232616901397705,0.1168219894170761,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,5,0.0,0.6197985879337514,0.6328156841749495,0.0083421040326356,0.0242722518742084,0.0159301478415727,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,6,0.0,0.6760752176055471,0.2059775896539742,0.0225475151091814,0.0319335870444774,0.009386071935296,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,7,0.0,0.9466100157103464,0.2442688941786235,0.0168316960334777,0.0208991225808858,0.0040674265474081,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,8,0.0,0.9313876596172802,0.4607716900127178,0.0192132741212844,0.0339685007929801,0.0147552276030182,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,9,0.0,0.7637470507326017,0.2907081813212823,0.0290930271148681,0.0363922528922557,0.007299224846065,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adam,0.001,SGD,0.01,10,0.0,0.6760598399484431,0.2679390991106629,0.0112401489168405,0.0122340088710188,0.0009938597213476,22,-1
