,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,1,0.4908256880733945,0.703211676636967,0.6700091351162303,1.5155747860262636e-05,1.5225307834043631e-05,6.955972509103958e-08,88,-1
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,2,0.4908256880733945,0.7031946526754886,0.7166295645250517,1.996866922127083e-05,2.443350058456417e-05,4.464831818040693e-06,88,-1
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,3,0.4908256880733945,0.7031787469846393,0.6775432256812399,1.4188122804625893e-05,1.4198113603924868e-05,9.991052429825233e-09,88,-1
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,4,0.4908256880733945,0.7031582058022875,0.6915215272795072,1.528149368823506e-05,1.576086833665613e-05,4.793748757947469e-07,88,-1
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,5,0.4908256880733945,0.7031368667926263,0.6775857347656381,2.3661030354560356e-05,2.377176315349061e-05,1.1073353789470278e-07,88,-1
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,6,0.4908256880733945,0.7030796605512637,0.7613055547530001,1.027368489303626e-05,2.8059264877811078e-05,1.7785579984774813e-05,88,-1
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,7,0.4908256880733945,0.7030202697176452,0.6975896398452195,1.150497337221168e-05,1.2318448170844931e-05,8.134749123200891e-07,88,-1
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,8,0.4908256880733945,0.7029625882796191,0.6889669499614023,1.1608990462264046e-05,1.185425298899645e-05,2.452628109494981e-07,88,-1
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,9,0.4908256880733945,0.7028875728265955,0.7292800335044212,1.3741386283072645e-05,2.057132223853841e-05,6.829935955465771e-06,88,-1
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,0.01,SGD,1e-05,10,0.4908256880733945,0.7028023272479346,0.7169656064699997,1.6733740267227404e-05,2.0842464437009767e-05,4.108723715035012e-06,88,-1
