,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,1,0.3161764705882353,0.0,0.7026151103131911,0.6844178674221038,0.0003730132593773,0.0006165885715745,0.0002435753121972,50,-1
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,2,0.6838235294117647,0.8122270742358079,0.6518152414583692,0.647401063144207,0.0003670636797323,0.0005114438827149,0.0001443801884306,50,-1
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,3,0.6838235294117647,0.8122270742358079,0.6258460639738569,0.6047677311897278,0.0003919327573385,0.0004300784494262,3.814568117377348e-05,50,-1
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,4,0.6838235294117647,0.8122270742358079,0.630227561674866,0.5860483988523483,0.0004021333006676,0.0004038503975607,1.7171007584693143e-06,50,-1
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,5,0.6838235294117647,0.8122270742358079,0.6489232013038561,0.6039840517342091,0.0004416271694935,0.0004713522212114,2.972505535581149e-05,50,-1
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,6,0.6838235294117647,0.8122270742358079,0.6620885335347232,0.6145435281991958,0.0004570135497488,0.0005243461346253,6.733258487656713e-05,50,-1
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,7,0.6838235294117647,0.8122270742358079,0.6589211269336588,0.6368421121239661,0.0007288052001968,0.0008675646968185,0.0001387594820698,50,-1
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,8,0.6838235294117647,0.8122270742358079,0.6443934125058791,0.6262453491091728,0.0004621865809895,0.0005403786781243,7.819209713488817e-05,50,-1
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,9,0.6838235294117647,0.8122270742358079,0.6292187372843424,0.6190853921175004,0.0005120144924148,0.0005766352987848,6.46208063699305e-05,50,-1
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,10,0.6838235294117647,0.8122270742358079,0.6233157287625706,0.5985911188423634,0.0003722208784893,0.0003911828680429,1.8961984096677043e-05,50,-1
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,11,0.6838235294117647,0.8122270742358079,0.628300726998086,0.5906673842668534,0.000341014296282,0.0003436507540754,2.636452563820057e-06,50,-1
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.6838235294117647,0.8122270742358079,0.6391659577687582,0.595918753683567,0.0003225653781555,0.0003278712392784,5.305855211190647e-06,50,-1
12,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.6838235294117647,0.8122270742358079,0.648132764825634,0.6025384999513625,0.0003240996156819,0.000343945575878,1.9845969291054644e-05,50,-1
13,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.6838235294117647,0.8122270742358079,0.6497623277645485,0.6117214089632034,0.0003210431605111,0.0003535025462042,3.245938933105208e-05,50,-1
