,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,1,0.0,0.7496310467938431,0.5371871413155036,0.0039571421220898,0.0076443045400083,0.003687162650749,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,2,0.0,0.7452995699780588,0.4958641783757643,0.0035751941613852,0.0092788366600871,0.0057036424987018,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,3,0.0,0.7419347831311117,0.5259683059020476,0.0047021098434925,0.0050582727417349,0.0003561629564501,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,4,0.0,0.7358032205632625,0.4981742060997268,0.0002192826941609,0.0094644799828529,0.0092451972886919,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,5,0.0,0.7304532982920873,0.6309086439284411,0.00211524637416,0.0022083490621298,9.310276800533757e-05,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,6,0.0,0.7235581069502212,0.4660341356288303,0.0041230078786611,0.0092299291864037,0.0051069213077425,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,7,0.0,0.7153088154683587,0.4955621793866157,0.0026989569887518,0.0081537663936614,0.0054548094049096,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,8,0.0,0.7079758785153163,0.5388477947224269,0.0047069760039448,0.0048657669685781,0.000158790993737,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,9,0.0,0.7007289292248151,0.4793585269288583,0.0064172716811299,0.0077284942381083,0.0013112225569784,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,10,-0.0081943089385567,0.692211365881767,0.4795110441067002,0.0004889233969151,0.0072100176475942,0.006721094250679,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,11,0.0,0.6825595325186052,0.4271161754022944,0.0001515233889222,0.0085939494892954,0.0084424261003732,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,12,0.0,0.6729697971853591,0.4691369760442864,0.0031112884171307,0.0066804708912968,0.0035691824741661,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,13,0.0,0.6642606576890436,0.4527341562915932,0.0060866270214319,0.0072267390787601,0.0011401122901588,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,14,0.0,0.6567344742876883,0.4388105364685709,0.0072522084228694,0.0078204153105616,0.0005682068294845,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,15,0.0,0.6510166034443687,0.5773805631832643,0.0034960419870913,0.0046392474323511,0.0011432053288444,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,16,0.0,0.6460697951207635,0.514846648004922,0.0051172161474823,0.0053945062682032,0.0002772902371361,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,17,0.0,0.6418416340842502,0.5191868397322568,0.0050043733790516,0.0053231972269713,0.000318823789712,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,18,0.0,0.6372945631733378,0.4099762499332428,0.0014524580910801,0.0055644395761191,0.0041119814850389,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,19,0.0,0.6330820881683408,0.4778002443638714,0.0034691386390477,0.0046029794029891,0.0011338407639414,22,-1
19,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,20,0.0,0.628915956229654,0.4166948454623872,0.0005753408186137,0.0040651489980518,0.0034898081794381,22,-1
20,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,21,0.0,0.6248998257495065,0.3561208005655896,0.000303310342133,0.0051358868367969,0.0048325764946639,22,-1
21,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,22,0.0,0.6219291259314268,0.4864948410879481,0.0059721511788666,0.006415435578674,0.0004432843415997,22,-1
22,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,23,0.0,0.6194560753025171,0.3914153695783832,0.00334228342399,0.0053684744052588,0.0020261909812688,22,-1
23,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,24,0.0,0.6178090638331785,0.4940521624955264,0.0051254094578325,0.0054550794884562,0.0003296700597275,22,-1
24,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,25,0.0,0.6168718793009984,0.4833166360855102,0.0069886855781078,0.008951062336564,0.0019623767584562,22,-1
25,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,26,0.0,0.6163282587783028,0.5089840636334636,0.0049477205611765,0.0052633499726653,0.0003156294114887,22,-1
26,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,27,0.0,0.6160567951111393,0.4236237225207415,0.0053130248561501,0.0057499702088534,0.0004369452944956,22,-1
27,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,28,0.0,0.6160550401865981,0.4525644643740221,0.0033242378849536,0.0038044254761189,0.0004801875911653,22,-1
28,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,29,0.0,0.6163680407837147,0.3663584479554133,0.0042497222311794,0.0053706183098256,0.0011208959622308,22,-1
29,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,30,0.0,0.6170776513696626,0.4183940626003525,0.0024223923683166,0.0038117633666843,0.0013893709983676,22,-1
30,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,31,0.0,0.6181926508896224,0.3323941939256408,0.0061732693575322,0.0069780410267412,0.0008047717856243,22,-1
31,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,32,0.0,0.6199574986941941,0.3304824777624824,0.0003341401461511,0.0025836031418293,0.0022494629956781,22,-1
32,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,33,0.0,0.6219974358118218,0.4823896575380454,0.0046329880133271,0.0049976371228694,0.0003646491968538,22,-1
33,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,34,0.0,0.6247154340034223,0.3427845523777333,0.0005194967379793,0.00182621832937,0.0013067215913906,22,-1
34,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,35,0.0,0.6266273055367797,0.6817036292769691,0.002005374059081,0.0080518778413534,0.0060465037822723,22,-1
35,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,36,0.0,0.6288515977732098,0.3177620142698288,0.0053402138873934,0.0059352372772991,0.0005950232152827,22,-1
36,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,37,0.0,0.6304543830511224,0.5331084897572345,0.0074179656803607,0.010115060955286,0.0026970950420945,22,-1
37,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,38,0.0,0.6325849100151135,0.3133413465524262,0.0045828991569578,0.0053789848461747,0.0007960856310091,22,-1
38,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,39,0.0,0.6349934059699983,0.3576564344154162,0.0024301821831613,0.0029965003486722,0.0005663181073032,22,-1
39,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,40,0.0,0.6363934884772046,0.5009730204262517,0.0066638207063078,0.0094252275303006,0.0027614068239927,22,-1
40,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,41,0.0,0.6372681252146495,0.4630227949808945,0.0054875691421329,0.0063284346833825,0.0008408655412495,22,-1
41,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,42,0.0,0.6384116087023538,0.3241962069476193,0.0045667737722396,0.004921490792185,0.000354717252776,22,-1
42,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,SGD,0.9,0.01,SGD,0.001,43,0.0,0.6404087124890043,0.2987995811822739,0.0005370441358536,0.0020858296193182,0.0015487854834645,22,-1
