,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,1,0.4908256880733945,0.7463105020173099,0.5419876225913565,0.00469506811350584,0.004874627571552992,0.00017955944349523634,264
1,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,2,0.5091743119266054,0.6934936970745752,0.4608008862049743,0.005849059671163559,0.008627467788755894,0.0027784083504229784,264
2,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,3,0.533256880733945,0.6595047233848397,0.513492982007676,0.0036082672886550426,0.004602471832185984,0.000994204543530941,264
3,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,4,0.7798165137614679,0.49326770677479037,0.4334657170076036,0.002061635721474886,0.003126147435978055,0.0010645115980878472,264
4,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,5,0.7672018348623854,0.7421677761087451,0.20051929336041213,0.0019052209099754691,0.003028309205546975,0.001123088295571506,264
5,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,6,0.6399082568807339,1.5000575994389183,0.18754858230452304,0.0022375183179974556,0.0029566921293735504,0.0007191737531684339,264
6,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,7,0.8188073394495413,0.5219377993067743,0.28772874699012996,0.002971088979393244,0.004912275820970535,0.0019411867251619697,264
7,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,8,0.8818807339449541,0.30339417627098364,0.22861672684490317,0.0018994102720171213,0.0028275861404836178,0.0009281758102588356,264
8,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,9,0.8922018348623854,0.2902750639979719,0.17573305704246392,0.0013041452039033175,0.0020730558317154646,0.000768910686019808,264
9,roberta-base,glue,sst2,2,100,10,1.0,8,3,-1,200,False,0.0,,Adam,0.0001,SGD,0.0001,10,0.8876146788990825,0.28903628420939137,0.15713907180241113,0.0014461204409599304,0.002115237759426236,0.0006691172602586448,264
