,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,1,0.4908256880733945,0.750262629548344,0.6131550418382341,0.0010036120656877756,0.0010158477816730738,1.2235770554980263e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,2,0.5940366972477065,0.6261710035144736,0.31161847725596975,0.02424727752804756,0.0421258844435215,0.017878606915473938,3696
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,3,0.8658256880733946,0.37187113137830285,0.23404256080486285,0.013433193787932396,0.030025551095604897,0.0165923573076725,1408
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,4,0.9036697247706422,0.42519983140871337,0.14801037840626324,0.019763005897402763,0.02661440335214138,0.006851397454738617,1584
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,5,0.9162844036697247,0.4329954072557509,0.07552297948133227,0.02655678242444992,0.03091016411781311,0.004353382159024477,2904
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,6,0.9197247706422018,0.3655994381732094,0.10731865375387024,0.019397130236029625,0.023502200841903687,0.004105071071535349,1232
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,7,0.9288990825688074,0.2711156251618143,0.11089364891558218,0.03338378667831421,0.03961809352040291,0.006234305445104837,2024
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,8,0.9323394495412844,0.24581668885112867,0.07612143953713733,0.03508671000599861,0.04120081290602684,0.006114103831350803,2728
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,9,0.9311926605504587,0.26924866337303516,0.05335283712223081,0.02798284962773323,0.032090093940496445,0.0041072433814406395,2816
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,10,0.9288990825688074,0.30954388076484357,0.061665901162141955,0.021003060042858124,0.023954948410391808,0.00295188813470304,2112
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,11,0.9185779816513762,0.3758719655655222,0.04325645470870267,0.02131667360663414,0.02429256960749626,0.0029758955352008343,2376
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,12,0.9208715596330275,0.35762354955205333,0.05101970241585476,0.019002970308065414,0.021928660571575165,0.0029256895650178194,2024
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,13,0.9243119266055045,0.3606339131643218,0.022453089774484174,0.01973753608763218,0.022344838827848434,0.0026073020417243242,3872
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,14,0.9243119266055045,0.33844228871134663,0.052577394173860016,0.01068117655813694,0.012332121841609478,0.001650945283472538,1056
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,15,0.9288990825688074,0.3263608050148682,0.017857293824415657,0.021389462053775787,0.02455166168510914,0.003162199165672064,4224
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,16,0.9288990825688074,0.32448387900613024,0.04156808415437315,0.011000098660588264,0.012550762854516506,0.0015506641939282417,1408
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,17,0.9254587155963303,0.31454359596555653,0.03726687512802364,0.016615811735391617,0.018704282119870186,0.002088470384478569,2200
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,18,0.9288990825688074,0.30806492521361356,0.02944360744027393,0.016379782930016518,0.018609965220093727,0.0022301827557384968,2288
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,19,0.9346330275229358,0.2997083479709178,0.03831386568432501,0.015216347761452198,0.01732788421213627,0.002111536217853427,2024
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,48,200,True,0.0,,Adam,0.0001,SGD,0.0001,20,0.9392201834862385,0.3109144217098653,0.021259589332609928,0.016185669228434563,0.0182498712092638,0.00206420267932117,3168
