,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,max_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,1,0.4908256880733945,0.6890054722444727,0.4291677883579343,0.015624197199940681,0.020131703466176987,0.004507505800575018,3520
1,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,2,0.8130733944954128,0.4113875240634341,0.15332798458223063,0.037303220480680466,0.06684548407793045,0.029542263597249985,3520
2,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,3,0.9105504587155964,0.2981243376244167,0.10909702554459562,0.045122627168893814,0.06708765029907227,0.02196502313017845,3520
3,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,4,0.9231651376146789,0.3794807503544597,0.07476499547527056,0.046398647129535675,0.05604357644915581,0.009644931182265282,3520
4,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,5,0.9323394495412844,0.389865466731028,0.04885438016677986,0.031868141144514084,0.036479659378528595,0.004611519165337086,3520
5,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,6,0.9151376146788991,0.5211356322338736,0.05181897453887856,0.0365380197763443,0.042490262538194656,0.005952240899205208,3520
6,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,7,0.9185779816513762,0.4622337363602662,0.0770254361181254,0.057518478482961655,0.066371388733387,0.008852911181747913,3520
7,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,8,0.9288990825688074,0.3314960482850705,0.05840183400847639,0.04692112281918526,0.053795572370290756,0.006874449085444212,3520
8,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,9,0.9323394495412844,0.27111887104954535,0.04204139490654102,0.034117188304662704,0.038587551563978195,0.004470362327992916,3520
9,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,10,0.9380733944954128,0.25833949677532947,0.040119628037664376,0.031293854117393494,0.03579222410917282,0.004498370457440615,3520
10,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,11,0.9346330275229358,0.2905942748133584,0.02793082023774828,0.02456958033144474,0.02820810116827488,0.003638521069660783,3520
11,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,12,0.9311926605504587,0.33613386827092745,0.029566239420868112,0.02475508488714695,0.0289123747497797,0.004157290328294039,3520
12,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,13,0.926605504587156,0.3933093755410123,0.016813787328304564,0.015160767361521721,0.017129287123680115,0.001968519762158394,3520
13,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,14,0.9231651376146789,0.44029452129312013,0.021010200250408492,0.02076062746345997,0.02336745522916317,0.0026068270672112703,3520
14,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,15,0.926605504587156,0.4294740700511659,0.017341122725590182,0.018400054425001144,0.02092723920941353,0.002527184784412384,3520
15,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,16,0.930045871559633,0.4044831080094926,0.019582560383333784,0.020464671775698662,0.02304510958492756,0.0025804382748901844,3520
16,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,17,0.9334862385321101,0.35907417672356257,0.02533637110246404,0.021946173161268234,0.024752823635935783,0.002806650707498193,3520
17,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,18,0.9346330275229358,0.3191140330978135,0.01927923221995343,0.0208011232316494,0.02342061884701252,0.002619496313855052,3520
18,roberta-base,glue,sst2,2,100,10,1.0,8,40,-1,200,False,0.0,,AdamW,0.0001,SGD,0.0001,19,0.9392201834862385,0.29097189188859035,0.021850900822153317,0.019685138016939163,0.022349204868078232,0.002664067316800356,3520
