,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps,max_epochs
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,1,0.0,0.7450714903023407,0.3861793221022678,1.107558250427246,1.677963137626648,0.5704048275947571,22,-1
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,2,0.0,0.7404656310117882,0.2846629996822261,1.825643539428711,2.300915479660034,0.4752719104290008,22,-1
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,3,0.0,0.741111864570443,0.5322491441419432,2.060266256332397,2.9777560234069824,0.917489767074585,22,-1
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,4,0.0,0.7360964472057255,0.2756881424677234,0.8076849579811096,1.4911011457443235,0.6834161877632141,22,-1
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,5,0.0,0.7361566474419514,0.8240894383327527,4.234060287475586,6.501722812652588,2.267662763595581,22,-1
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,6,0.0,0.7335124916702737,0.2526751424813319,11.203607559204102,14.280588150024414,3.076980829238892,22,-1
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,7,0.0,0.7316469950530365,0.3412447556084689,2.167175769805908,3.0162947177886963,0.8491190075874329,22,-1
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,8,0.0,0.7309171202528568,0.4713677684710252,1.1615750789642334,1.6715484857559204,0.5099733471870422,22,-1
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,9,0.0,0.729878434243093,0.3033319044731782,3.474870204925537,4.380537033081055,0.9056668877601624,22,-1
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,10,0.0,0.7280850178412809,0.3260000029815108,1.3756999969482422,2.037322759628296,0.6616227626800537,22,-1
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,11,0.0,0.7259448197961763,0.2225319119254973,1.279378056526184,2.0329720973968506,0.7535940408706665,22,-1
11,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,12,0.0,0.7243961769205923,0.3594239842652694,1.44913649559021,2.12856674194336,0.6794303059577942,22,-1
12,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,13,0.0,0.7234993522403804,0.348780372587982,3.537838697433472,4.468338966369629,0.9305002093315125,22,-1
13,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,14,0.0,0.7230882794802426,0.2405322029298074,1.1063573360443115,1.360283374786377,0.2539259791374206,22,-1
14,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,15,0.0,0.7230409579422638,0.6215439121820964,18.69684219360352,25.191938400268555,6.495097160339356,22,-1
15,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,16,0.0,0.7223975703916476,0.4530592490027516,1.2130606174468994,1.7352386713027954,0.522178053855896,22,-1
16,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,17,0.0,0.7219687504622773,0.5377375298857012,2.728771686553955,3.6892826557159424,0.9605110883712769,22,-1
17,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,18,0.0,0.7207175716189028,0.3349895126768842,2.6399974822998047,3.648837327957153,1.0088398456573486,22,-1
18,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,1e-05,SGD,0.1,19,0.0,0.720112040752673,0.4943041051361598,5.236160755157471,7.133523464202881,1.8973627090454104,22,-1
